quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.8%,,2,,0.84,,32
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,4,,0.00,,0
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,0.0%,,6,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,6,,0.00,,0
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,8,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,0.0%,30,10,30,0.00,30,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,12,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,0.0%,,14,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,10,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,0.0%,,12,,0.00,,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,10,,0.00,,0
60,60,0.0%,60,2,60,0.00,60,0
,,,,,,,,
,,,,,,,,
,,0.0%,,14,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,8,,0.00,,0
,,,,,,,,
70,70,0.0%,70,2,70,0.00,70,0
,,,,,,,,
,,,,,,,,
,,0.0%,,8,,0.00,,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,8,,0.00,,0
80,80,,80,,80,,80,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,6,,0.00,,0
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
90,90,0.0%,90,6,90,0.00,90,0
,,,,,,,,
,,,,,,,,
,,0.0%,,8,,0.00,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,5,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,5,,0.00,,0
100,100,,100,,100,,100,
,,0.0%,,8,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,4,,0.00,,0
,,,,,,,,
,,0.0%,,8,,0.00,,0
,,,,,,,,
,,0.0%,,3,,0.00,,0
,,,,,,,,
110,110,0.0%,110,6,110,0.00,110,0
,,0.0%,,3,,0.00,,0
,,,,,,,,
,,0.0%,,8,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
120,120,0.0%,120,8,120,0.00,120,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,10,,0.00,,0
,,,,,,,,
,,0.0%,,12,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,25,,0.01,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,34,,0.01,,0
130,130,0.0%,130,30,130,0.01,130,0
,,0.0%,,20,,0.01,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,19,,0.01,,0
,,0.0%,,24,,0.01,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,29,,0.01,,0
,,0.0%,,22,,0.01,,0
140,140,0.0%,140,20,140,0.01,140,0
,,0.0%,,25,,0.01,,0
,,0.0%,,19,,0.01,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,19,,0.01,,0
,,0.0%,,19,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,21,,0.00,,0
,,0.0%,,15,,0.00,,0
,,0.0%,,24,,0.01,,0
150,150,0.0%,150,26,150,0.01,150,0
,,0.0%,,14,,0.00,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,34,,0.01,,0
,,0.0%,,40,,0.02,,0
,,0.0%,,26,,0.01,,0
,,0.0%,,33,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,22,,0.01,,0
160,160,0.0%,160,34,160,0.02,160,0
,,0.0%,,28,,0.02,,0
,,0.0%,,15,,0.02,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,36,,0.03,,0
,,0.0%,,25,,0.01,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,31,,0.01,,0
,,0.0%,,22,,0.01,,0
170,170,0.0%,170,18,170,0.00,170,0
,,0.0%,,24,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,34,,0.01,,0
,,0.0%,,29,,0.01,,0
,,0.0%,,37,,0.02,,0
,,0.0%,,26,,0.01,,0
,,0.0%,,31,,0.02,,0
,,0.0%,,24,,0.01,,0
,,0.0%,,26,,0.02,,0
180,180,0.0%,180,32,180,0.01,180,0
