quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
80,80,,80,,80,,80,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.2%,,1,,0.09,,0
,,,,1,,,,
90,90,,90,,90,,90,
,,0.0%,,,,0.00,,0
,,0.0%,,1,,,,0
,,,,,,0.00,,
,,0.0%,,3,,,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
100,100,,100,,100,,100,
,,,,,,,,
,,,,,,0.00,,
,,,,1,,0.00,,0
,,,,1,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
110,110,,110,,110,,110,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,,,,,
,,,,,,0.00,,0
,,,,,,,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
120,120,,120,,120,,120,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
130,130,,130,,130,,130,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,,,,,
,,0.0%,,2,,0.00,,
,,,,1,,0.00,,0
,,,,,,0.00,,0
140,140,,140,,140,,140,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,,,,,
,,,,1,,,,
,,,,,,0.00,,0
,,,,,,,,
,,,,,,,,
150,150,0.0%,150,,150,,150,
,,,,1,,,,
,,,,,,0.00,,0
,,0.0%,,,,,,
,,,,1,,,,
,,,,,,0.00,,0
,,,,,,,,
,,0.0%,,,,,,
,,0.0%,,2,,,,
,,,,1,,0.00,,0
160,160,0.0%,160,,160,0.00,160,0
,,,,1,,,,
,,,,,,0.00,,
,,0.0%,,,,,,
,,,,1,,,,0
,,,,,,0.00,,
,,0.0%,,,,,,
,,0.0%,,2,,,,0
,,,,,,0.00,,
,,0.0%,,1,,,,0
170,170,0.0%,170,,170,0.02,170,
,,,,,,,,
,,,,,,,,
,,,,1,,,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,
,,,,1,,,,0
,,0.0%,,,,0.00,,0
,,,,1,,,,0
,,0.0%,,,,0.00,,
180,180,0.0%,180,1,180,0.01,180,0
,,,,2,,0.00,,
,,0.0%,,,,0.00,,0
,,0.0%,,2,,,,0
,,0.0%,,1,,0.00,,0
,,,,1,,0.00,,
,,,,,,0.00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
190,190,0.0%,190,,190,,190,0
,,0.0%,,1,,,,0
,,,,1,,0.00,,
,,0.0%,,,,0.00,,0
,,,,2,,,,0
,,,,,,0.00,,
,,,,,,0.00,,
,,0.0%,,,,,,
,,,,4,,,,0
,,,,,,,,
200,200,0.0%,200,,200,,200,
,,0.0%,,1,,,,0
,,,,,,0.00,,
,,,,,,,,
,,0.0%,,2,,,,0
,,0.0%,,,,0.00,,
,,,,,,,,
,,,,,,,,
,,,,1,,,,0
,,0.0%,,1,,0.00,,
210,210,,210,,210,,210,0
,,0.0%,,1,,0.00,,0
,,,,1,,,,
,,,,,,,,
,,0.0%,,,,0.00,,0
,,,,1,,0.00,,
,,0.0%,,,,,,0
,,0.0%,,1,,0.00,,0
,,,,1,,0.00,,0
,,,,,,0.00,,0
220,220,0.0%,220,,220,,220,
,,0.0%,,1,,,,
,,0.0%,,2,,0.00,,0
,,,,1,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,1,,,,
,,,,1,,0.00,,0
,,,,,,0.00,,0
,,0.0%,,,,,,0
,,,,2,,,,
230,230,0.0%,230,,230,0.00,230,
,,,,1,,,,0
,,0.0%,,,,0.00,,0
END,END,0.0%,END,2,END,,END,
,,END,,1,,0.00,,0
,,,,1,,0.00,,
,,,,END,,0.00,,0
,,,,,,END,,0
,,,,,,,,0
,,,,,,,,END
