quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.1%,,6,,0.41,,0
,,2.8%,,2,,0.20,,0
,,2.8%,,1,,0.14,,0
,,2.8%,,1,,0.08,,0
,,1.4%,,1,,0.08,,0
,,0.4%,,1,,0.09,,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.11,,0
10,10,0.4%,10,1,10,0.08,10,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.12,,0
,,0.8%,,1,,0.09,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.12,,0
,,0.4%,,1,,0.08,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
20,20,0.7%,20,1,20,0.08,20,0
,,0.4%,,1,,0.12,,0
,,0.8%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.6%,,1,,0.10,,0
,,0.8%,,1,,0.14,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.6%,,1,,0.09,,0
30,30,0.7%,30,1,30,0.13,30,0
,,0.7%,,1,,0.13,,0
,,0.7%,,1,,0.11,,0
,,0.4%,,1,,0.16,,0
,,1.4%,,1,,0.09,,0
,,0.6%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.8%,,1,,0.14,,0
,,1.4%,,1,,0.11,,0
,,0.7%,,1,,0.09,,0
40,40,0.5%,40,1,40,0.15,40,0
,,0.8%,,1,,0.09,,0
,,0.6%,,1,,0.13,,0
,,0.9%,,1,,0.09,,0
,,0.6%,,1,,0.14,,0
,,1.4%,,1,,0.11,,0
,,0.6%,,1,,0.54,,72
,,3.4%,,1,,0.23,,0
,,1.4%,,1,,0.11,,0
,,0.7%,,1,,0.13,,0
50,50,1.2%,50,1,50,0.20,50,0
,,,,1,,0.12,,0
,,0.7%,,,,,,
,,1.4%,,2,,0.13,,0
,,,,,,,,0
,,0.7%,,1,,0.11,,
,,1.6%,,1,,0.17,,0
,,1.0%,,1,,0.12,,0
,,0.7%,,1,,0.58,,0
,,3.5%,,1,,0.59,,7100
60,60,3.3%,60,1,60,0.49,60,7100
,,3.3%,,1,,0.51,,7100
,,1.6%,,1,,0.32,,7100
,,1.8%,,1,,0.43,,7100
,,2.2%,,1,,0.53,,7100
,,3.5%,,1,,0.37,,7100
,,1.6%,,1,,0.49,,7100
,,6.5%,,1,,0.80,,7100
,,4.1%,,1,,0.55,,7100
,,2.3%,,1,,0.39,,7100
70,70,2.9%,70,1,70,0.49,70,7100
,,3.4%,,1,,0.60,,7100
,,2.9%,,1,,0.52,,7100
,,3.6%,,1,,0.49,,7100
,,2.1%,,1,,0.61,,7100
,,3.7%,,1,,0.43,,7100
,,2.6%,,1,,0.50,,7100
,,2.9%,,1,,0.56,,7100
,,2.1%,,1,,0.34,,7100
,,2.7%,,1,,0.43,,7100
80,80,2.8%,80,1,80,0.69,80,7100
,,4.2%,,1,,0.34,,7100
,,2.1%,,1,,0.36,,7100
,,2.8%,,1,,0.48,,7100
,,3.5%,,1,,0.57,,7100
,,2.2%,,1,,0.36,,7100
