quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,1.1%,,4,,0.17,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
10,10,0.0%,10,6,10,0.00,10,0
,,0.0%,,6,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,6,,0.01,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.01,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.01,,0
20,20,0.0%,20,12,20,0.01,20,0
,,0.0%,,18,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.1%,,18,,0.01,,0
,,0.0%,,26,,0.01,,0
,,0.0%,,36,,0.01,,0
,,0.0%,,26,,0.01,,0
30,30,0.0%,30,24,30,0.02,30,0
,,0.0%,,24,,0.01,,0
,,0.2%,,48,,0.06,,0
,,0.2%,,64,,0.03,,0
,,0.1%,,28,,0.01,,0
,,0.1%,,28,,0.02,,0
,,0.1%,,26,,0.02,,0
,,0.1%,,36,,0.01,,0
,,0.0%,,24,,0.02,,0
,,0.1%,,36,,0.02,,0
40,40,0.0%,40,36,40,0.02,40,0
,,0.1%,,36,,0.02,,0
,,0.1%,,36,,0.02,,0
,,0.2%,,34,,0.02,,0
,,0.1%,,32,,0.02,,0
,,0.1%,,42,,0.02,,0
,,0.1%,,32,,0.02,,0
,,0.1%,,40,,0.02,,0
,,0.1%,,38,,0.02,,0
,,0.0%,,32,,0.02,,0
50,50,0.1%,50,28,50,0.02,50,0
,,0.1%,,36,,0.02,,0
,,0.2%,,32,,0.02,,0
,,0.1%,,36,,0.03,,0
,,0.2%,,34,,0.02,,0
,,0.1%,,32,,0.03,,0
,,0.0%,,32,,0.01,,0
,,0.1%,,40,,0.02,,0
,,0.1%,,34,,0.02,,0
,,0.1%,,30,,0.02,,0
60,60,0.2%,60,30,60,0.03,60,0
,,0.2%,,30,,0.02,,0
,,0.0%,,86,,0.01,,0
,,0.0%,,28,,0.04,,0
,,0.2%,,62,,0.04,,0
,,0.2%,,64,,0.04,,0
,,0.1%,,30,,0.02,,0
,,0.1%,,86,,0.01,,0
,,0.0%,,30,,0.03,,0
,,0.2%,,44,,0.04,,0
70,70,0.1%,70,44,70,0.05,70,0
,,0.2%,,86,,0.04,,0
,,0.2%,,44,,0.03,,0
,,0.2%,,44,,0.04,,0
,,0.1%,,48,,0.02,,0
,,0.1%,,44,,0.02,,0
,,0.2%,,88,,0.07,,0
,,0.1%,,44,,0.02,,0
,,0.1%,,44,,0.06,,0
,,0.3%,,52,,0.02,,0
80,80,0.1%,80,56,80,0.02,80,0
,,0.1%,,50,,0.02,,0
,,0.1%,,56,,0.03,,0
,,0.1%,,50,,0.02,,0
,,0.1%,,48,,0.03,,0
