quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.6%,,6,,0.26,,
,,,,,,,,0
,,,,6,,0.00,,0
,,,,,,,,
,,0.0%,,,,,,
,,,,,,0.00,,0
,,,,,,,,
,,0.0%,,,,,,
10,10,0.0%,10,12,10,0.00,10,0
,,0.0%,,,,,,
,,0.0%,,,,0.00,,
,,0.0%,,12,,,,
,,,,,,,,0
,,0.0%,,14,,,,
,,,,,,0.00,,0
,,,,40,,,,
,,0.0%,,48,,0.02,,0
,,,,44,,0.02,,0
20,20,0.0%,20,36,20,0.02,20,0
,,,,36,,0.01,,0
,,0.0%,,44,,0.03,,0
,,0.0%,,36,,0.02,,0
,,0.0%,,36,,0.02,,0
,,0.0%,,38,,0.02,,0
,,0.0%,,48,,0.02,,0
,,0.0%,,60,,0.02,,0
,,0.0%,,50,,0.01,,0
,,0.0%,,52,,0.02,,0
30,30,0.0%,30,52,30,0.02,30,0
,,0.0%,,40,,0.01,,0
,,0.0%,,34,,0.03,,0
,,0.0%,,36,,0.03,,0
,,0.0%,,46,,0.03,,0
,,0.0%,,50,,0.03,,0
,,0.0%,,58,,0.03,,0
,,0.0%,,64,,0.03,,0
,,0.0%,,74,,0.03,,0
,,0.0%,,68,,0.04,,0
40,40,0.0%,40,80,40,0.04,40,0
,,0.0%,,68,,END,,0
,,0.0%,,80,,,,0
,,0.0%,,86,,,,0
,,0.0%,,76,,,,0
END,END,0.0%,END,80,END,,END,0
,,0.0%,,80,,,,0
,,0.0%,,80,,,,0
,,0.0%,,END,,,,END
,,0.0%,,,,,,
,,END,,,,,,
