quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.5%,,4,,0.09,,0
,,0.0%,,2,,0.02,,0
,,0.0%,,,,0.02,,
,,,,20,,0.02,,0
20,20,0.0%,20,20,20,0.00,20,0
,,0.0%,,34,,,,0
,,0.0%,,48,,0.01,,0
,,0.0%,,32,,0.00,,0
,,0.0%,,34,,0.03,,0
,,0.0%,,50,,0.02,,0
,,0.0%,,42,,0.02,,0
,,0.0%,,38,,0.03,,0
,,0.0%,,60,,0.02,,0
,,0.0%,,32,,0.02,,0
30,30,0.0%,30,30,30,0.06,30,0
,,0.0%,,28,,0.03,,0
,,0.0%,,44,,0.01,,0
,,0.0%,,78,,0.03,,0
,,0.0%,,44,,0.02,,0
,,0.0%,,48,,0.01,,0
,,0.0%,,68,,0.02,,0
,,0.0%,,66,,0.01,,0
,,0.0%,,END,,0.02,,0
,,0.0%,,,,0.04,,0
40,40,0.0%,40,,40,0.04,40,0
,,0.0%,,,,0.02,,0
,,0.0%,,,,0.04,,0
,,0.0%,,,,0.04,,0
,,0.0%,,,,0.04,,0
END,END,0.0%,END,,END,0.03,END,0
,,0.0%,,,,0.04,,0
,,0.0%,,,,0.02,,0
,,0.0%,,,,0.02,,0
,,END,,,,0.03,,END
,,,,,,END,,
