quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,12,,0.09,,0
,,0.0%,,44,,1.66,,0
,,0.0%,,98,,0.03,,0
,,0.0%,,152,,1.66,,0
,,0.0%,,152,,0.05,,0
,,0.0%,,160,,0.07,,0
20,20,0.0%,20,174,20,0.09,20,0
,,0.0%,,264,,0.10,,0
,,0.0%,,282,,0.10,,0
,,0.1%,,424,,0.13,,0
,,0.1%,,698,,0.15,,0
,,0.1%,,1194,,0.20,,0
,,0.1%,,1418,,0.35,,0
,,0.3%,,1552,,0.47,,0
,,0.2%,,1680,,0.55,,0
,,0.3%,,11026,,0.69,,0
30,30,0.2%,30,1902,30,0.77,30,0
,,0.2%,,11026,,0.82,,0
,,0.2%,,2382,,0.88,,0
,,0.2%,,2382,,0.91,,0
,,0.2%,,2874,,6.25,,0
,,0.2%,,3434,,0.94,,0
,,0.2%,,3964,,6.25,,0
,,0.2%,,4424,,1.42,,0
,,0.3%,,5172,,1.66,,0
,,0.3%,,5326,,1.66,,0
40,40,0.3%,40,6956,40,1.85,40,0
,,0.3%,,7814,,2.36,,0
,,0.2%,,8882,,2.51,,0
,,0.3%,,9384,,2.49,,0
,,0.2%,,18118,,2.61,,0
,,0.3%,,11026,,3.19,,0
,,0.3%,,10326,,3.90,,0
,,0.3%,,11026,,4.38,,0
,,0.3%,,18118,,4.50,,0
,,0.2%,,12268,,4.70,,0
50,50,0.3%,50,13158,50,5.09,50,0
,,0.3%,,13420,,7.47,,0
,,0.3%,,13430,,5.89,,0
,,0.3%,,14086,,6.25,,0
,,0.3%,,14880,,5.88,,0
,,0.2%,,16124,,6.25,,0
,,0.2%,,17190,,7.47,,0
,,0.2%,,17862,,7.93,,0
,,0.2%,,15302,,6.66,,0
,,0.2%,,18910,,7.26,,0
60,60,0.2%,60,18118,60,7.76,60,0
,,0.2%,,18816,,7.51,,0
,,0.3%,,15416,,9.61,,0
,,0.2%,,18118,,8.12,,0
,,0.2%,,17224,,8.46,,0
,,0.2%,,16074,,7.16,,0
,,0.3%,,15416,,8.70,,0
,,0.3%,,15536,,8.81,,0
,,0.3%,,15004,,8.71,,0
,,0.3%,,14890,,7.47,,0
70,70,0.3%,70,14878,70,8.89,70,0
,,0.3%,,14840,,7.31,,0
,,0.3%,,14912,,7.47,,0
,,0.3%,,14756,,7.33,,0
,,0.3%,,15416,,7.27,,0
,,0.3%,,14994,,7.31,,0
,,0.3%,,15136,,7.02,,0
,,0.3%,,15380,,6.89,,0
,,0.3%,,14646,,6.93,,0
,,0.3%,,15416,,7.43,,0
80,80,0.3%,80,15484,80,6.84,80,0
,,0.3%,,15010,,7.22,,0
,,0.3%,,14692,,7.08,,0
,,0.3%,,14646,,7.02,,0
,,0.3%,,14352,,7.31,,0
,,0.3%,,14436,,7.24,,0
,,0.3%,,14566,,7.32,,0
