quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,6,,0.09,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,8,,0.02,,0
20,20,0.0%,20,42,20,0.02,20,0
,,0.0%,,50,,0.03,,0
,,0.0%,,54,,0.02,,0
,,0.0%,,106,,0.06,,0
,,0.0%,,112,,0.05,,0
,,0.0%,,132,,0.06,,0
,,0.0%,,132,,0.05,,0
,,0.0%,,116,,0.05,,0
,,0.0%,,118,,0.07,,0
,,0.0%,,92,,0.04,,0
30,30,0.0%,30,110,30,0.05,30,0
,,0.0%,,128,,0.06,,0
,,0.0%,,166,,0.06,,0
,,0.0%,,232,,0.25,,0
,,0.0%,,232,,0.12,,0
,,0.0%,,254,,0.14,,0
,,0.0%,,294,,0.14,,0
,,0.0%,,350,,0.16,,0
,,0.0%,,376,,0.19,,0
,,0.0%,,286,,0.12,,0
40,40,0.0%,40,270,40,0.12,40,0
,,0.0%,,324,,0.15,,0
,,0.0%,,400,,0.26,,0
,,0.0%,,438,,0.22,,0
,,0.0%,,400,,0.22,,0
,,0.0%,,428,,0.22,,0
,,0.0%,,346,,0.16,,0
,,0.0%,,402,,0.21,,0
,,0.0%,,528,,0.20,,0
,,0.0%,,404,,0.28,,0
50,50,0.0%,50,528,50,0.23,50,0
,,0.0%,,550,,0.24,,0
,,0.0%,,444,,0.23,,0
,,0.0%,,454,,0.24,,0
,,0.0%,,424,,0.25,,0
,,0.0%,,556,,0.27,,0
,,0.0%,,680,,0.32,,0
,,0.0%,,720,,0.34,,0
,,0.0%,,620,,0.37,,0
,,0.0%,,590,,0.26,,0
60,60,0.0%,60,612,60,0.31,60,0
,,0.0%,,524,,0.27,,0
,,0.0%,,650,,0.32,,0
,,0.0%,,424,,0.30,,0
,,0.0%,,614,,0.26,,0
,,0.0%,,520,,0.19,,0
,,0.0%,,424,,0.26,,0
,,0.0%,,374,,0.27,,0
,,0.0%,,428,,0.19,,0
,,0.0%,,420,,0.20,,0
70,70,0.0%,70,374,70,0.17,70,0
,,0.0%,,412,,0.20,,0
,,0.0%,,460,,0.22,,0
,,0.0%,,374,,0.19,,0
,,0.0%,,388,,0.23,,0
,,0.0%,,406,,0.19,,0
,,0.0%,,400,,0.19,,0
,,0.0%,,444,,0.22,,0
,,0.0%,,404,,0.18,,0
,,0.0%,,386,,0.24,,0
80,80,0.0%,80,456,80,0.15,80,0
,,0.0%,,414,,0.19,,0
,,0.0%,,404,,0.19,,0
,,0.0%,,430,,0.22,,0
,,0.0%,,328,,0.15,,0
,,0.0%,,326,,0.16,,0
,,0.0%,,336,,0.15,,0
,,0.0%,,322,,0.16,,0
,,0.0%,,386,,0.17,,0
,,0.0%,,318,,0.16,,0
