quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,0.1%,,6,,0.09,,0
,,,,,,,,
,,0.0%,,10,,0.00,,0
,,0.0%,,,,,,
,,,,12,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,4,,0.00,,0
40,40,0.0%,40,6,40,0.00,40,0
,,0.0%,,46,,0.02,,0
,,0.0%,,50,,0.02,,0
,,0.0%,,78,,0.03,,0
,,0.0%,,92,,0.03,,0
,,0.0%,,116,,0.05,,0
,,0.0%,,120,,0.05,,0
,,0.0%,,146,,0.06,,0
,,0.0%,,138,,0.06,,0
,,0.0%,,84,,0.07,,0
50,50,0.0%,50,106,50,0.06,50,0
,,0.0%,,100,,0.04,,0
,,0.0%,,124,,0.05,,0
,,0.0%,,124,,0.07,,0
,,0.0%,,148,,0.12,,0
,,0.0%,,254,,0.12,,0
,,0.0%,,256,,0.12,,0
,,0.0%,,330,,0.16,,0
,,0.0%,,274,,0.12,,0
,,0.0%,,340,,0.16,,0
60,60,0.0%,60,236,60,0.11,60,0
,,0.0%,,268,,0.15,,0
,,0.0%,,326,,0.17,,0
,,0.0%,,300,,0.17,,0
,,0.0%,,404,,0.21,,0
,,0.0%,,442,,0.27,,0
,,0.0%,,426,,0.22,,0
,,0.0%,,284,,0.16,,0
,,0.0%,,346,,0.17,,0
,,0.0%,,284,,0.09,,0
70,70,0.0%,70,222,70,0.10,70,0
,,0.0%,,198,,0.09,,0
,,0.0%,,192,,0.08,,0
,,0.0%,,186,,0.08,,0
,,0.0%,,148,,0.06,,0
,,0.0%,,118,,0.05,,0
,,0.0%,,122,,0.05,,0
,,0.0%,,124,,0.07,,0
,,0.0%,,104,,0.05,,0
,,0.0%,,108,,0.05,,0
80,80,0.0%,80,156,80,0.07,80,0
,,0.0%,,122,,0.06,,0
,,0.0%,,102,,0.04,,0
,,0.0%,,108,,0.05,,0
,,0.0%,,82,,0.04,,0
,,0.0%,,102,,0.05,,0
,,0.0%,,108,,0.04,,0
,,0.0%,,106,,0.04,,0
,,0.0%,,108,,0.04,,0
,,0.0%,,94,,0.04,,0
90,90,0.0%,90,106,90,0.05,90,0
,,0.0%,,74,,0.03,,0
,,0.0%,,100,,0.04,,0
,,0.0%,,82,,0.04,,0
,,0.0%,,108,,0.06,,0
,,0.0%,,82,,0.05,,0
,,0.0%,,66,,0.03,,0
,,0.0%,,62,,0.05,,0
,,0.0%,,84,,0.04,,0
,,0.0%,,78,,0.03,,0
