quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.3%,,6,,0.61,,0
,,4.6%,,2,,0.74,,0
,,4.6%,,1,,0.36,,0
,,3.3%,,1,,0.12,,0
,,0.9%,,1,,0.63,,0
,,3.7%,,1,,0.71,,0
,,4.3%,,1,,0.71,,0
,,0.7%,,1,,0.12,,0
10,10,0.8%,10,1,10,0.14,10,0
,,1.3%,,1,,0.21,,0
,,3.8%,,1,,0.63,,0
,,0.8%,,1,,0.14,,0
,,0.8%,,1,,0.13,,0
,,0.6%,,1,,0.12,,0
,,3.3%,,1,,0.54,,0
,,0.8%,,1,,0.14,,0
,,0.6%,,1,,0.11,,0
,,0.8%,,1,,0.13,,0
20,20,0.8%,20,1,20,0.53,20,0
,,3.3%,,1,,0.11,,0
,,0.7%,,1,,0.11,,0
,,0.7%,,1,,0.11,,0
,,0.7%,,1,,0.11,,0
,,3.1%,,1,,0.52,,0
,,0.8%,,1,,0.13,,0
,,0.9%,,1,,0.15,,0
,,0.7%,,1,,0.13,,0
,,3.1%,,1,,0.53,,0
30,30,0.4%,30,1,30,0.11,30,0
,,1.2%,,1,,0.12,,0
,,3.3%,,1,,0.52,,0
,,0.8%,,1,,0.12,,0
,,3.3%,,1,,0.13,,0
,,0.7%,,1,,0.54,,0
,,3.3%,,1,,0.12,,0
,,0.7%,,1,,0.12,,0
,,0.7%,,1,,0.13,,0
,,3.3%,,1,,0.54,,0
40,40,0.7%,40,1,40,0.13,40,0
,,0.7%,,1,,0.11,,0
,,3.5%,,1,,0.58,,0
,,0.8%,,1,,0.12,,0
,,0.6%,,1,,0.12,,0
,,5.5%,,1,,0.93,,72
,,1.6%,,1,,0.24,,0
,,0.7%,,1,,0.13,,0
,,3.6%,,1,,0.59,,0
,,3.5%,,1,,0.14,,0
50,50,0.9%,50,1,50,0.15,50,0
,,1.0%,,1,,0.62,,0
,,3.5%,,1,,0.16,,0
,,0.9%,,1,,0.16,,0
,,1.1%,,1,,0.17,,0
,,3.4%,,1,,0.59,,0
,,0.9%,,1,,0.16,,0
,,1.0%,,1,,0.16,,0
,,3.8%,,1,,0.66,,0
,,1.1%,,1,,0.17,,0
60,60,0.9%,60,1,60,0.16,60,0
,,3.6%,,1,,0.60,,0
,,1.0%,,1,,0.17,,0
,,0.6%,,1,,0.17,,0
,,3.5%,,1,,1.39,,0
,,12.8%,,1,,0.17,,0
,,1.4%,,1,,0.16,,0
,,0.9%,,1,,0.60,,0
,,3.5%,,1,,0.18,,0
,,1.0%,,1,,0.16,,0
70,70,1.5%,70,1,70,0.26,70,0
,,3.4%,,1,,0.60,,0
,,1.1%,,1,,0.18,,0
,,1.1%,,1,,0.19,,0
,,4.5%,,1,,0.83,,3600
,,2.2%,,1,,0.36,,3600
,,1.6%,,1,,0.25,,3600
,,4.0%,,1,,0.67,,3600
,,1.6%,,1,,0.26,,3600
