quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,0.0%,,2,,0.03,,0
,,0.0%,,168,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,168,,0.09,,0
,,0.0%,,4,,0.00,,0
40,40,0.0%,40,168,40,0.00,40,0
,,0.0%,,8,,0.01,,0
,,0.0%,,8,,0.01,,0
,,0.0%,,8,,0.09,,0
,,0.0%,,38,,0.03,,0
,,0.0%,,60,,0.01,,0
,,0.0%,,86,,0.04,,0
,,0.0%,,90,,0.04,,0
,,0.0%,,94,,0.04,,0
,,0.0%,,100,,0.05,,0
50,50,0.0%,50,66,50,0.03,50,0
,,0.0%,,84,,0.04,,0
,,0.0%,,86,,0.04,,0
,,0.0%,,112,,0.06,,0
,,0.0%,,250,,0.05,,0
,,0.0%,,110,,0.08,,0
,,0.0%,,168,,0.10,,0
,,0.0%,,168,,0.08,,0
,,0.0%,,160,,0.09,,0
,,0.0%,,194,,0.09,,0
60,60,0.0%,60,228,60,0.10,60,0
,,0.0%,,246,,0.11,,0
,,0.0%,,228,,0.11,,0
,,0.0%,,260,,0.14,,0
,,0.0%,,198,,0.11,,0
,,0.0%,,220,,0.12,,0
,,0.0%,,264,,0.18,,0
,,0.0%,,330,,0.15,,0
,,0.0%,,304,,0.16,,0
,,0.0%,,338,,0.17,,0
70,70,0.0%,70,250,70,0.14,70,0
,,0.0%,,326,,0.15,,0
,,0.0%,,102,,0.10,,0
,,0.0%,,250,,0.09,,0
,,0.0%,,152,,0.06,,0
,,0.0%,,208,,0.10,,0
,,0.0%,,150,,0.05,,0
,,0.0%,,158,,0.09,,0
,,0.0%,,120,,0.07,,0
,,0.0%,,134,,0.06,,0
80,80,0.0%,80,118,80,0.06,80,0
,,0.0%,,138,,0.06,,0
,,0.0%,,110,,0.05,,0
,,0.0%,,130,,0.05,,0
,,0.0%,,104,,0.07,,0
,,0.0%,,102,,0.04,,0
,,0.0%,,96,,0.05,,0
,,0.0%,,96,,0.06,,0
,,0.0%,,102,,0.06,,0
,,0.0%,,80,,0.06,,0
90,90,0.0%,90,122,90,0.06,90,0
,,0.0%,,98,,0.02,,0
,,0.0%,,120,,0.06,,0
,,0.0%,,104,,0.06,,0
,,0.0%,,62,,0.03,,0
,,0.0%,,88,,0.04,,0
,,0.0%,,112,,0.05,,0
,,0.0%,,70,,0.07,,0
,,0.0%,,116,,0.05,,0
,,0.0%,,86,,0.04,,0
100,100,0.0%,100,80,100,0.04,100,0
