quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.1%,,4,,0.03,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
70,70,0.0%,70,4,70,0.00,70,0
,,0.0%,,8,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.1%,,12,,0.02,,0
,,0.1%,,12,,0.01,,0
,,0.1%,,30,,0.02,,0
,,0.0%,,30,,0.01,,0
,,0.1%,,12,,0.02,,0
,,0.1%,,10,,0.00,,0
,,0.0%,,10,,0.02,,0
80,80,0.0%,80,18,80,0.04,80,0
,,0.0%,,18,,0.01,,0
,,0.1%,,18,,0.01,,0
,,0.1%,,18,,0.00,,0
,,0.0%,,30,,0.01,,0
,,0.0%,,30,,0.02,,0
,,0.2%,,30,,0.02,,0
,,0.1%,,32,,0.02,,0
,,0.2%,,28,,0.02,,0
,,0.0%,,46,,0.05,,0
90,90,0.1%,90,32,90,0.03,90,0
,,0.2%,,44,,0.01,,0
,,0.1%,,28,,0.01,,0
,,0.1%,,24,,0.02,,0
,,0.0%,,44,,0.01,,0
,,0.1%,,22,,0.01,,0
,,0.0%,,24,,0.02,,0
,,0.0%,,26,,0.01,,0
,,0.1%,,36,,0.01,,0
,,0.1%,,44,,0.02,,0
100,100,0.1%,100,44,100,0.02,100,0
,,0.1%,,44,,0.02,,0
,,0.1%,,46,,0.02,,0
,,0.1%,,46,,0.02,,0
,,0.1%,,52,,0.02,,0
,,0.2%,,46,,0.04,,0
,,0.2%,,46,,0.06,,0
,,0.2%,,54,,0.02,,0
,,0.2%,,52,,0.02,,0
,,0.1%,,180,,0.02,,0
110,110,0.1%,110,54,110,0.02,110,0
,,0.1%,,46,,0.04,,0
,,0.1%,,44,,0.01,,0
,,0.1%,,180,,0.02,,0
,,0.1%,,180,,0.04,,0
,,0.1%,,60,,0.03,,0
