quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,32,,0.11,,0
40,40,0.0%,40,2,40,0.00,40,0
,,0.1%,,2,,0.00,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.02,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
50,50,0.0%,50,6,50,0.00,50,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,40,,0.01,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,14,,0.01,,0
60,60,0.0%,60,10,60,0.02,60,0
,,0.0%,,10,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,8,,0.01,,0
,,0.2%,,12,,0.02,,0
,,0.1%,,12,,0.01,,0
,,0.0%,,12,,0.02,,0
,,0.0%,,12,,0.01,,0
70,70,0.1%,70,12,70,0.02,70,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,14,,0.03,,0
,,0.1%,,8,,0.01,,0
,,0.0%,,8,,0.01,,0
,,0.1%,,14,,0.01,,0
80,80,0.0%,80,10,80,0.01,80,0
,,0.0%,,10,,0.01,,0
,,0.1%,,10,,0.05,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.1%,,12,,0.01,,0
,,0.0%,,14,,0.02,,0
,,0.0%,,16,,0.03,,0
90,90,0.1%,90,16,90,0.01,90,0
,,0.0%,,14,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,34,,0.01,,0
,,0.0%,,16,,0.02,,0
,,0.2%,,16,,0.02,,0
,,0.1%,,32,,0.05,,0
,,0.1%,,18,,0.02,,0
,,0.0%,,18,,0.02,,0
,,0.0%,,22,,0.07,,0
100,100,0.0%,100,22,100,0.02,100,0
,,0.1%,,332,,0.02,,0
,,0.1%,,22,,0.04,,0
