quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,2.8%,,,,0.32,,32
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,4,,,,
,,0.0%,,,,,,0
,,0.0%,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,4,,0.00,,
,,,,,,,,0
,,0.0%,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,4,,0.00,,
,,,,4,,,,0
,,0.0%,,,,,,
,,,,,,,,
,,,,,,0.00,,
,,,,2,,,,0
,,0.0%,,,,0.00,,0
70,70,,70,2,70,0.00,70,
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,2,,0.00,,
,,0.0%,,,,,,0
,,,,,,,,
,,,,,,,,
80,80,,80,2,80,0.00,80,
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,0
,,,,,,,,
,,,,,,,,
,,,,2,,0.00,,
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,0
,,,,,,,,
,,,,,,,,
90,90,,90,2,90,0.00,90,
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,0
,,,,2,,0.00,,
,,0.0%,,,,,,0
,,,,,,,,
,,,,4,,0.00,,
,,0.0%,,,,,,0
,,0.0%,,,,,,
,,,,2,,0.00,,
100,100,,100,8,100,0.00,100,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,,,0
,,0.0%,,,,0.00,,0
,,,,4,,0.00,,
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,,,,,0
,,,,,,,,
,,,,2,,0.00,,
110,110,0.0%,110,2,110,0.00,110,0
,,0.0%,,,,,,0
,,,,2,,0.00,,
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,0
,,,,,,,,
,,,,2,,0.00,,
120,120,0.0%,120,4,120,0.00,120,0
,,0.0%,,,,,,0
,,0.0%,,2,,0.00,,
,,,,2,,,,0
,,0.0%,,,,,,
,,,,,,0.00,,
,,,,8,,0.00,,0
,,0.0%,,2,,0.00,,0
