quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.5%,,2,,0.16,,0
,,0.0%,,2,,0.09,,0
70,70,0.0%,70,98,70,0.16,70,0
,,0.0%,,2,,0.00,,0
,,0.5%,,98,,0.00,,0
,,0.5%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,6,,0.01,,0
,,0.0%,,6,,0.00,,0
80,80,0.0%,80,16,80,0.00,80,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,14,,0.00,,0
90,90,0.0%,90,12,90,0.00,90,0
,,0.0%,,22,,0.00,,0
,,0.0%,,10,,0.05,,0
,,0.0%,,22,,0.00,,0
,,0.2%,,12,,0.00,,0
,,0.1%,,12,,0.00,,0
,,0.0%,,22,,0.00,,0
,,0.0%,,18,,0.01,,0
,,0.1%,,18,,0.00,,0
,,0.0%,,20,,0.00,,0
100,100,0.0%,100,24,100,0.01,100,0
,,0.0%,,22,,0.02,,0
,,0.0%,,28,,0.01,,0
,,0.1%,,22,,0.00,,0
,,0.3%,,22,,0.01,,0
,,0.1%,,22,,0.01,,0
,,0.0%,,24,,0.01,,0
,,0.0%,,28,,0.00,,0
,,0.0%,,32,,0.00,,0
,,0.0%,,38,,0.01,,0
110,110,0.0%,110,50,110,0.01,110,0
,,0.0%,,40,,0.01,,0
,,0.1%,,42,,0.01,,0
,,0.0%,,44,,0.01,,0
,,0.0%,,50,,0.01,,0
,,0.0%,,46,,0.02,,0
,,0.1%,,50,,0.01,,0
