quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.8%,,2,,0.12,,0
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,4,,0.00,,0
,,0.0%,,4,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,0.00,,0
,,0.0%,,4,,,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,,,,,0.00,,
,,0.0%,,4,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
80,80,,80,,80,,80,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
90,90,,90,,90,,90,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
100,100,,100,,100,,100,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
110,110,0.0%,110,2,110,0.00,110,0
,,0.0%,,4,,0.00,,0
,,0.0%,,,,,,
,,,,,,,,
,,,,,,,,
,,,,2,,0.00,,0
,,0.0%,,2,,,,
,,,,,,,,
,,,,,,0.00,,0
,,0.0%,,2,,0.00,,0
120,120,0.0%,120,2,120,0.00,120,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,4,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
130,130,,130,,130,,130,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
