quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,6,,0.00,,0
,,,,,,,,
,,0.0%,,4,,0.00,,0
,,0.0%,,,,,,
70,70,,70,,70,,70,
,,,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,,,
,,,,,,0.00,,0
,,0.0%,,4,,,,0
,,,,,,0.00,,
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,,,,,,,
80,80,0.0%,80,4,80,0.00,80,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,,,,,
90,90,,90,,90,,90,
,,,,,,,,
,,,,8,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,10,,0.02,,0
,,0.1%,,8,,0.02,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,8,,0.01,,0
100,100,0.0%,100,8,100,0.00,100,0
,,0.0%,,8,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.1%,,22,,0.02,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,28,,0.01,,0
,,0.0%,,10,,0.02,,0
110,110,0.1%,110,18,110,0.01,110,0
,,0.0%,,10,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.1%,,22,,0.04,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,14,,0.00,,0
