quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.6%,,4,,0.00,,0
40,40,0.0%,40,4,40,0.00,40,0
,,0.0%,,4,,0.00,,0
,,0.1%,,12,,0.00,,0
,,0.1%,,4,,0.01,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.1%,,12,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.1%,,12,,0.01,,0
50,50,0.1%,50,12,50,0.00,50,0
,,0.1%,,12,,0.00,,0
,,0.0%,,12,,,,0
,,0.0%,,12,,0.07,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.1%,,12,,0.01,,0
,,0.1%,,,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.1%,,16,,0.00,,0
60,60,0.1%,60,24,60,0.01,60,0
,,0.1%,,26,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.1%,,28,,0.01,,0
,,0.0%,,28,,0.01,,0
,,0.0%,,28,,0.01,,
,,0.0%,,28,,0.01,,0
,,,,34,,0.01,,0
,,0.1%,,34,,0.01,,0
,,0.0%,,30,,0.01,,0
70,70,0.0%,70,44,70,0.01,70,0
,,0.1%,,30,,0.01,,0
,,0.0%,,44,,0.01,,0
,,0.0%,,44,,0.00,,0
,,0.1%,,24,,0.01,,0
,,0.0%,,44,,0.02,,0
,,0.0%,,24,,0.01,,0
,,0.0%,,44,,0.01,,0
,,0.1%,,24,,0.02,,0
,,0.1%,,24,,0.02,,0
80,80,0.1%,80,24,80,0.02,80,0
,,0.1%,,62,,0.01,,0
,,0.0%,,30,,0.02,,0
,,0.3%,,62,,0.04,,0
,,0.0%,,62,,0.01,,0
,,0.0%,,32,,0.01,,0
,,0.0%,,32,,0.02,,0
,,0.0%,,62,,0.01,,0
,,0.0%,,40,,0.02,,0
,,0.0%,,62,,0.02,,0
90,90,0.1%,90,40,90,0.02,90,0
,,0.2%,,44,,0.02,,0
,,0.1%,,64,,0.02,,0
,,0.1%,,38,,0.03,,0
,,0.1%,,44,,0.02,,0
,,0.1%,,64,,0.02,,0
,,0.1%,,44,,0.02,,0
,,0.1%,,64,,0.02,,0
,,0.2%,,44,,0.02,,0
,,0.1%,,44,,0.02,,0
100,100,0.2%,100,48,100,0.02,100,0
,,0.2%,,42,,0.02,,0
,,0.1%,,42,,0.02,,0
