quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.5%,,4,,0.09,,0
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,8,,0.00,,
,,0.0%,,8,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,0
,,,,,,,,0
,,0.0%,,8,,0.00,,
,,,,2,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,2,,,,0
70,70,,70,2,70,,70,
,,0.0%,,,,0.00,,
,,,,,,0.00,,0
,,,,6,,0.00,,0
,,,,2,,,,
,,,,,,,,
,,0.0%,,,,,,
,,0.0%,,,,,,
,,,,,,0.00,,0
,,,,6,,0.00,,
80,80,,80,2,80,,80,
,,0.0%,,,,,,
,,,,,,,,
,,,,,,0.00,,
,,,,4,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,,,,,0
,,,,,,,,
,,0.0%,,,,0.00,,0
90,90,,90,6,90,,90,
,,,,,,0.00,,
,,0.0%,,2,,,,0
,,,,,,,,
,,,,,,0.00,,
,,,,,,,,
,,,,,,,,
,,0.0%,,,,,,0
,,0.0%,,,,,,
,,,,6,,0.00,,
100,100,,100,,100,,100,
,,,,,,,,0
,,0.0%,,,,,,0
,,0.0%,,4,,0.00,,
,,,,2,,0.00,,0
,,0.0%,,2,,,,0
,,0.0%,,,,0.00,,
,,,,2,,,,0
,,0.0%,,,,0.00,,0
,,0.0%,,4,,0.00,,0
110,110,0.0%,110,6,110,0.00,110,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,,,2,,0.00,,0
,,0.0%,,2,,0.00,,
,,,,2,,,,0
,,,,4,,0.00,,
,,,,,,0.00,,
,,0.0%,,2,,0.00,,
,,,,,,,,0
120,120,0.0%,120,,120,,120,
,,,,,,,,0
,,0.0%,,2,,,,
,,0.0%,,,,0.00,,0
,,0.0%,,6,,,,0
,,0.0%,,,,0.00,,0
,,0.0%,,4,,0.00,,0
,,,,2,,0.00,,0
,,,,2,,0.00,,
,,,,2,,,,
