quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.2%,,12,,0.02,,0
,,0.0%,,6,,0.01,,0
,,0.2%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
10,10,0.0%,10,2,10,0.00,10,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.1%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
20,20,0.0%,20,2,20,0.00,20,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
30,30,0.0%,30,2,30,0.00,30,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.1%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
40,40,0.0%,40,2,40,0.00,40,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
50,50,0.0%,50,2,50,0.00,50,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
60,60,0.0%,60,2,60,0.00,60,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
70,70,0.0%,70,2,70,0.00,70,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,10,,0.00,,0
80,80,0.0%,80,12,80,0.01,80,0
,,0.0%,,10,,0.01,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,22,,0.01,,0
90,90,0.0%,90,26,90,0.02,90,0
,,0.1%,,30,,0.01,,0
,,0.1%,,34,,0.02,,0
,,0.2%,,38,,0.09,,0
,,0.1%,,34,,0.09,,0
,,0.2%,,38,,0.03,,0
,,0.0%,,66,,0.02,,0
,,0.4%,,34,,0.03,,0
,,1.3%,,34,,0.03,,0
,,0.1%,,,,,,
100,100,0.2%,100,36,100,0.03,100,0
,,,,38,,0.03,,0
,,0.1%,,40,,0.02,,0
,,0.2%,,42,,0.03,,0
,,0.1%,,44,,0.03,,0
,,0.2%,,42,,0.03,,0
,,0.1%,,44,,0.03,,0
,,0.2%,,50,,0.03,,0
,,0.2%,,48,,0.02,,0
,,0.1%,,54,,0.03,,0
110,110,0.2%,110,70,110,0.03,110,0
,,0.1%,,58,,0.03,,0
,,0.1%,,66,,0.03,,0
,,0.1%,,60,,0.02,,0
,,0.2%,,70,,0.03,,0
,,0.2%,,68,,0.04,,0
,,0.2%,,72,,0.03,,0
,,0.2%,,70,,0.03,,0
,,0.2%,,64,,0.04,,0
,,0.2%,,62,,0.03,,0
120,120,0.2%,120,62,120,0.03,120,0
,,0.2%,,58,,0.03,,0
,,0.2%,,58,,0.03,,0
,,0.2%,,60,,0.04,,0
