quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.0%,,6,,0.32,,0
,,1.0%,,2,,0.13,,0
,,1.0%,,1,,0.08,,0
,,0.8%,,1,,0.07,,0
,,0.5%,,1,,0.07,,0
,,0.4%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.08,,0
10,10,0.5%,10,1,10,0.09,10,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.09,,0
,,0.5%,,1,,0.07,,0
,,0.5%,,1,,0.07,,0
,,0.4%,,1,,0.08,,0
,,0.4%,,1,,0.07,,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.08,,0
20,20,0.4%,20,,20,,20,
,,,,1,,0.08,,0
,,0.4%,,1,,0.08,,0
,,0.5%,,1,,0.07,,0
,,0.4%,,1,,0.07,,0
,,0.4%,,1,,0.07,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.07,,0
30,30,0.4%,30,1,30,0.07,30,0
,,0.5%,,1,,0.08,,0
,,0.3%,,1,,0.08,,0
,,0.3%,,1,,0.07,,0
,,2.8%,,2,,0.15,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.08,,0
,,0.4%,,1,,0.07,,0
,,0.5%,,1,,0.08,,0
40,40,0.4%,40,1,40,0.08,40,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.08,,0
,,2.5%,,1,,0.42,,72
,,1.2%,,1,,0.20,,0
,,0.6%,,1,,0.10,,0
,,0.5%,,1,,0.10,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
50,50,0.6%,50,1,50,0.09,50,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.6%,,1,,0.10,,0
,,0.5%,,1,,0.09,,0
,,,,,,,,
,,0.9%,,2,,0.16,,0
,,,,,,,,
,,0.5%,,1,,0.09,,0
60,60,0.6%,60,1,60,0.09,60,0
,,0.5%,,1,,0.09,,0
,,0.3%,,1,,0.09,,0
,,0.5%,,1,,0.13,,0
,,2.3%,,2,,0.12,,0
,,0.7%,,1,,0.11,,0
,,0.5%,,1,,0.09,,0
,,1.2%,,1,,0.20,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.08,,0
70,70,0.5%,70,1,70,0.09,70,0
,,1.4%,,1,,0.23,,3600
