quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,0.6%,40,2,40,0.11,40,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.2%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.2%,,2,,0.00,,0
50,50,0.2%,50,2,50,0.01,50,0
,,0.2%,,4,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.1%,,6,,0.00,,0
,,0.1%,,6,,0.01,,0
,,0.1%,,6,,0.01,,0
,,0.0%,,6,,0.00,,0
,,0.1%,,6,,0.00,,0
,,0.2%,,6,,0.00,,0
60,60,0.0%,60,6,60,0.00,60,0
,,0.0%,,14,,0.02,,0
,,0.0%,,14,,0.01,,0
,,0.2%,,14,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.1%,,10,,0.00,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,8,,0.01,,0
,,0.0%,,8,,0.01,,0
,,0.0%,,8,,0.00,,0
70,70,0.0%,70,14,70,0.01,70,0
,,0.0%,,14,,0.01,,0
,,0.1%,,14,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,32,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,32,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.1%,,32,,0.00,,0
80,80,0.0%,80,14,80,0.00,80,0
,,0.1%,,14,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.1%,,14,,0.01,,0
,,0.0%,,16,,0.03,,0
,,0.0%,,12,,0.02,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,12,,0.01,,0
90,90,0.0%,90,12,90,0.01,90,0
,,0.0%,,22,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,14,,0.02,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,16,,0.02,,0
100,100,0.0%,100,22,100,0.02,100,0
,,0.0%,,16,,0.05,,0
,,0.0%,,22,,0.02,,0
