quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,0.4%,70,2,70,,70,0
,,,,,,,,
,,,,,,0.00,,
,,0.0%,,2,,,,0
,,0.0%,,,,,,
,,0.0%,,,,,,
,,,,,,0.00,,
,,,,4,,0.00,,0
,,,,114,,0.00,,0
,,0.0%,,4,,0.00,,0
80,80,0.0%,80,4,80,0.00,80,0
,,0.0%,,6,,,,0
,,0.0%,,,,0.00,,
,,0.0%,,12,,,,0
,,,,2,,0.00,,0
,,0.0%,,,,,,
,,,,2,,0.00,,
,,,,,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,8,,0.00,,0
90,90,0.0%,90,32,90,0.00,90,0
,,0.0%,,8,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,32,,0.00,,0
,,0.0%,,32,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,6,,0.06,,0
100,100,0.0%,100,6,100,0.00,100,0
,,0.0%,,2,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,14,,0.06,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,12,,0.00,,0
110,110,0.0%,110,22,110,0.00,110,0
,,0.1%,,8,,0.01,,0
,,0.1%,,114,,0.00,,0
,,0.0%,,10,,0.02,,0
,,0.0%,,18,,0.01,,0
,,0.1%,,18,,0.01,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,10,,0.03,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,30,,0.00,,0
120,120,0.0%,120,10,120,0.06,120,0
