quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,0.0%,10,2,10,0.09,10,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,6,,0.01,,0
20,20,0.0%,20,6,20,,20,0
,,,,6,,0.00,,0
,,0.1%,,,,,,
,,,,6,,0.01,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,,,0.01,,0
,,0.0%,,6,,0.01,,0
,,0.0%,,6,,0.01,,
,,0.0%,,6,,0.01,,0
30,30,0.1%,30,6,30,0.01,30,0
,,0.0%,,6,,0.04,,0
,,0.2%,,10,,0.01,,0
,,0.1%,,10,,0.01,,0
,,0.0%,,10,,0.05,,0
,,0.0%,,8,,0.01,,0
,,0.3%,,8,,0.00,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,14,,0.01,,0
40,40,0.2%,40,14,40,0.01,40,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,14,,0.01,,0
50,50,0.0%,50,14,50,0.00,50,0
,,0.0%,,14,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.00,,0
60,60,0.0%,60,12,60,0.00,60,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.04,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,16,,0.00,,0
70,70,0.0%,70,16,70,0.00,70,0
,,0.0%,,16,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,20,,0.00,,0
,,0.0%,,20,,0.00,,0
80,80,0.0%,80,20,80,0.00,80,0
,,0.0%,,18,,0.01,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,22,,0.01,,0
