quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,0.0%,,8,,0.00,,0
,,0.0%,,4,,0.01,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,0
,,0.0%,,4,,0.00,,0
70,70,0.0%,70,8,70,0.00,70,0
,,0.0%,,8,,0.00,,0
,,0.0%,,6,,,,
,,,,,,,,
,,,,,,,,
,,,,,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,10,,0.00,,0
80,80,0.0%,80,8,80,0.00,80,0
,,0.0%,,18,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,22,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.01,,0
,,0.1%,,10,,0.00,,0
90,90,0.0%,90,10,90,0.00,90,0
,,0.1%,,8,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,20,,0.00,,0
,,0.0%,,14,,0.01,,
,,,,,,,,0
,,0.0%,,12,,0.00,,0
100,100,0.0%,100,8,100,0.00,100,0
,,0.0%,,10,,0.00,,0
,,0.1%,,10,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,22,,0.00,,0
,,0.0%,,18,,0.01,,0
110,110,0.0%,110,22,110,0.01,110,0
,,0.0%,,34,,0.00,,0
,,0.1%,,20,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,46,,0.00,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,26,,0.01,,0
