quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,2,,0.13,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,0.0%,50,,50,,50,
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,0
,,0.0%,,4,,0.00,,
,,,,6,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,12,,0.00,,0
,,,,,,,,0
60,60,,60,,60,,60,
,,0.0%,,4,,0.00,,
,,,,,,,,0
,,0.0%,,2,,0.00,,
,,0.0%,,8,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,8,,0.00,,0
70,70,0.0%,70,8,70,0.00,70,0
,,0.0%,,10,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,8,,0.00,,0
80,80,0.0%,80,14,80,0.00,80,0
,,0.0%,,18,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,18,,0.00,,0
90,90,0.1%,90,6,90,0.00,90,0
,,0.0%,,16,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,22,,0.02,,0
100,100,0.1%,100,6,100,0.00,100,0
,,0.0%,,16,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,8,,0.00,,0
