quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,3.8%,,6,,1.80,,213300
,,10.0%,,3,,0.86,,106600
,,2.0%,,1,,0.85,,35500
,,2.0%,,1,,0.32,,35500
,,1.9%,,1,,0.28,,35500
,,1.6%,,1,,0.29,,35500
,,1.7%,,1,,0.33,,35500
,,2.1%,,1,,0.27,,35500
10,10,1.7%,10,1,10,0.28,10,35500
,,1.6%,,1,,0.33,,35500
,,1.7%,,1,,0.28,,35500
,,2.1%,,1,,0.58,,
,,1.7%,,1,,0.58,,35500
,,1.6%,,1,,,,35500
,,1.7%,,1,,0.28,,35500
,,,,,,0.32,,35500
,,1.5%,,1,,0.33,,35500
,,1.7%,,1,,0.33,,
20,20,1.6%,20,1,20,0.28,20,35500
,,3.1%,,1,,0.27,,35500
,,,,1,,0.57,,35500
,,1.6%,,1,,,,35500
,,1.6%,,,,0.28,,35500
,,1.7%,,1,,0.33,,35500
,,1.8%,,1,,0.27,,35500
,,1.7%,,1,,0.31,,35500
,,1.0%,,1,,0.28,,35500
,,6.2%,,1,,0.27,,35500
30,30,1.7%,30,1,30,0.33,30,35500
,,1.9%,,1,,0.28,,35500
,,2.0%,,1,,0.33,,35500
,,1.7%,,1,,0.31,,35500
,,1.9%,,1,,0.33,,35500
,,1.7%,,1,,0.31,,35500
,,1.8%,,1,,0.33,,35500
,,1.7%,,1,,0.33,,35500
,,1.9%,,1,,0.33,,35600
,,1.8%,,1,,0.39,,35500
40,40,1.9%,40,1,40,0.36,40,35500
,,2.4%,,1,,0.33,,35500
,,2.1%,,1,,0.33,,35500
,,1.9%,,1,,0.29,,35500
,,1.8%,,1,,0.28,,35500
,,2.3%,,1,,0.37,,35500
,,1.7%,,1,,0.29,,35600
,,1.8%,,1,,0.34,,35500
,,1.9%,,1,,0.29,,35500
,,2.0%,,1,,0.33,,35500
50,50,1.8%,50,1,50,0.33,50,35500
,,1.7%,,1,,0.29,,42700
,,1.9%,,1,,0.37,,35500
,,2.0%,,1,,0.28,,35500
,,1.8%,,1,,0.33,,35500
,,1.7%,,1,,0.28,,35500
,,1.9%,,1,,0.34,,35500
,,1.8%,,1,,0.37,,42700
,,1.7%,,1,,0.28,,35500
,,2.0%,,1,,0.31,,35500
60,60,1.7%,60,1,60,0.37,60,42700
,,1.8%,,1,,0.33,,35600
,,1.1%,,1,,0.54,,35500
,,3.0%,,1,,0.40,,35500
,,1.8%,,1,,0.34,,35500
,,7.7%,,1,,0.31,,35500
,,2.3%,,1,,0.37,,42700
,,2.5%,,1,,0.30,,35500
,,1.8%,,1,,0.46,,35500
,,2.2%,,1,,0.37,,35500
70,70,1.7%,70,1,70,0.33,70,106600
,,2.0%,,1,,0.32,,42700
,,2.4%,,1,,0.38,,49800
,,1.9%,,1,,0.32,,49800
,,2.5%,,1,,0.37,,49800
,,2.0%,,1,,0.44,,49800
,,2.2%,,1,,0.46,,64000
,,2.5%,,1,,0.40,,106600
,,1.9%,,1,,0.46,,85300
,,2.2%,,1,,0.43,,106600
80,80,2.5%,80,1,80,0.37,80,85300
,,2.5%,,1,,0.46,,85300
,,2.3%,,1,,0.40,,106600
,,2.4%,,1,,0.42,,85300
,,2.2%,,1,,0.42,,92400
,,2.5%,,1,,0.46,,99500
,,3.2%,,1,,0.70,,106600
,,3.4%,,1,,0.47,,106600
,,2.6%,,1,,0.52,,270200
,,2.8%,,1,,0.48,,128000
90,90,2.9%,90,1,90,0.53,90,135100
,,2.8%,,1,,0.46,,156400
,,3.2%,,1,,0.73,,170600
,,3.2%,,1,,0.70,,163500
,,3.2%,,1,,0.52,,170700
,,3.4%,,1,,0.70,,170600
,,1.6%,,2,,0.70,,156400
,,3.0%,,1,,0.55,,270200
,,17.4%,,1,,0.56,,270200
,,3.5%,,1,,0.70,,270200
100,100,3.2%,100,1,100,0.60,100,184800
,,3.4%,,1,,0.66,,184800
,,4.8%,,1,,0.75,,206200
,,4.1%,,1,,0.65,,241700
,,4.1%,,1,,0.68,,270200
,,3.7%,,1,,0.69,,277300
,,4.0%,,1,,,,369700
,,4.1%,,,,0.74,,277300
,,3.8%,,1,,1.13,,284400
,,4.8%,,2,,,,291500
110,110,4.1%,110,,110,0.63,110,298600
,,,,1,,0.75,,
,,3.8%,,1,,0.80,,270200
,,4.8%,,1,,0.78,,500000
,,,,1,,0.73,,369700
,,3.3%,,1,,0.75,,
,,4.8%,,1,,0.75,,277300
,,4.0%,,1,,0.72,,277300
,,4.0%,,1,,0.70,,327000
,,4.8%,,1,,0.69,,348400
120,120,4.8%,120,1,120,0.75,120,369700
,,4.4%,,1,,0.73,,362700
,,5.8%,,1,,1.67,,369700
,,4.6%,,1,,2.03,,376800
,,4.6%,,1,,0.69,,369700
,,5.0%,,1,,0.70,,369700
,,4.2%,,1,,0.69,,383900
,,5.8%,,2,,0.72,,398100
,,4.1%,,1,,0.84,,284400
,,2.7%,,1,,0.65,,362600
130,130,7.9%,130,1,130,0.69,130,376800
,,20.7%,,1,,0.69,,376800
,,5.3%,,1,,0.69,,369700
,,4.0%,,1,,0.71,,284400
,,4.0%,,1,,0.68,,700000
,,5.8%,,1,,0.71,,327000
,,3.9%,,1,,0.67,,305700
,,4.2%,,1,,0.69,,284400
,,4.1%,,2,,0.66,,284400
,,3.8%,,1,,0.69,,284400
140,140,4.2%,140,1,140,0.69,140,284400
,,4.2%,,2,,0.69,,291500
,,4.1%,,1,,0.64,,291500
,,3.8%,,1,,0.70,,270200
,,4.2%,,1,,0.64,,277300
,,4.0%,,1,,0.61,,277300
,,3.8%,,1,,,,298600
,,4.4%,,1,,1.20,,277300
,,4.0%,,1,,,,284400
,,4.0%,,,,0.66,,255900
150,150,4.0%,150,2,150,0.69,150,270200
,,3.8%,,,,0.67,,284400
,,3.6%,,1,,0.69,,284400
,,,,1,,1.51,,284400
,,5.9%,,1,,1.64,,277300
,,,,1,,0.72,,
,,3.8%,,1,,0.72,,500000
,,3.8%,,1,,0.77,,
,,5.6%,,1,,0.76,,277300
,,5.6%,,2,,1.26,,298600
160,160,4.1%,160,1,160,0.94,160,305700
,,2.4%,,1,,0.89,,305700
,,6.6%,,1,,0.96,,312800
,,21.4%,,1,,0.87,,298600
,,4.7%,,1,,0.71,,305700
,,5.0%,,1,,0.72,,305700
,,6.4%,,1,,0.72,,600000
,,7.2%,,1,,0.71,,291500
,,5.3%,,1,,0.68,,291500
,,5.6%,,1,,0.67,,284400
170,170,5.2%,170,1,170,0.67,170,277300
,,4.4%,,1,,0.65,,298600
,,4.3%,,1,,0.63,,298600
,,4.3%,,1,,0.62,,305700
,,3.8%,,1,,0.65,,305700
,,4.2%,,1,,0.63,,305700
,,4.2%,,1,,0.64,,298600
,,3.8%,,1,,0.62,,291500
,,4.0%,,1,,0.61,,291500
,,4.1%,,1,,0.64,,298600
180,180,3.7%,180,1,180,0.66,180,284400
,,3.7%,,1,,0.65,,291500
,,3.9%,,1,,0.65,,263000
,,3.8%,,1,,0.66,,263000
,,3.7%,,1,,0.65,,263000
,,3.8%,,1,,0.65,,270200
,,3.8%,,1,,0.68,,270200
,,4.1%,,1,,1.17,,277300
,,3.9%,,1,,0.77,,284400
,,3.9%,,1,,0.63,,291500
190,190,3.8%,190,1,190,0.68,190,291500
,,4.0%,,1,,0.63,,298600
,,2.2%,,1,,0.65,,298600
,,3.9%,,1,,0.66,,291500
,,5.3%,,1,,0.63,,284400
,,15.6%,,1,,0.64,,291500
,,4.9%,,1,,0.72,,298600
,,4.0%,,1,,0.65,,291500
,,3.5%,,1,,0.68,,291500
,,4.2%,,1,,0.63,,284400
200,200,3.8%,200,1,200,0.67,200,263000
,,3.9%,,1,,0.72,,270200
,,3.6%,,1,,0.65,,277300
,,4.2%,,1,,0.65,,277300
,,4.3%,,1,,0.62,,270200
,,4.3%,,1,,0.65,,277300
,,4.2%,,1,,1.08,,284400
,,3.9%,,1,,1.15,,270200
,,3.7%,,1,,0.72,,270200
,,4.2%,,1,,0.91,,263000
210,210,4.0%,210,1,210,0.97,210,263000
,,4.3%,,1,,0.67,,255900
,,3.6%,,1,,0.65,,277300
,,3.9%,,1,,0.62,,270200
,,6.5%,,1,,0.72,,270200
,,7.0%,,1,,0.61,,263000
,,5.3%,,1,,0.56,,270200
,,4.3%,,1,,0.64,,270200
,,3.9%,,1,,0.60,,255900
,,3.8%,,1,,2.08,,255900
220,220,3.8%,220,1,220,0.65,220,263000
,,3.8%,,1,,0.60,,263000
,,4.3%,,1,,0.92,,263000
,,3.7%,,1,,0.60,,255900
,,3.8%,,1,,0.56,,220400
,,8.8%,,1,,0.63,,248800
,,19.3%,,1,,0.60,,255900
,,3.8%,,1,,0.65,,248800
,,3.9%,,1,,0.57,,248800
,,3.8%,,1,,0.57,,241700
230,230,4.8%,230,1,230,0.56,230,234600
,,4.1%,,1,,0.64,,234600
,,3.6%,,1,,0.56,,227500
,,3.8%,,1,,0.57,,220400
,,4.0%,,1,,0.64,,234600
,,3.9%,,1,,0.59,,234600
,,3.4%,,1,,0.59,,234600
,,3.5%,,1,,0.60,,220400
,,3.5%,,1,,0.59,,220400
,,3.2%,,1,,0.64,,248800
240,240,3.5%,240,1,240,0.60,240,220400
,,3.8%,,1,,0.71,,213300
,,3.6%,,1,,0.64,,227500
,,3.5%,,1,,0.66,,241700
,,3.2%,,1,,0.63,,248800
,,4.0%,,1,,0.62,,248800
,,4.0%,,1,,0.62,,255900
,,2.7%,,1,,0.64,,263000
,,5.5%,,1,,0.58,,248800
,,4.1%,,1,,0.57,,248800
250,250,3.4%,250,1,250,0.60,250,248800
,,4.0%,,1,,0.84,,241700
,,3.7%,,1,,1.02,,241700
,,4.9%,,1,,0.57,,241700
,,3.7%,,1,,0.59,,227500
,,3.9%,,1,,0.58,,248800
,,3.3%,,1,,0.56,,248800
,,3.6%,,1,,0.59,,241700
,,1.9%,,1,,0.57,,227500
,,18.4%,,1,,0.60,,234600
260,260,3.4%,260,1,260,0.59,260,234600
,,3.5%,,1,,0.62,,227500
,,3.4%,,1,,0.62,,234600
,,3.4%,,1,,0.62,,220400
,,3.5%,,1,,0.62,,234600
,,3.4%,,1,,0.61,,241700
,,3.4%,,1,,0.57,,234600
,,3.4%,,1,,0.57,,213300
,,3.7%,,1,,0.60,,234600
,,3.7%,,1,,0.59,,227500
270,270,3.5%,270,1,270,0.64,270,227500
,,3.9%,,1,,0.59,,227500
,,3.2%,,1,,0.55,,227500
,,3.6%,,1,,0.54,,227500
,,3.5%,,1,,0.59,,227500
,,3.7%,,1,,0.59,,227500
,,3.7%,,1,,0.55,,220400
,,3.5%,,1,,0.66,,220400
,,3.3%,,1,,0.54,,220400
,,3.7%,,1,,0.55,,227500
280,280,3.7%,280,1,280,1.12,280,227500
,,3.4%,,1,,0.58,,220400
,,2.9%,,1,,1.02,,220400
,,4.4%,,1,,0.60,,220400
,,3.2%,,1,,0.55,,220400
,,1.8%,,1,,0.58,,213300
,,5.9%,,1,,0.72,,213300
,,18.1%,,1,,0.53,,213300
,,3.7%,,1,,0.54,,213300
,,3.3%,,1,,0.58,,213300
END,END,4.1%,END,1,END,0.54,END,213300
,,3.3%,,1,,0.61,,213300
,,3.5%,,1,,0.57,,199100
,,3.2%,,1,,0.64,,206200
,,3.7%,,1,,0.59,,199100
,,3.4%,,1,,0.53,,213300
,,2.0%,,1,,0.75,,206200
,,7.8%,,1,,0.53,,192000
,,4.1%,,1,,0.54,,184800
,,3.3%,,1,,0.51,,177700
,,3.1%,,1,,END,,177700
,,0.1%,,1,,,,177700
,,END,,1,,,,376800
,,,,1,,,,184800
,,,,END,,,,184800
,,,,,,,,184800
,,,,,,,,170600
,,,,,,,,163500
,,,,,,,,170600
,,,,,,,,170600
,,,,,,,,END
