quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.1%,,60,,0.08,,0
,,0.1%,,30,,0.03,,0
,,0.1%,,10,,0.01,,0
,,0.1%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.1%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
10,10,0.0%,10,10,10,0.06,10,0
,,0.0%,,10,,0.06,,0
,,0.0%,,10,,0.01,,0
,,0.1%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.1%,,10,,0.01,,0
,,0.1%,,,,0.01,,
,,0.1%,,10,,0.01,,0
,,,,10,,,,0
,,0.1%,,10,,0.01,,0
20,20,0.0%,20,10,20,0.00,20,0
,,0.0%,,10,,0.00,,0
,,0.0%,,20,,0.00,,0
,,0.0%,,,,0.02,,
,,,,10,,0.01,,0
,,0.0%,,10,,,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
30,30,0.1%,30,10,30,0.00,30,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.1%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.1%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
40,40,0.1%,40,10,40,0.01,40,0
,,0.1%,,10,,0.01,,0
,,0.1%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.1%,,10,,0.01,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
50,50,0.0%,50,10,50,0.01,50,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.00,,0
60,60,0.0%,60,10,60,0.01,60,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,10,,0.01,,0
,,0.0%,,10,,0.02,,0
,,0.0%,,10,,0.00,,0
,,0.4%,,10,,0.02,,0
,,0.0%,,10,,0.01,,0
,,0.1%,,10,,0.00,,0
70,70,0.0%,70,10,70,0.01,70,0
,,0.0%,,10,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,14,,0.01,,0
,,0.1%,,14,,0.02,,0
,,0.0%,,14,,0.00,,0
,,0.1%,,14,,0.02,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,24,,0.00,,0
80,80,0.0%,80,24,80,0.01,80,0
,,0.0%,,26,,0.01,,0
,,0.0%,,26,,0.01,,0
,,0.0%,,24,,0.01,,0
,,0.0%,,24,,0.01,,0
,,0.0%,,26,,0.01,,0
,,0.0%,,26,,0.01,,0
,,0.1%,,28,,0.02,,0
,,0.0%,,28,,0.01,,0
,,0.0%,,32,,0.01,,0
90,90,0.0%,90,36,90,0.01,90,0
,,0.1%,,40,,0.01,,0
,,0.1%,,44,,0.02,,0
,,0.1%,,44,,0.02,,0
,,0.1%,,44,,0.02,,0
,,0.1%,,50,,0.02,,0
,,0.1%,,44,,0.02,,0
,,0.0%,,82,,0.04,,0
,,0.1%,,44,,0.05,,0
,,0.1%,,50,,0.05,,0
100,100,0.6%,100,48,100,0.02,100,0
,,0.1%,,46,,0.02,,0
,,0.1%,,50,,0.04,,0
,,0.2%,,58,,0.05,,0
,,0.3%,,66,,0.05,,0
,,0.1%,,72,,0.02,,0
,,0.2%,,70,,0.05,,0
,,0.2%,,74,,0.03,,0
,,0.2%,,72,,0.03,,0
,,0.2%,,66,,0.03,,
110,110,0.2%,110,,110,0.04,110,0
,,0.2%,,68,,0.03,,0
,,0.2%,,90,,,,0
,,,,128,,0.04,,
,,0.2%,,,,0.07,,0
,,0.4%,,58,,,,0
,,,,68,,0.02,,0
,,0.1%,,82,,0.05,,0
,,0.2%,,90,,0.03,,0
,,0.2%,,84,,0.03,,0
120,120,0.2%,120,90,120,0.05,120,0
,,0.3%,,96,,0.05,,0
,,0.3%,,96,,0.05,,0
,,0.3%,,102,,0.04,,0
,,0.3%,,98,,0.05,,0
,,0.3%,,92,,0.06,,0
,,0.3%,,94,,0.06,,0
,,0.4%,,74,,0.04,,0
,,0.3%,,92,,0.05,,0
,,0.2%,,178,,0.18,,0
130,130,0.8%,130,90,130,0.12,130,0
,,1.3%,,86,,0.04,,0
,,0.3%,,78,,0.04,,0
,,0.4%,,74,,0.07,,0
,,0.2%,,72,,0.03,,0
,,0.4%,,74,,0.06,,0
,,0.4%,,74,,0.04,,0
,,0.2%,,76,,0.04,,0
,,0.2%,,76,,0.05,,0
,,0.3%,,80,,0.04,,0
140,140,0.2%,140,74,140,0.04,140,0
,,0.2%,,78,,0.04,,0
,,0.2%,,76,,0.03,,0
,,0.2%,,74,,0.04,,0
,,0.2%,,72,,0.04,,0
,,0.2%,,70,,0.03,,0
,,0.2%,,66,,0.04,,0
,,0.2%,,68,,0.03,,0
,,0.3%,,76,,0.06,,0
,,0.3%,,82,,0.05,,0
150,150,0.1%,150,80,150,0.04,150,
,,0.2%,,78,,0.04,,0
,,0.2%,,78,,0.10,,
,,0.2%,,72,,0.04,,0
,,0.2%,,,,0.04,,0
,,,,,,0.04,,0
,,0.3%,,74,,,,0
,,,,78,,0.07,,0
,,0.2%,,84,,,,0
,,0.3%,,84,,0.05,,0
160,160,0.3%,160,80,160,0.05,160,0
,,0.2%,,82,,0.04,,0
,,0.1%,,82,,0.04,,0
,,0.1%,,162,,0.15,,0
,,0.6%,,78,,0.10,,0
,,1.3%,,78,,0.10,,0
,,0.2%,,78,,0.04,,0
,,0.2%,,78,,0.04,,0
,,0.2%,,78,,0.05,,0
,,0.5%,,82,,0.07,,0
170,170,0.3%,170,82,170,0.06,170,0
,,0.3%,,82,,0.06,,0
,,0.3%,,84,,0.05,,0
,,0.3%,,82,,0.04,,0
,,0.4%,,80,,0.06,,0
,,0.2%,,80,,0.04,,0
,,0.2%,,82,,0.04,,0
,,0.3%,,78,,0.05,,0
,,0.3%,,74,,0.05,,0
,,0.2%,,72,,0.04,,0
180,180,0.3%,180,72,180,0.06,180,0
,,0.3%,,74,,0.05,,0
,,0.2%,,74,,0.04,,0
,,0.2%,,76,,0.04,,0
,,0.2%,,76,,0.04,,0
,,0.3%,,78,,0.05,,0
,,0.3%,,78,,0.05,,0
,,0.3%,,80,,0.05,,0
,,0.2%,,82,,0.04,,0
,,0.2%,,82,,0.04,,0
190,190,0.2%,190,82,190,0.03,190,0
,,0.3%,,82,,0.05,,0
,,0.4%,,80,,0.08,,0
,,0.1%,,82,,0.04,,0
,,0.2%,,74,,0.05,,0
,,0.9%,,72,,0.07,,0
,,0.3%,,70,,0.05,,0
,,0.2%,,72,,0.04,,0
,,0.2%,,72,,0.03,,0
,,0.2%,,72,,0.03,,0
200,200,0.2%,200,72,200,0.03,200,0
,,0.2%,,72,,0.03,,0
,,0.2%,,70,,0.04,,0
,,0.3%,,70,,0.05,,0
,,0.2%,,70,,0.03,,0
,,0.2%,,72,,0.04,,0
,,0.2%,,70,,0.03,,0
,,0.3%,,70,,0.06,,0
,,0.2%,,74,,0.03,,0
,,0.2%,,74,,0.04,,0
210,210,0.2%,210,72,210,0.04,210,0
,,0.2%,,72,,0.04,,0
,,0.3%,,68,,0.06,,0
,,0.2%,,68,,0.04,,0
,,0.2%,,70,,0.04,,0
,,0.2%,,70,,0.04,,0
,,0.3%,,70,,0.04,,0
,,0.2%,,68,,0.04,,0
,,0.2%,,68,,0.04,,0
,,0.2%,,68,,0.04,,0
220,220,0.2%,220,66,220,0.04,220,0
,,0.2%,,68,,0.04,,0
,,0.2%,,66,,0.03,,0
,,0.2%,,64,,0.05,,0
,,0.8%,,62,,0.19,,0
,,0.6%,,62,,0.03,,0
,,0.2%,,64,,0.03,,0
,,0.2%,,62,,0.03,,0
,,0.5%,,62,,0.10,,0
,,0.2%,,60,,0.04,,0
230,230,0.2%,230,58,230,0.03,230,0
,,0.2%,,58,,0.04,,0
,,0.2%,,60,,0.04,,0
,,0.2%,,60,,0.04,,0
,,0.2%,,60,,0.04,,0
,,0.2%,,60,,0.03,,0
,,0.2%,,64,,0.04,,0
,,0.2%,,66,,0.03,,0
,,0.3%,,66,,0.05,,0
,,0.2%,,68,,0.04,,0
240,240,0.2%,240,70,240,0.03,240,0
,,0.1%,,68,,0.03,,0
,,0.2%,,70,,0.03,,0
,,0.1%,,68,,0.03,,0
,,0.3%,,64,,0.03,,0
,,0.2%,,62,,0.05,,0
,,0.2%,,66,,0.04,,0
,,0.2%,,68,,0.03,,0
,,0.4%,,68,,0.05,,0
,,0.2%,,64,,0.04,,0
250,250,0.2%,250,64,250,0.04,250,0
,,0.2%,,64,,0.04,,0
,,0.2%,,64,,0.03,,0
,,0.1%,,64,,0.03,,0
,,0.3%,,64,,0.06,,0
,,0.6%,,66,,0.03,,0
,,0.2%,,62,,0.03,,0
,,0.2%,,62,,0.04,,0
,,0.3%,,62,,0.05,,0
,,0.2%,,64,,0.03,,0
260,260,0.2%,260,64,260,0.04,260,0
,,0.3%,,62,,0.04,,0
,,0.2%,,62,,0.04,,0
,,0.3%,,62,,0.05,,0
,,0.3%,,58,,0.04,,0
,,0.2%,,56,,0.04,,0
,,0.2%,,58,,0.04,,0
,,0.2%,,60,,0.04,,0
,,0.1%,,60,,0.03,,0
,,0.2%,,58,,0.03,,0
270,270,0.2%,270,60,270,0.03,270,0
,,0.3%,,60,,0.04,,0
,,0.2%,,60,,0.03,,0
,,0.2%,,58,,0.03,,0
,,0.2%,,58,,0.03,,0
,,0.2%,,60,,0.04,,0
,,0.2%,,58,,0.04,,0
,,0.2%,,58,,0.03,,0
,,0.3%,,54,,0.05,,0
,,0.2%,,54,,0.04,,0
280,280,0.1%,280,56,280,0.02,280,0
,,0.3%,,54,,0.05,,0
,,0.1%,,54,,0.03,,0
,,0.0%,,52,,0.02,,0
,,0.5%,,56,,0.09,,0
,,0.6%,,52,,0.03,,0
,,0.3%,,48,,0.05,,0
,,0.2%,,48,,0.03,,0
,,0.3%,,48,,0.06,,0
,,0.1%,,48,,0.02,,0
END,END,0.1%,END,48,END,0.02,END,0
,,0.1%,,46,,0.02,,0
,,0.1%,,48,,0.02,,0
,,0.2%,,46,,0.03,,0
,,0.1%,,50,,0.02,,0
,,0.1%,,48,,0.02,,END
,,0.3%,,46,,0.03,,
,,0.2%,,46,,0.03,,
,,0.1%,,46,,0.02,,
,,0.1%,,48,,0.03,,
,,0.1%,,END,,0.03,,
,,0.0%,,,,0.04,,
,,END,,,,END,,
