quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.8%,,6,,0.75,,7100
,,3.2%,,2,,0.40,,14200
,,3.2%,,1,,0.19,,7100
,,1.6%,,1,,0.12,,7100
,,0.8%,,1,,0.13,,7100
,,0.8%,,1,,0.17,,7100
,,1.0%,,1,,0.17,,21300
,,1.6%,,1,,0.28,,21300
10,10,1.0%,10,1,10,0.17,10,14200
,,0.9%,,1,,0.17,,14200
,,0.9%,,1,,0.18,,14200
,,1.1%,,1,,0.17,,14200
,,1.2%,,1,,0.18,,28400
,,1.2%,,1,,0.20,,28400
,,1.0%,,1,,0.17,,21300
,,1.0%,,1,,0.17,,21300
,,1.5%,,1,,0.23,,21300
,,0.9%,,1,,0.16,,21300
20,20,0.9%,20,1,20,0.19,20,35500
,,1.2%,,1,,0.18,,35500
,,1.1%,,1,,0.17,,28400
,,0.8%,,1,,0.27,,28400
,,1.9%,,1,,0.27,,28400
,,2.0%,,1,,0.30,,28400
,,0.9%,,1,,0.15,,28400
,,3.0%,,1,,0.52,,49800
,,1.2%,,1,,0.20,,49800
,,1.0%,,1,,0.17,,35500
30,30,1.1%,30,1,30,0.18,30,35500
,,1.0%,,1,,0.19,,35500
,,0.6%,,1,,0.21,,35500
,,1.2%,,1,,0.32,,56900
,,1.1%,,2,,0.57,,106600
,,10.2%,,1,,0.19,,42700
,,1.1%,,1,,0.20,,42700
,,1.2%,,1,,0.18,,56900
,,1.1%,,1,,0.25,,35500
,,1.3%,,1,,0.21,,56900
40,40,1.5%,40,1,40,0.25,40,56900
,,1.1%,,1,,0.20,,49800
,,0.7%,,1,,0.20,,49800
,,2.8%,,1,,0.21,,42700
,,1.5%,,1,,0.21,,42700
,,1.3%,,1,,0.23,,56900
,,1.4%,,1,,0.22,,49800
,,1.2%,,1,,0.21,,42700
,,1.3%,,1,,0.20,,35500
,,1.1%,,1,,0.22,,49800
50,50,1.3%,50,1,50,0.22,50,49800
,,1.3%,,1,,0.24,,64000
,,1.1%,,1,,0.25,,56900
,,1.6%,,1,,0.25,,71100
,,1.8%,,1,,0.23,,64000
,,1.4%,,1,,0.23,,56900
,,1.5%,,1,,0.25,,64000
,,1.5%,,1,,0.26,,56900
,,1.5%,,1,,0.26,,78200
,,1.7%,,1,,0.26,,78200
60,60,1.4%,60,1,60,0.26,60,64000
,,1.1%,,1,,0.22,,56900
,,1.8%,,1,,0.24,,56900
,,1.4%,,1,,0.23,,56900
,,1.6%,,1,,0.27,,85300
,,1.0%,,1,,0.63,,85400
,,2.9%,,1,,0.58,,71100
,,7.2%,,1,,0.24,,106600
,,1.6%,,1,,0.30,,71100
,,1.5%,,1,,0.26,,78200
70,70,1.4%,70,1,70,0.25,70,78200
,,1.6%,,1,,0.31,,106600
,,1.9%,,1,,0.30,,106600
,,1.9%,,1,,0.25,,92400
,,1.5%,,1,,0.25,,64000
,,1.5%,,1,,0.25,,64000
,,1.4%,,1,,0.24,,64000
,,1.7%,,1,,0.28,,85300
,,1.6%,,1,,0.28,,85300
,,1.9%,,1,,0.26,,78200
80,80,1.5%,80,1,80,0.25,80,71100
,,1.5%,,1,,0.24,,64000
,,1.2%,,1,,0.24,,64000
,,1.5%,,1,,0.23,,56900
,,1.9%,,1,,0.25,,78200
,,1.5%,,1,,0.25,,85300
,,1.3%,,1,,0.23,,64000
,,2.0%,,1,,0.31,,64000
,,1.4%,,1,,0.23,,64000
,,1.4%,,1,,0.23,,64000
90,90,1.5%,90,1,90,0.25,90,85300
,,1.4%,,1,,0.25,,81800
,,1.2%,,1,,0.23,,67500
,,1.6%,,1,,0.24,,67500
,,1.6%,,1,,0.24,,67500
,,1.7%,,1,,0.31,,60400
,,1.6%,,1,,0.26,,81800
,,1.0%,,1,,0.42,,74600
,,2.0%,,1,,0.28,,74600
,,6.1%,,1,,0.49,,67500
100,100,1.6%,100,1,100,0.26,100,53300
,,1.5%,,1,,0.24,,53300
,,1.1%,,1,,0.23,,53300
,,1.9%,,1,,0.27,,74600
,,1.8%,,1,,0.28,,81800
,,1.6%,,1,,0.27,,74600
,,1.7%,,1,,0.29,,74600
,,1.5%,,1,,0.26,,74600
,,1.9%,,1,,0.31,,74600
,,1.7%,,1,,0.31,,96000
110,110,1.8%,110,1,110,0.29,110,88900
,,1.0%,,1,,0.32,,81800
,,3.3%,,1,,0.27,,71100
,,1.8%,,1,,0.33,,81800
,,1.9%,,1,,0.27,,74600
,,1.6%,,1,,0.27,,74600
,,1.7%,,1,,0.29,,88900
,,1.7%,,1,,0.30,,99500
,,1.9%,,1,,0.36,,78200
,,2.0%,,1,,0.26,,71100
120,120,1.8%,120,1,120,0.33,120,71100
,,1.7%,,1,,0.30,,64000
,,1.5%,,1,,0.28,,71100
,,1.7%,,1,,0.27,,64000
,,1.3%,,1,,0.24,,56900
,,1.9%,,1,,0.25,,64000
,,1.4%,,1,,0.24,,56900
,,1.4%,,1,,0.24,,96000
,,1.4%,,1,,0.31,,56900
,,0.9%,,1,,0.27,,71100
130,130,1.7%,130,1,130,0.35,130,67500
,,18.3%,,1,,1.23,,60400
,,1.3%,,1,,0.25,,60400
,,1.7%,,1,,0.26,,67500
,,2.0%,,1,,0.31,,67500
,,2.0%,,1,,0.33,,96000
,,1.8%,,1,,0.31,,96000
,,2.3%,,1,,0.38,,81800
,,4.5%,,1,,0.78,,81800
,,3.6%,,1,,0.62,,74600
140,140,3.8%,140,1,140,0.30,140,74600
,,1.8%,,1,,0.33,,88900
,,1.9%,,1,,0.34,,53300
,,1.7%,,1,,0.25,,96000
,,2.1%,,1,,0.32,,88900
,,1.9%,,1,,0.26,,88900
,,1.7%,,1,,0.28,,88900
,,1.6%,,1,,0.28,,88900
,,3.6%,,1,,0.60,,103100
,,1.8%,,1,,0.28,,96000
150,150,1.7%,150,1,150,0.29,150,60400
,,1.5%,,1,,0.25,,53300
,,1.4%,,1,,0.25,,53300
,,1.2%,,1,,0.26,,56900
,,2.1%,,1,,0.29,,78200
,,2.0%,,1,,0.27,,71100
,,1.9%,,1,,0.29,,56900
,,1.8%,,1,,0.27,,99500
,,1.6%,,1,,0.31,,49800
,,1.5%,,1,,0.25,,49800
160,160,1.6%,160,1,160,0.27,160,42700
,,1.0%,,1,,0.28,,78200
,,1.3%,,1,,0.33,,64000
,,3.5%,,1,,0.34,,64000
,,2.1%,,1,,0.34,,64000
,,2.2%,,1,,0.29,,71100
,,2.2%,,1,,0.35,,99500
,,1.8%,,1,,0.31,,99500
,,1.8%,,1,,0.31,,92400
,,2.0%,,1,,0.29,,85300
170,170,1.8%,170,1,170,0.30,170,85300
,,1.8%,,1,,0.30,,92400
,,1.8%,,1,,0.40,,120900
,,2.4%,,1,,0.34,,113800
,,1.4%,,1,,0.33,,113800
,,2.8%,,1,,0.33,,106600
,,2.5%,,1,,0.35,,106600
,,1.9%,,1,,0.32,,99500
,,1.8%,,1,,0.32,,106600
,,2.3%,,1,,0.36,,128000
180,180,2.0%,180,1,180,0.35,180,135100
,,2.1%,,1,,0.35,,128000
,,2.3%,,1,,0.47,,120900
,,1.9%,,1,,0.33,,120900
,,3.0%,,1,,0.34,,120900
,,2.2%,,1,,0.36,,156400
,,2.7%,,1,,0.34,,149300
,,2.0%,,1,,0.36,,138600
,,2.1%,,1,,0.35,,142200
,,1.9%,,1,,0.32,,128000
190,190,2.0%,190,1,190,0.33,190,128000
,,1.9%,,1,,0.32,,128000
,,1.8%,,1,,0.32,,128000
,,1.2%,,1,,0.36,,156400
,,1.7%,,1,,0.46,,163500
,,9.3%,,2,,1.03,,298600
,,3.0%,,1,,0.39,,131500
,,2.5%,,1,,0.40,,138600
,,2.4%,,1,,0.39,,152900
,,2.4%,,1,,0.39,,138600
200,200,2.5%,200,1,200,0.35,200,138600
,,1.9%,,1,,0.35,,124400
,,2.3%,,1,,0.36,,131500
,,2.2%,,1,,0.33,,131500
,,1.9%,,1,,0.35,,117300
,,1.8%,,1,,0.37,,138600
,,2.5%,,1,,0.36,,131500
,,2.8%,,1,,0.38,,145700
,,2.2%,,1,,0.36,,131500
,,2.0%,,1,,0.37,,124400
210,210,2.3%,210,1,210,0.36,210,124400
,,2.5%,,1,,0.42,,138600
,,2.4%,,1,,0.39,,152900
,,2.3%,,1,,0.38,,145700
,,2.9%,,1,,0.39,,145700
,,2.3%,,1,,0.34,,131500
,,1.6%,,1,,0.33,,124400
,,2.3%,,1,,0.35,,177700
,,2.5%,,1,,0.41,,145700
,,2.3%,,1,,0.38,,167100
220,220,2.1%,220,1,220,0.37,220,167100
,,2.4%,,1,,0.38,,160000
,,2.1%,,1,,0.35,,145700
,,2.4%,,1,,0.42,,145700
,,2.4%,,1,,0.39,,167100
,,1.3%,,1,,0.38,,174200
,,1.3%,,1,,0.40,,152900
,,4.7%,,1,,0.50,,160000
,,2.9%,,1,,0.37,,160000
,,2.4%,,1,,0.40,,192000
230,230,2.6%,230,1,230,0.40,230,192000
,,2.3%,,1,,0.39,,177700
,,2.2%,,1,,0.41,,110200
,,2.3%,,1,,0.38,,177700
,,29.8%,,1,,8.31,,177700
,,7.3%,,1,,0.47,,181300
,,2.2%,,1,,0.47,,188400
,,2.6%,,1,,0.40,,181300
,,3.3%,,1,,0.39,,181300
,,2.6%,,1,,0.44,,174200
240,240,2.4%,240,1,240,0.39,240,181300
,,3.0%,,1,,0.53,,174200
,,2.7%,,1,,0.43,,188400
,,2.6%,,1,,0.46,,181300
,,2.0%,,1,,0.38,,145700
,,2.4%,,1,,0.42,,131500
,,2.3%,,1,,0.33,,117300
,,1.7%,,1,,0.35,,103100
,,2.3%,,1,,0.35,,110200
,,2.6%,,1,,0.38,,131500
250,250,2.2%,250,1,250,0.38,250,124400
,,2.1%,,1,,0.32,,103100
,,1.9%,,1,,0.33,,110200
,,2.0%,,1,,0.33,,110200
,,1.7%,,1,,0.31,,96000
,,2.2%,,1,,0.34,,110200
,,2.0%,,1,,0.34,,117300
,,0.9%,,1,,0.33,,103100
,,4.4%,,2,,1.09,,199100
,,2.2%,,1,,0.42,,81800
260,260,7.5%,260,1,260,0.33,260,88900
,,2.0%,,1,,0.32,,88900
,,1.9%,,1,,0.32,,85300
,,1.9%,,1,,0.34,,96000
,,2.1%,,1,,0.32,,103100
,,2.0%,,1,,0.35,,110200
,,2.1%,,1,,0.40,,110200
,,1.7%,,1,,0.40,,138600
,,3.5%,,1,,0.38,,131500
,,2.8%,,1,,0.38,,113800
270,270,2.1%,270,1,270,0.37,270,113800
,,2.1%,,1,,0.37,,106600
,,2.3%,,1,,0.35,,99500
,,2.4%,,1,,0.40,,113800
,,2.1%,,1,,0.40,,113800
,,2.3%,,1,,0.39,,106600
,,2.3%,,1,,0.34,,99500
,,2.2%,,1,,0.35,,81800
,,1.6%,,1,,0.37,,99500
,,2.1%,,1,,0.32,,85300
280,280,2.3%,280,1,280,0.34,280,85300
,,2.2%,,1,,0.34,,85300
,,1.9%,,1,,0.33,,85300
,,2.0%,,1,,0.32,,92400
