quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.8%,,6,,0.46,,480
,,2.2%,,3,,0.39,,240
,,2.2%,,1,,0.18,,80
,,2.0%,,1,,0.13,,80
,,0.9%,,1,,0.13,,80
,,0.7%,,1,,0.14,,80
,,0.9%,,1,,0.14,,80
,,0.8%,,1,,0.15,,80
10,10,0.6%,10,1,10,0.12,10,80
,,0.7%,,1,,0.12,,80
,,0.9%,,1,,0.20,,80
,,1.4%,,1,,0.12,,80
,,0.7%,,1,,0.12,,80
,,0.9%,,1,,0.15,,80
,,0.8%,,1,,0.13,,80
,,0.7%,,1,,0.12,,80
,,0.7%,,1,,0.12,,80
,,0.4%,,1,,0.14,,80
20,20,0.4%,20,1,20,0.15,20,80
,,1.0%,,1,,0.18,,80
,,0.8%,,1,,0.27,,160
,,2.2%,,2,,0.12,,160
,,0.9%,,1,,0.12,,80
,,0.7%,,1,,0.12,,80
,,0.8%,,1,,0.14,,80
,,0.4%,,1,,0.13,,80
,,0.3%,,1,,0.13,,80
,,1.5%,,2,,0.29,,160
30,30,1.3%,30,1,30,0.12,30,80
,,0.7%,,1,,0.12,,80
,,0.5%,,1,,0.17,,80
,,2.2%,,2,,0.30,,160
,,0.7%,,1,,0.12,,80
,,0.9%,,1,,0.13,,80
,,0.7%,,2,,0.18,,80
,,0.3%,,1,,0.36,,160
,,1.5%,,2,,0.13,,160
,,1.5%,,2,,0.24,,160
40,40,0.5%,40,1,40,0.13,40,80
,,1.4%,,1,,0.16,,80
,,0.7%,,1,,0.12,,80
,,0.7%,,1,,0.12,,80
,,0.3%,,1,,0.14,,80
,,1.3%,,2,,0.26,,160
,,1.5%,,2,,0.27,,160
,,0.6%,,1,,0.13,,80
,,1.2%,,1,,0.16,,80
,,0.6%,,1,,0.12,,80
50,50,0.7%,50,1,50,0.16,50,80
,,0.5%,,1,,0.14,,80
,,0.6%,,1,,0.25,,160
,,1.0%,,2,,0.26,,160
,,0.4%,,1,,0.15,,80
,,1.2%,,2,,0.30,,160
,,0.8%,,2,,0.26,,160
,,1.3%,,2,,0.28,,160
,,0.3%,,1,,0.13,,80
,,1.1%,,2,,0.29,,160
60,60,0.6%,60,1,60,0.18,60,80
,,1.2%,,2,,0.26,,160
,,0.5%,,1,,0.13,,80
,,1.1%,,2,,0.25,,160
,,0.8%,,1,,0.13,,80
,,0.3%,,2,,0.25,,160
,,1.0%,,1,,0.28,,160
,,0.8%,,2,,0.26,,240
,,0.8%,,2,,0.27,,160
,,1.2%,,2,,0.28,,160
70,70,0.4%,70,1,70,0.16,70,80
,,0.9%,,3,,0.44,,240
,,0.5%,,2,,0.27,,160
,,0.9%,,3,,0.43,,240
,,0.7%,,3,,0.44,,240
,,1.0%,,4,,0.67,,320
,,0.7%,,3,,0.39,,240
,,0.8%,,3,,0.48,,240
,,0.7%,,4,,0.52,,320
,,0.8%,,4,,0.58,,320
80,80,1.1%,80,3,80,0.40,80,240
,,0.7%,,4,,0.41,,240
,,0.7%,,3,,0.55,,320
,,0.7%,,4,,0.58,,320
,,0.8%,,4,,0.58,,320
,,0.9%,,4,,0.53,,320
,,0.8%,,4,,0.57,,320
,,0.7%,,4,,0.52,,320
,,0.8%,,4,,0.58,,320
,,1.0%,,4,,0.59,,320
90,90,0.6%,90,3,90,0.44,90,240
,,0.6%,,5,,0.72,,400
,,0.8%,,6,,0.80,,480
,,0.7%,,6,,0.81,,480
,,0.7%,,6,,0.90,,480
,,0.7%,,6,,0.85,,480
,,0.6%,,6,,0.81,,480
,,0.6%,,6,,0.87,,480
,,0.8%,,6,,0.89,,480
,,0.6%,,5,,0.69,,400
100,100,0.7%,100,6,100,0.89,100,480
,,0.5%,,6,,0.83,,480
,,0.7%,,6,,0.88,,480
,,0.7%,,6,,0.90,,480
,,0.6%,,6,,0.89,,480
,,0.6%,,6,,0.89,,480
,,0.6%,,6,,0.88,,480
,,0.6%,,6,,0.84,,480
,,0.6%,,6,,0.89,,480
,,0.5%,,6,,0.85,,480
110,110,0.5%,110,6,110,0.86,110,480
,,0.5%,,6,,0.84,,480
,,0.6%,,6,,0.89,,480
,,0.5%,,6,,0.84,,480
,,0.6%,,6,,0.94,,480
,,0.5%,,6,,0.85,,480
,,0.5%,,6,,0.84,,480
,,0.5%,,6,,0.88,,480
,,0.5%,,6,,0.86,,480
,,0.5%,,6,,0.96,,480
120,120,0.5%,120,6,120,0.84,120,480
,,0.5%,,6,,0.86,,480
,,0.4%,,6,,0.84,,480
,,0.5%,,6,,0.82,,480
,,0.4%,,6,,0.88,,480
,,0.4%,,6,,0.92,,480
,,0.4%,,6,,0.87,,480
,,0.4%,,6,,0.80,,480
,,0.4%,,6,,0.89,,480
,,0.4%,,6,,0.92,,480
130,130,0.4%,130,6,130,0.85,130,480
,,0.4%,,6,,0.88,,480
,,0.4%,,6,,0.85,,480
,,0.4%,,6,,0.88,,480
,,0.4%,,6,,0.83,,480
,,0.4%,,6,,0.90,,480
,,0.4%,,6,,0.89,,480
,,0.4%,,6,,0.93,,480
,,0.4%,,6,,0.87,,480
,,0.4%,,6,,0.88,,480
140,140,0.4%,140,6,140,0.89,140,480
,,0.3%,,6,,0.93,,480
,,0.4%,,6,,0.91,,480
,,0.4%,,6,,1.00,,480
,,0.3%,,6,,0.94,,480
,,0.4%,,6,,0.86,,480
,,0.4%,,6,,0.95,,480
,,0.3%,,6,,0.94,,480
,,0.4%,,6,,0.88,,480
,,0.3%,,6,,0.89,,480
150,150,0.3%,150,6,150,0.96,150,480
,,0.3%,,6,,0.92,,480
,,0.3%,,6,,1.00,,480
,,0.4%,,6,,1.00,,480
,,0.4%,,6,,0.89,,480
,,0.3%,,6,,0.90,,480
,,0.3%,,6,,0.94,,480
,,0.4%,,6,,0.94,,480
,,0.4%,,6,,0.98,,480
,,0.3%,,6,,0.86,,480
160,160,0.3%,160,6,160,0.87,160,480
,,0.3%,,6,,1.00,,480
,,0.3%,,6,,0.94,,480
,,0.3%,,6,,0.95,,480
,,0.4%,,6,,1.01,,480
,,0.3%,,6,,1.05,,480
,,0.3%,,6,,1.00,,480
,,0.3%,,6,,1.01,,480
,,0.3%,,6,,0.98,,480
,,0.3%,,6,,1.02,,480
170,170,0.3%,170,6,170,0.95,170,480
,,0.3%,,6,,1.01,,480
,,0.3%,,6,,0.90,,480
,,0.3%,,6,,0.92,,480
,,0.3%,,6,,0.96,,480
,,0.3%,,6,,1.04,,480
,,0.3%,,6,,0.93,,480
,,0.3%,,6,,1.08,,480
,,0.3%,,6,,0.92,,480
,,0.3%,,6,,0.92,,480
180,180,0.3%,180,6,180,0.95,180,480
,,0.3%,,6,,1.00,,480
,,0.3%,,6,,0.94,,480
,,0.2%,,6,,0.93,,480
,,0.2%,,6,,0.92,,480
,,0.2%,,6,,0.97,,480
,,0.3%,,6,,0.96,,480
,,0.3%,,6,,0.81,,480
,,0.3%,,5,,1.01,,400
,,0.3%,,6,,0.96,,480
190,190,0.2%,190,6,190,0.92,190,480
,,0.2%,,6,,1.01,,480
,,0.2%,,6,,1.46,,480
,,0.2%,,6,,1.23,,480
,,0.2%,,6,,1.42,,480
,,0.2%,,6,,1.29,,480
,,0.2%,,6,,1.14,,480
,,0.2%,,6,,1.16,,480
,,0.2%,,6,,1.06,,480
,,0.2%,,6,,1.00,,480
200,200,0.2%,200,6,200,1.01,200,480
,,0.2%,,6,,0.96,,480
,,0.2%,,6,,1.05,,480
,,0.2%,,6,,1.24,,480
,,0.2%,,6,,1.04,,480
,,0.2%,,6,,0.99,,480
,,0.3%,,6,,1.14,,480
,,0.2%,,6,,1.05,,480
,,0.2%,,6,,1.02,,480
,,0.2%,,6,,1.08,,480
210,210,0.2%,210,6,210,1.05,210,480
,,0.2%,,6,,1.13,,480
,,0.2%,,6,,1.02,,480
,,0.2%,,6,,1.07,,480
,,0.2%,,6,,1.12,,480
,,0.2%,,6,,1.27,,480
,,0.2%,,6,,1.24,,480
,,0.2%,,6,,1.19,,480
,,0.2%,,6,,1.01,,480
,,0.2%,,6,,1.05,,480
220,220,0.2%,220,6,220,1.14,220,480
,,0.2%,,6,,1.12,,480
,,0.2%,,6,,1.06,,480
,,0.2%,,6,,1.02,,480
,,0.2%,,6,,1.04,,480
,,0.2%,,6,,1.03,,480
,,0.2%,,6,,1.12,,480
,,0.2%,,6,,1.07,,480
,,0.2%,,6,,1.05,,480
,,0.2%,,6,,1.11,,480
230,230,0.2%,230,6,230,1.08,230,480
,,0.2%,,6,,1.07,,480
,,0.2%,,6,,1.01,,480
,,0.2%,,6,,1.09,,480
,,0.2%,,6,,1.15,,480
,,0.2%,,6,,1.11,,480
,,0.2%,,6,,1.06,,480
END,END,0.2%,END,6,END,1.04,END,480
,,0.2%,,6,,1.08,,480
,,0.2%,,6,,1.06,,480
,,0.2%,,6,,1.12,,480
,,0.2%,,6,,1.05,,480
,,0.2%,,6,,1.06,,480
,,0.2%,,6,,1.01,,480
,,0.2%,,6,,1.18,,480
,,0.2%,,6,,1.01,,480
,,0.2%,,6,,1.08,,480
,,0.2%,,6,,1.10,,480
,,0.2%,,6,,1.09,,480
,,0.2%,,6,,1.06,,480
,,0.2%,,6,,1.08,,480
,,0.2%,,6,,1.09,,480
,,0.1%,,6,,1.07,,480
,,END,,END,,END,,END
