quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,0.2%,70,2,70,0.09,70,0
,,0.0%,,14,,0.36,,0
,,0.0%,,38,,0.03,,0
,,0.1%,,734,,0.36,,0
,,0.0%,,46,,0.03,,0
,,0.1%,,734,,0.34,,0
,,0.1%,,46,,0.34,,0
,,0.1%,,52,,0.04,,0
,,0.1%,,108,,0.39,,0
,,0.2%,,120,,0.12,,0
80,80,0.1%,80,734,80,0.39,80,0
,,0.1%,,734,,0.06,,0
,,0.2%,,128,,0.06,,0
,,0.2%,,734,,0.11,,0
,,0.2%,,194,,0.36,,0
,,0.3%,,162,,0.39,,0
,,0.1%,,734,,0.39,,0
,,0.1%,,430,,0.09,,0
,,0.1%,,200,,0.36,,0
,,0.1%,,278,,0.12,,0
90,90,0.2%,90,260,90,0.24,90,0
,,0.1%,,258,,0.15,,0
,,0.2%,,262,,0.14,,0
,,0.2%,,252,,0.36,,0
,,0.2%,,386,,0.16,,0
,,0.1%,,734,,0.36,,0
,,0.2%,,450,,0.13,,0
,,0.1%,,424,,0.19,,0
,,0.2%,,734,,0.20,,0
,,0.3%,,402,,0.26,,0
100,100,0.2%,100,430,100,0.26,100,0
,,0.2%,,734,,0.25,,0
,,0.3%,,414,,0.24,,0
,,0.2%,,734,,0.34,,0
,,0.3%,,430,,0.25,,0
,,0.1%,,424,,0.27,,0
,,0.2%,,446,,0.24,,0
,,0.2%,,442,,0.26,,0
,,0.2%,,448,,0.25,,0
,,0.2%,,528,,0.27,,0
110,110,0.3%,110,436,110,0.23,110,0
,,0.1%,,446,,0.26,,0
,,0.2%,,454,,0.28,,0
,,0.3%,,430,,0.28,,0
,,0.3%,,422,,0.24,,0
,,0.2%,,430,,0.27,,0
,,0.1%,,430,,0.25,,0
,,0.1%,,472,,0.24,,0
