quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.4%,,52,,0.26,,32
,,0.3%,,78,,0.04,,0
,,0.3%,,50,,0.09,,0
,,0.9%,,60,,0.03,,0
,,0.2%,,60,,0.04,,0
,,0.2%,,62,,0.01,,0
,,0.0%,,34,,0.01,,0
,,0.1%,,36,,0.01,,0
10,10,0.1%,10,48,10,0.02,10,0
,,0.0%,,26,,0.01,,0
,,0.2%,,42,,0.02,,0
,,0.2%,,38,,0.03,,0
,,0.2%,,58,,0.06,,0
,,0.1%,,24,,0.01,,0
,,0.1%,,42,,0.02,,0
,,0.1%,,48,,0.02,,0
,,0.0%,,28,,0.01,,0
,,0.1%,,34,,0.02,,0
20,20,0.1%,20,46,20,0.02,20,0
,,0.0%,,44,,0.02,,0
,,0.2%,,44,,0.02,,0
,,0.1%,,48,,0.03,,0
,,0.2%,,54,,0.03,,0
,,0.0%,,30,,0.01,,0
,,0.1%,,52,,0.03,,0
,,0.2%,,50,,0.05,,0
,,0.2%,,36,,0.04,,0
,,0.0%,,50,,0.04,,0
30,30,0.2%,30,90,30,0.13,30,0
,,0.8%,,156,,0.20,,0
,,0.5%,,76,,0.05,,0
,,0.2%,,58,,0.03,,0
,,0.2%,,60,,0.10,,0
,,0.5%,,46,,0.05,,0
,,0.1%,,64,,0.05,,0
,,0.2%,,70,,0.11,,0
,,0.3%,,64,,0.03,,0
,,0.4%,,52,,0.10,,0
40,40,0.3%,40,90,40,0.03,40,0
,,0.3%,,70,,0.04,,0
,,0.1%,,68,,0.02,,0
,,0.2%,,38,,0.06,,0
,,0.3%,,54,,0.04,,0
,,0.2%,,88,,0.04,,0
,,0.2%,,50,,0.08,,0
,,0.1%,,50,,0.02,,0
,,0.3%,,42,,0.04,,0
,,0.3%,,94,,0.03,,0
50,50,0.2%,50,40,50,0.04,50,0
,,0.1%,,58,,0.06,,0
,,0.3%,,42,,0.08,,0
,,0.5%,,90,,0.09,,0
,,0.1%,,74,,0.02,,0
,,0.1%,,42,,0.05,,0
,,0.1%,,56,,0.09,,0
,,0.4%,,106,,0.05,,0
,,0.3%,,154,,0.08,,0
,,0.1%,,72,,0.05,,0
60,60,0.1%,60,94,60,0.03,60,0
,,0.4%,,60,,0.07,,0
,,0.2%,,82,,0.05,,0
,,0.1%,,50,,0.03,,0
,,0.1%,,66,,0.04,,0
,,0.2%,,92,,0.02,,0
,,0.1%,,60,,0.04,,0
,,0.1%,,52,,0.05,,0
,,0.3%,,48,,0.03,,0
,,0.3%,,52,,0.02,,0
70,70,0.1%,70,56,70,0.02,70,0
,,0.1%,,78,,0.05,,0
,,0.2%,,78,,0.02,,0
,,0.1%,,98,,0.07,,0
,,0.3%,,50,,0.07,,0
,,0.3%,,56,,0.02,,0
,,0.2%,,84,,0.03,,0
,,0.2%,,78,,0.03,,0
,,0.3%,,58,,0.02,,0
,,0.1%,,64,,0.03,,0
80,80,0.1%,80,66,80,0.05,80,0
,,0.2%,,78,,0.07,,0
,,0.3%,,100,,0.07,,0
,,0.4%,,116,,0.06,,0
,,0.1%,,136,,0.05,,0
,,0.1%,,108,,0.03,,0
,,0.2%,,78,,0.07,,0
,,0.1%,,106,,0.07,,0
,,0.2%,,128,,0.07,,0
,,0.3%,,144,,0.09,,0
90,90,0.6%,90,120,90,0.03,90,0
,,0.4%,,144,,0.04,,0
,,0.2%,,74,,0.03,,0
,,0.1%,,76,,0.04,,0
,,0.1%,,108,,0.03,,0
,,0.2%,,80,,0.07,,0
,,0.3%,,74,,0.07,,0
,,0.1%,,102,,0.06,,0
,,0.2%,,144,,0.03,,0
,,0.3%,,122,,0.05,,0
100,100,0.1%,100,118,100,0.03,100,0
,,0.3%,,74,,0.07,,0
,,0.1%,,78,,0.03,,0
,,0.4%,,144,,0.03,,0
,,0.3%,,76,,0.22,,0
,,0.2%,,82,,0.10,,0
,,0.3%,,150,,0.17,,0
,,0.2%,,156,,0.14,,0
,,0.3%,,172,,0.08,,0
,,0.1%,,208,,0.08,,0
110,110,0.2%,110,156,110,0.14,110,0
,,0.2%,,182,,0.04,,0
,,0.3%,,178,,0.08,,0
,,0.1%,,156,,0.14,,0
,,0.2%,,80,,0.07,,0
,,0.2%,,164,,0.07,,0
,,0.2%,,130,,0.12,,0
,,0.2%,,130,,0.03,,0
