quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.1%,,26,,0.06,,0
,,0.1%,,40,,0.01,,0
,,0.1%,,22,,0.03,,0
,,0.3%,,174,,0.02,,0
,,0.1%,,34,,0.02,,0
,,0.1%,,34,,0.02,,0
,,0.1%,,36,,0.02,,0
,,0.2%,,40,,0.02,,0
10,10,0.1%,10,48,10,0.03,10,0
,,0.0%,,58,,0.02,,0
,,0.1%,,74,,0.03,,0
,,0.3%,,54,,0.02,,0
,,0.1%,,64,,0.02,,0
,,0.1%,,52,,0.02,,0
,,0.2%,,72,,0.03,,0
,,0.1%,,76,,0.03,,0
,,0.2%,,60,,0.02,,0
,,0.1%,,86,,0.03,,0
20,20,0.1%,20,68,20,0.02,20,0
,,0.1%,,174,,0.03,,0
,,0.1%,,174,,0.02,,0
,,0.3%,,90,,0.02,,0
,,0.3%,,54,,0.02,,0
,,0.1%,,66,,0.03,,0
,,0.2%,,94,,0.04,,0
,,0.3%,,84,,0.05,,0
,,0.1%,,82,,0.03,,0
,,0.2%,,144,,0.06,,0
30,30,0.4%,30,152,30,0.05,30,0
,,0.0%,,52,,0.02,,0
,,0.4%,,98,,0.04,,0
,,0.2%,,92,,0.04,,0
,,0.1%,,94,,0.05,,0
,,0.3%,,80,,0.03,,0
,,0.1%,,90,,0.04,,0
,,0.1%,,78,,0.04,,0
,,0.1%,,90,,0.03,,0
,,0.4%,,166,,0.08,,0
40,40,0.3%,40,80,40,0.03,40,0
,,0.2%,,78,,0.05,,0
,,0.3%,,110,,0.08,,0
,,0.2%,,92,,0.04,,0
,,0.2%,,92,,0.04,,0
,,0.1%,,100,,0.04,,0
,,0.6%,,80,,0.03,,0
,,0.3%,,120,,0.07,,0
,,0.3%,,118,,0.08,,0
,,0.1%,,218,,0.10,,0
50,50,0.3%,50,78,50,0.04,50,0
,,0.2%,,96,,0.04,,0
,,0.1%,,80,,0.04,,0
,,0.5%,,100,,0.10,,0
,,0.1%,,232,,0.08,,0
,,0.3%,,80,,0.03,,0
,,0.1%,,180,,0.08,,0
,,0.2%,,180,,0.06,,0
,,0.3%,,134,,0.09,,0
,,0.2%,,166,,0.03,,0
60,60,0.4%,60,188,60,0.08,60,0
,,0.0%,,160,,0.03,,0
,,0.2%,,54,,0.08,,0
,,0.2%,,158,,0.08,,0
,,0.3%,,64,,0.06,,0
,,0.2%,,92,,0.10,,0
,,0.5%,,210,,0.03,,0
,,0.0%,,134,,0.09,,0
,,0.3%,,72,,0.03,,0
,,0.2%,,210,,0.10,,0
70,70,0.5%,70,180,70,0.07,70,0
,,0.2%,,134,,0.12,,0
,,0.0%,,76,,0.03,,0
,,0.4%,,224,,0.10,,0
,,0.2%,,152,,0.11,,0
,,0.2%,,202,,0.11,,0
,,0.2%,,256,,0.13,,0
,,0.2%,,170,,0.09,,0
,,0.2%,,246,,0.12,,0
,,0.2%,,198,,0.10,,0
80,80,0.2%,80,154,80,0.07,80,0
,,0.2%,,146,,0.09,,0
,,0.2%,,152,,0.07,,0
,,0.2%,,158,,0.08,,0
,,0.2%,,146,,0.13,,0
,,0.3%,,136,,0.08,,0
,,0.2%,,242,,0.12,,0
,,0.2%,,152,,0.13,,0
,,0.2%,,272,,0.13,,0
,,0.1%,,230,,0.13,,0
90,90,0.2%,90,222,90,0.12,90,0
,,0.2%,,304,,0.14,,0
,,0.2%,,242,,0.11,,0
,,0.1%,,236,,0.10,,0
,,0.3%,,204,,0.16,,0
,,0.1%,,228,,0.18,,0
,,0.1%,,308,,0.14,,0
,,0.2%,,242,,0.09,,0
,,0.2%,,326,,0.15,,0
,,0.2%,,294,,0.16,,0
100,100,0.1%,100,304,100,0.14,100,0
,,0.2%,,288,,0.13,,0
,,0.1%,,292,,0.14,,0
,,0.1%,,242,,0.11,,0
,,0.2%,,254,,0.13,,0
,,0.2%,,478,,0.16,,0
,,0.2%,,478,,0.25,,0
,,0.2%,,456,,0.23,,0
,,0.2%,,412,,0.26,,0
,,0.2%,,464,,0.17,,0
110,110,0.1%,110,382,110,0.22,110,0
,,0.1%,,466,,0.24,,0
,,0.2%,,412,,0.21,,0
,,0.2%,,438,,0.24,,0
,,0.1%,,458,,0.22,,0
,,0.2%,,456,,0.21,,0
,,0.2%,,472,,0.26,,0
,,0.1%,,452,,0.25,,0
