quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.1%,,70,,0.13,,0
,,0.5%,,118,,0.08,,0
,,0.5%,,56,,0.13,,0
,,3.4%,,76,,0.09,,0
,,0.3%,,76,,0.36,,0
,,0.4%,,98,,0.05,,0
,,0.4%,,116,,0.06,,0
,,0.3%,,130,,0.06,,0
10,10,0.4%,10,128,10,0.06,10,0
,,0.9%,,144,,0.06,,0
,,0.6%,,144,,0.06,,0
,,0.6%,,162,,0.07,,0
,,1.4%,,180,,0.08,,0
,,1.6%,,190,,0.08,,0
,,2.1%,,434,,0.15,,0
,,1.4%,,434,,0.11,,0
,,0.6%,,760,,0.10,,0
,,0.6%,,208,,0.10,,0
20,20,0.6%,20,218,20,0.11,20,0
,,0.4%,,222,,0.23,,0
,,1.0%,,222,,0.12,,0
,,0.8%,,234,,0.23,,0
,,0.7%,,242,,0.10,,0
,,0.8%,,266,,0.11,,0
,,1.0%,,264,,0.13,,0
,,0.6%,,274,,0.13,,0
,,6.1%,,17740,,0.14,,0
,,5.2%,,276,,0.20,,0
30,30,3.2%,30,888,30,0.18,30,0
,,1.4%,,966,,0.31,,0
,,3.6%,,356,,1.49,,0
,,5.2%,,21114,,0.34,,0
,,1.4%,,378,,0.31,,0
,,3.2%,,588,,0.64,,0
,,2.3%,,388,,0.43,,0
,,4.6%,,404,,1.37,,0
,,5.9%,,434,,10.28,,0
,,2.2%,,412,,0.74,,0
40,40,1.8%,40,588,40,0.23,40,0
,,1.4%,,434,,1.25,,0
,,5.5%,,912,,0.82,,0
,,2.2%,,450,,1.37,,0
,,3.2%,,472,,0.23,,0
,,4.3%,,476,,0.82,,0
,,2.1%,,988,,0.31,,0
,,5.2%,,496,,0.42,,0
,,3.1%,,498,,0.77,,0
,,5.2%,,514,,0.44,,0
50,50,4.5%,50,524,50,0.61,50,0
,,2.1%,,562,,0.53,,0
,,2.6%,,588,,0.53,,0
,,4.7%,,760,,0.57,,0
,,4.7%,,564,,0.51,,0
,,2.7%,,588,,0.84,,0
,,5.2%,,594,,1.37,,0
,,3.2%,,760,,0.37,,0
,,4.0%,,1204,,0.82,,0
,,3.5%,,1896,,0.50,,0
60,60,2.1%,60,964,60,1.37,60,0
,,2.1%,,964,,0.94,,0
,,1.2%,,632,,0.82,,0
,,3.4%,,656,,0.33,,0
,,4.7%,,664,,1.39,,0
,,2.0%,,690,,1.39,,0
,,2.1%,,694,,0.50,,0
,,2.1%,,716,,0.33,,0
,,1.3%,,760,,0.34,,0
,,1.8%,,726,,0.35,,0
