quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,1.6%,50,2,50,0.26,50,32
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,4,,0.00,,0
,,0.0%,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,4,,0.00,,0
,,0.0%,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,,,,,,,
,,,,4,,0.00,,0
,,0.0%,,4,,0.01,,0
,,,,2,,,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,,,0.00,,
,,0.0%,,,,0.00,,0
80,80,,80,,80,,80,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,4,,,,
,,0.0%,,,,,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,4,,0.00,,
90,90,0.0%,90,4,90,,90,0
,,,,,,,,
,,,,,,,,
,,,,,,0.00,,
,,0.0%,,2,,0.01,,0
,,0.0%,,4,,0.00,,0
,,,,,,,,0
,,,,,,,,
,,,,,,,,
,,0.0%,,4,,0.01,,
100,100,,100,,100,,100,0
,,0.0%,,2,,0.00,,
,,,,,,,,0
,,,,,,,,
,,0.0%,,4,,0.00,,
,,0.0%,,4,,0.00,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,4,,0.00,,0
110,110,0.0%,110,4,110,0.00,110,0
,,0.0%,,,,,,
,,,,,,,,
,,,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,,,0
,,,,,,0.00,,
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
120,120,,120,,120,,120,
,,,,,,,,
,,0.0%,,6,,0.01,,0
,,0.0%,,4,,0.00,,
,,0.0%,,,,,,0
,,,,4,,0.00,,
,,0.0%,,4,,,,0
,,,,,,0.00,,0
,,0.0%,,6,,,,
,,,,,,0.00,,0
130,130,0.0%,130,2,130,0.00,130,0
,,0.0%,,4,,0.01,,
,,,,,,,,0
,,,,4,,0.01,,
