quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,0.6%,,1,,0.10,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,,,
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
60,60,,60,,60,0.00,60,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,,,0
,,0.0%,,1,,,,
,,0.0%,,1,,,,
,,,,1,,,,
,,,,,,0.00,,
,,,,,,0.00,,0
,,,,,,0.00,,0
70,70,0.0%,70,,70,0.00,70,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,1,,,,
,,0.0%,,1,,,,
,,,,1,,0.00,,0
,,,,,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,1,,0.00,,
,,0.0%,,1,,,,0
80,80,0.0%,80,1,80,0.00,80,0
,,,,1,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,1,,0.00,,
,,0.0%,,1,,,,
,,0.0%,,1,,,,
,,0.0%,,2,,,,
,,0.0%,,1,,,,
,,,,2,,,,
,,,,,,,,
90,90,,90,,90,,90,
,,,,,,,,0
,,,,,,0.00,,0
,,,,,,0.00,,0
,,,,,,0.01,,0
,,,,,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,1,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,1,,0.00,,0
100,100,0.0%,100,1,100,,100,
,,0.0%,,1,,,,
,,0.0%,,1,,,,
,,,,1,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
110,110,,110,,110,,110,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
120,120,,120,,120,,120,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
130,130,,130,,130,,130,
