quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.0%,,8,,0.10,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,8,,0.09,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,12,,0.10,,0
,,0.0%,,12,,0.00,,0
80,80,0.0%,80,12,80,0.00,80,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,16,,0.00,,0
,,0.1%,,16,,0.00,,0
,,0.1%,,16,,0.00,,0
,,0.1%,,30,,0.00,,0
,,0.1%,,30,,0.00,,0
90,90,0.1%,90,34,90,0.00,90,0
,,0.1%,,34,,0.00,,0
,,0.1%,,34,,0.00,,0
,,0.1%,,34,,0.00,,0
,,0.0%,,40,,0.00,,0
,,0.1%,,38,,0.00,,0
,,0.1%,,42,,0.00,,0
,,0.1%,,42,,0.00,,0
,,0.1%,,30,,0.02,,0
,,0.1%,,42,,0.01,,0
100,100,0.0%,100,30,100,0.01,100,0
,,0.1%,,42,,0.02,,0
,,0.1%,,30,,0.01,,0
,,0.1%,,42,,0.01,,0
,,0.1%,,46,,0.01,,0
,,0.1%,,46,,0.01,,0
,,0.2%,,42,,0.01,,0
,,0.1%,,52,,0.01,,0
,,0.2%,,52,,0.01,,0
,,0.1%,,50,,0.02,,0
110,110,0.2%,110,56,110,0.01,110,0
,,0.2%,,60,,0.01,,0
,,0.1%,,78,,0.01,,0
,,0.1%,,78,,0.01,,0
,,0.2%,,68,,0.01,,0
,,0.2%,,78,,0.01,,0
,,0.2%,,78,,0.01,,0
,,0.2%,,60,,0.02,,0
,,0.1%,,58,,0.01,,0
,,0.8%,,148,,0.01,,0
