quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,3.8%,,6,,1.75,,0
,,3.8%,,2,,0.75,,0
,,6.7%,,2,,0.62,,0
,,2.2%,,1,,0.30,,0
,,2.1%,,1,,0.34,,0
,,1.8%,,1,,0.28,,0
,,2.0%,,1,,0.38,,0
,,1.8%,,1,,0.30,,0
10,10,2.3%,10,1,10,0.36,10,0
,,1.8%,,1,,0.29,,0
,,1.6%,,1,,0.28,,0
,,2.0%,,1,,0.32,,0
,,2.5%,,1,,0.45,,0
,,1.8%,,1,,0.28,,0
,,1.6%,,1,,0.28,,0
,,1.6%,,1,,0.26,,0
,,1.9%,,1,,0.33,,0
,,1.6%,,1,,0.26,,0
20,20,,20,,20,,20,
,,1.7%,,1,,0.29,,0
,,1.6%,,1,,0.28,,0
,,2.1%,,1,,0.36,,0
,,1.7%,,1,,0.28,,0
,,1.7%,,1,,0.28,,0
,,1.5%,,1,,0.26,,0
,,2.3%,,1,,0.35,,0
,,1.5%,,1,,0.26,,0
,,1.0%,,1,,0.27,,0
30,30,3.6%,30,1,30,0.37,30,0
,,2.2%,,1,,0.28,,0
,,1.5%,,1,,0.26,,0
,,2.0%,,1,,0.35,,0
,,1.7%,,1,,0.27,,0
,,1.6%,,1,,0.27,,0
,,2.3%,,1,,0.39,,0
,,2.0%,,1,,0.32,,0
,,1.7%,,1,,0.29,,0
,,2.2%,,1,,0.37,,0
40,40,2.2%,40,1,40,0.37,40,0
,,1.9%,,1,,0.31,,0
,,2.1%,,1,,0.39,,0
,,1.9%,,1,,0.30,,0
,,1.7%,,1,,0.27,,0
,,2.2%,,1,,0.35,,0
,,1.5%,,1,,0.26,,0
,,1.6%,,1,,0.26,,0
,,2.0%,,1,,0.34,,0
,,1.6%,,1,,0.27,,0
50,50,3.8%,50,1,50,0.64,50,112
,,3.0%,,1,,0.49,,0
,,1.6%,,1,,0.28,,0
,,1.8%,,1,,0.29,,0
,,2.2%,,1,,0.37,,0
,,1.9%,,1,,0.30,,0
,,1.7%,,1,,0.29,,0
,,2.9%,,1,,0.48,,80
,,1.8%,,1,,0.29,,0
,,1.6%,,1,,0.29,,0
60,60,1.2%,60,1,60,0.36,60,0
,,3.0%,,1,,0.38,,0
,,2.7%,,1,,0.31,,0
,,2.5%,,1,,0.37,,0
,,1.7%,,1,,0.29,,0
,,1.9%,,1,,0.33,,0
,,2.8%,,1,,0.46,,80
,,1.8%,,1,,0.32,,0
,,2.0%,,1,,0.35,,0
,,2.8%,,1,,0.45,,0
70,70,2.2%,70,1,70,0.37,70,0
,,2.1%,,1,,0.35,,0
,,2.7%,,1,,0.43,,80
,,1.9%,,1,,0.31,,0
,,1.7%,,1,,0.30,,0
,,3.7%,,1,,0.60,,28400
,,3.3%,,1,,0.52,,28400
,,2.3%,,1,,0.40,,28400
,,3.0%,,1,,0.48,,28400
,,2.5%,,1,,0.41,,28400
80,80,2.5%,80,1,80,0.42,80,42700
,,3.0%,,1,,0.49,,42700
,,2.4%,,1,,0.41,,42700
,,2.4%,,1,,0.41,,42700
,,3.1%,,1,,0.49,,42700
,,2.5%,,1,,0.41,,42700
,,2.5%,,1,,0.41,,42700
,,3.1%,,1,,0.55,,56900
,,3.1%,,1,,0.47,,56900
,,2.6%,,1,,0.46,,56900
90,90,3.3%,90,1,90,0.54,90,56900
,,1.8%,,1,,0.45,,56900
,,5.7%,,1,,0.74,,106600
,,8.7%,,1,,1.26,,106600
,,3.7%,,1,,0.57,,106600
