quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,10.0%,,6,,4.98,,0
,,20.2%,,3,,4.51,,0
,,20.2%,,1,,1.47,,0
,,13.0%,,1,,1.04,,0
,,7.9%,,1,,1.61,,0
,,9.4%,,1,,1.08,,0
,,6.4%,,1,,1.08,,0
,,6.6%,,1,,1.03,,0
10,10,6.3%,10,1,10,1.08,10,0
,,10.6%,,1,,1.81,,0
,,7.3%,,1,,1.12,,0
,,7.6%,,1,,1.29,,0
,,6.9%,,1,,1.16,,0
,,9.3%,,1,,1.59,,0
,,6.4%,,1,,1.04,,0
,,7.0%,,1,,1.74,,0
,,8.4%,,1,,1.07,,0
,,8.4%,,1,,1.12,,0
20,20,6.5%,20,1,20,1.74,20,500000
,,8.8%,,1,,1.08,,0
,,6.8%,,1,,1.04,,500000
,,6.0%,,1,,1.03,,0
,,6.4%,,1,,1.55,,0
,,8.9%,,1,,1.55,,0
,,6.9%,,1,,1.04,,319900
,,5.9%,,1,,1.07,,0
,,7.1%,,1,,1.11,,319900
,,5.5%,,1,,1.07,,0
30,30,9.4%,30,1,30,1.51,30,0
,,13.7%,,1,,1.01,,0
,,11.8%,,1,,1.08,,0
,,17.1%,,1,,1.50,,0
,,11.8%,,1,,1.95,,0
,,9.7%,,1,,2.79,,0
,,9.9%,,1,,1.78,,0
,,10.5%,,1,,1.65,,0
,,7.1%,,1,,1.57,,0
,,7.1%,,1,,2.01,,0
40,40,8.4%,40,1,40,1.73,40,0
,,9.3%,,1,,1.73,,0
,,14.5%,,1,,2.00,,0
,,5.9%,,1,,1.51,,0
,,7.9%,,1,,2.45,,0
,,6.3%,,1,,1.65,,0
,,8.9%,,1,,1.74,,0
,,7.5%,,1,,1.71,,0
,,8.3%,,1,,1.65,,0
,,9.9%,,1,,1.74,,0
50,50,9.4%,50,1,50,1.87,50,0
,,7.5%,,1,,1.23,,0
,,7.2%,,1,,1.04,,500000
,,7.5%,,1,,1.37,,0
,,6.3%,,1,,1.07,,0
,,9.6%,,1,,1.68,,500000
,,7.3%,,1,,1.07,,319900
,,6.5%,,2,,1.68,,0
,,4.6%,,1,,1.58,,192
,,7.1%,,1,,1.05,,319900
60,60,18.2%,60,1,60,1.72,60,0
,,21.9%,,1,,1.16,,42700
