quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,0.6%,50,4,50,0.10,50,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,,,,,0.01,,0
,,0.1%,,8,,0.00,,
,,0.0%,,2,,,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,8,,0.00,,0
60,60,0.0%,60,8,60,0.01,60,
,,,,16,,0.01,,
,,,,,,,,
,,,,,,,,
,,,,,,,,0
,,0.0%,,,,,,0
,,0.1%,,8,,0.00,,0
,,0.1%,,12,,0.02,,0
,,0.1%,,8,,0.02,,0
,,,,8,,0.00,,0
70,70,0.0%,70,8,70,0.01,70,
,,0.0%,,8,,0.02,,0
,,0.0%,,,,,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,12,,0.00,,0
,,,,12,,0.00,,0
,,0.0%,,4,,0.00,,
,,0.1%,,,,,,0
,,0.0%,,8,,0.00,,0
80,80,,80,8,80,0.01,80,0
,,,,8,,0.00,,0
,,0.0%,,,,0.00,,
,,0.0%,,,,,,
,,0.0%,,8,,,,0
,,0.0%,,8,,0.00,,0
,,,,8,,0.00,,0
,,,,16,,,,
,,0.0%,,,,,,
,,0.0%,,,,0.00,,0
90,90,0.1%,90,8,90,0.00,90,0
,,0.0%,,8,,0.01,,0
,,0.0%,,8,,0.04,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,16,,0.01,,0
,,,,16,,0.01,,0
,,0.0%,,16,,0.01,,
,,0.0%,,,,,,0
100,100,0.0%,100,8,100,0.01,100,0
,,0.0%,,8,,0.00,,0
,,0.0%,,12,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,8,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,14,,0.01,,0
,,0.0%,,8,,0.00,,
,,,,6,,,,0
110,110,0.0%,110,,110,0.00,110,0
,,0.0%,,8,,0.00,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,8,,0.00,,0
