quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.2%,,6,,0.45,,0
,,1.1%,,2,,0.18,,0
,,1.4%,,1,,0.11,,0
,,0.6%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.10,,0
,,0.7%,,1,,0.10,,0
,,0.6%,,1,,0.09,,0
10,10,0.6%,10,1,10,0.10,10,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
20,20,0.5%,20,1,20,0.10,20,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.09,,0
,,0.6%,,1,,0.11,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.5%,,1,,0.10,,0
30,30,0.3%,30,1,30,0.10,30,0
,,0.6%,,1,,0.12,,0
,,1.7%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.5%,,1,,0.09,,0
,,0.7%,,1,,0.11,,0
40,40,0.5%,40,1,40,0.10,40,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.11,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.10,,0
,,0.5%,,1,,0.10,,0
,,0.7%,,1,,0.11,,0
,,0.6%,,1,,0.10,,0
50,50,0.6%,50,1,50,0.10,50,0
,,2.4%,,1,,0.42,,72
,,1.3%,,1,,0.21,,0
,,0.7%,,1,,0.12,,0
,,0.7%,,1,,0.12,,0
,,0.7%,,1,,0.12,,0
,,0.7%,,1,,0.11,,0
,,0.7%,,1,,0.12,,0
,,1.3%,,1,,0.22,,0
,,0.6%,,1,,0.11,,0
60,60,0.7%,60,1,60,0.12,60,0
,,0.4%,,1,,0.12,,0
,,1.1%,,1,,0.20,,0
,,2.4%,,1,,0.13,,0
,,0.7%,,1,,0.11,,0
,,0.6%,,1,,0.10,,0
,,0.6%,,1,,0.11,,0
,,0.6%,,1,,0.12,,0
,,0.7%,,1,,0.11,,0
,,0.6%,,1,,0.11,,0
70,70,0.7%,70,1,70,0.12,70,0
,,0.7%,,1,,0.11,,0
,,0.7%,,1,,0.12,,0
,,0.7%,,1,,0.12,,0
,,0.7%,,1,,0.12,,0
,,0.8%,,1,,0.13,,0
,,1.7%,,1,,0.29,,3600
,,1.8%,,1,,0.29,,3600
,,1.1%,,1,,0.19,,3600
,,1.1%,,1,,0.19,,3600
80,80,1.0%,80,1,80,0.19,80,3600
,,1.3%,,1,,0.19,,7100
,,1.0%,,1,,0.18,,7100
,,1.1%,,1,,0.18,,7100
