quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.4%,,2,,0.21,,160
,,1.4%,,,,0.16,,80
,,,,,,,,
,,,,1,,,,
,,,,,,,,80
,,,,,,,,
,,0.7%,,1,,,,
,,,,1,,0.15,,80
10,10,1.9%,10,,10,,10,
,,,,1,,,,80
,,,,,,0.14,,80
,,0.8%,,,,0.14,,
,,,,1,,,,
,,,,,,,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,1.3%,20,,20,0.21,20,
,,1.1%,,1,,,,
,,,,,,,,80
,,,,,,0.17,,
,,1.1%,,1,,,,
,,,,,,,,80
,,,,,,0.14,,
,,,,1,,,,
,,,,,,,,
,,1.4%,,,,0.16,,
30,30,,30,1,30,,30,80
,,,,1,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,1.7%,,,,,,
,,,,,,,,80
,,,,1,,0.14,,80
40,40,0.9%,40,,40,0.12,40,80
,,,,,,,,
,,,,1,,,,
,,0.7%,,,,0.12,,80
,,,,,,0.13,,
,,,,1,,,,
,,1.3%,,,,,,80
,,,,,,0.13,,
,,,,,,,,
,,0.8%,,,,,,80
50,50,,50,1,50,0.14,50,
,,,,,,,,
,,0.8%,,,,,,80
,,1.0%,,1,,0.14,,
,,,,,,,,
,,,,,,,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,,,,,,,
,,1.0%,,1,,0.17,,
,,,,,,,,
,,,,,,,,80
,,1.0%,,1,,0.17,,
,,,,1,,,,
,,,,,,,,
,,,,,,0.14,,
,,,,1,,,,80
80,80,0.8%,80,,80,,80,80
,,,,,,0.12,,
,,,,1,,,,
,,0.7%,,,,,,80
,,,,,,0.12,,
,,,,1,,,,
,,1.6%,,,,,,80
,,,,,,0.18,,
,,,,1,,,,
,,0.7%,,,,,,80
90,90,,90,,90,0.12,90,
,,,,1,,,,
,,0.9%,,,,,,80
,,,,,,0.14,,
,,,,1,,,,
,,1.0%,,,,,,80
,,0.9%,,,,0.12,,
,,,,1,,,,
,,,,,,,,
,,0.7%,,,,0.12,,
100,100,,100,1,100,,100,
,,,,1,,,,
,,0.7%,,,,0.12,,80
,,,,,,,,80
,,,,1,,,,
,,0.4%,,1,,0.11,,
,,,,,,0.15,,80
,,,,,,,,
,,1.0%,,1,,,,
,,,,,,0.16,,80
110,110,,110,,110,,110,80
,,1.0%,,1,,,,
,,1.1%,,,,0.15,,
,,,,,,0.16,,80
,,,,,,,,
,,1.1%,,,,,,
,,,,1,,0.19,,80
,,,,,,,,
,,1.1%,,,,,,
,,,,1,,0.15,,80
120,120,,120,1,120,,120,
,,0.7%,,,,,,
,,,,,,0.12,,80
,,,,,,,,80
,,1.5%,,,,,,
,,,,1,,0.12,,
,,,,,,,,80
,,,,,,,,
,,,,1,,0.12,,
,,0.7%,,,,,,80
130,130,,130,,130,,130,
,,,,1,,0.12,,
,,0.7%,,,,,,
,,,,,,,,
,,,,1,,0.12,,80
,,1.2%,,,,,,
,,,,,,,,
,,,,1,,0.12,,80
,,0.7%,,,,,,
,,,,,,,,
140,140,,140,1,140,0.12,140,80
,,0.7%,,,,,,
,,,,,,,,
,,,,1,,0.14,,80
,,0.4%,,,,,,
,,,,,,,,
,,,,,,0.12,,
,,0.4%,,,,,,
,,0.7%,,1,,,,80
,,,,1,,,,
150,150,,150,,150,,150,
,,0.7%,,,,0.12,,80
,,,,1,,,,80
,,,,,,,,
,,0.4%,,,,0.12,,
,,0.9%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,1.0%,,1,,0.13,,80
,,,,1,,,,
160,160,,160,,160,,160,
,,1.0%,,,,0.17,,80
,,,,1,,,,80
,,,,,,,,
,,0.9%,,,,0.15,,
,,,,1,,0.12,,80
,,,,,,,,80
,,,,,,,,
,,,,1,,0.32,,
,,0.7%,,,,0.15,,80
170,170,,170,,170,,170,
,,,,1,,,,
,,0.7%,,,,0.12,,
,,,,,,,,
,,,,1,,,,80
,,,,,,0.12,,
,,,,,,,,
,,0.8%,,1,,,,80
,,,,,,0.15,,
,,,,,,,,
180,180,0.7%,180,1,180,,180,
,,,,,,0.13,,
,,,,,,,,80
,,0.4%,,1,,,,
,,,,1,,0.12,,
,,,,,,,,80
,,,,,,,,
,,,,1,,0.15,,
,,,,,,,,
,,,,,,,,
190,190,,190,,190,,190,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
200,200,,200,,200,,200,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
210,210,,210,,210,,210,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
220,220,,220,,220,,220,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.6%,,,,,,
,,,,,,,,
230,230,,230,,230,,230,80
,,0.5%,,,,,,
,,,,1,,0.12,,
,,,,,,,,80
,,0.9%,,,,,,
,,,,1,,0.12,,
,,,,,,,,
,,0.8%,,,,,,
,,0.7%,,1,,0.15,,80
,,,,,,,,
240,240,,240,,240,,240,
,,0.6%,,1,,0.12,,80
,,,,1,,,,
,,,,,,,,
,,0.8%,,,,0.12,,80
,,,,1,,,,
,,,,,,,,
,,1.4%,,,,0.12,,80
,,,,1,,,,80
,,,,1,,,,
250,250,0.7%,250,,250,0.23,250,
,,,,,,,,80
,,,,1,,,,
,,0.7%,,,,0.12,,
,,1.0%,,,,0.12,,80
,,,,1,,,,
,,,,,,,,
,,0.7%,,,,0.12,,80
,,,,1,,,,80
,,,,,,,,
260,260,0.8%,260,,260,0.12,260,
,,,,1,,,,80
,,,,,,,,
,,0.4%,,,,,,
,,,,1,,,,80
,,,,,,0.12,,
,,0.7%,,,,,,
,,,,1,,,,80
,,,,,,0.12,,
,,0.5%,,,,,,
270,270,,270,1,270,,270,80
,,,,,,0.14,,
,,0.6%,,,,,,
,,,,1,,,,80
,,,,1,,0.12,,
,,0.8%,,,,,,
,,,,,,,,80
,,,,1,,0.12,,
,,0.5%,,,,,,
,,,,,,,,80
280,280,,280,1,280,0.13,280,
,,0.7%,,1,,,,
,,,,,,,,80
,,,,,,0.12,,
,,0.6%,,1,,,,
,,,,,,,,80
,,,,,,0.11,,
,,,,1,,,,
,,,,,,,,
,,,,,,,,
END,END,,END,1,END,,END,
,,,,,,,,
,,END,,,,,,
,,,,,,,,END
,,,,,,END,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,END,,,,
