quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
80,80,,80,,80,,80,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
90,90,,90,,90,,90,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
100,100,,100,,100,,100,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
110,110,0.9%,110,2,110,0.10,110,0
,,0.1%,,8,,0.02,,0
,,0.1%,,8,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.02,,0
,,0.1%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.01,,0
,,0.1%,,8,,0.00,,0
,,0.0%,,22,,0.02,,0
120,120,0.0%,120,12,120,0.01,120,0
,,0.1%,,22,,0.01,,0
,,0.1%,,18,,0.02,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,22,,0.01,,0
,,0.1%,,18,,0.00,,0
,,0.1%,,22,,0.01,,0
,,0.0%,,24,,0.01,,0
,,0.0%,,20,,0.01,,0
,,0.0%,,22,,0.01,,0
130,130,0.1%,130,22,130,0.01,130,0
,,0.1%,,24,,0.01,,0
,,0.0%,,32,,0.01,,0
,,0.1%,,46,,0.01,,0
,,0.1%,,48,,0.02,,0
,,0.1%,,24,,0.02,,0
,,0.1%,,48,,0.01,,0
