quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.3%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,1,,0.13,,80
,,0.7%,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,1,,0.14,,80
,,0.9%,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,1,,0.13,,80
,,0.7%,,1,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,0.13,,80
,,0.8%,,1,,,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,0.13,30,
,,0.4%,,1,,0.13,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,0.9%,,1,,0.14,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,1,,0.12,,80
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.8%,,1,,0.14,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,0.3%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,,,,,,,
,,0.9%,,1,,0.14,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.6%,,1,,0.10,,80
,,,,,,,,
80,80,,80,,80,,80,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
90,90,0.7%,90,1,90,0.16,90,80
,,0.7%,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
100,100,,100,,100,,100,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,1,,0.12,,80
,,0.7%,,,,,,
110,110,,110,,110,,110,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,1,,0.11,,80
,,0.7%,,1,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
120,120,,120,,120,0.11,120,80
,,0.7%,,1,,,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
130,130,,130,,130,,130,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
140,140,,140,,140,,140,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
150,150,,150,,150,,150,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,0.14,,
,,0.8%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
160,160,,160,,160,,160,
,,,,,,,,
,,0.7%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
170,170,,170,,170,,170,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
180,180,,180,,180,,180,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.5%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
190,190,,190,,190,,190,
,,,,,,,,
,,0.7%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.8%,,1,,0.12,,80
,,,,,,,,
200,200,,200,,200,,200,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
210,210,,210,,210,,210,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.9%,,1,,0.14,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
220,220,,220,,220,,220,
,,,,,,,,
,,0.7%,,1,,0.12,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,1,,0.12,,80
,,,,,,,,
230,230,,230,,230,,230,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.7%,,1,,0.14,,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
240,240,0.8%,240,1,240,0.14,240,80
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
250,250,,250,,250,,250,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
260,260,,260,,260,,260,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
270,270,,270,,270,,270,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
280,280,,280,,280,,280,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
290,290,,290,,290,,290,
END,END,,END,,END,,END,
,,,,,,,,
,,END,,END,,END,,END
