quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.6%,,6,,0.48,,0
,,1.3%,,2,,4.38,,0
,,34.1%,,1,,0.38,,0
,,34.1%,,2,,4.38,,0
,,0.9%,,1,,0.31,,0
,,46.1%,,1,,0.17,,0
,,46.1%,,1,,0.18,,0
,,0.9%,,1,,2.95,,0
10,10,1.0%,10,1,10,2.95,10,0
,,3.3%,,1,,0.20,,500000
,,1.4%,,1,,0.24,,500000
,,3.3%,,1,,0.31,,0
,,1.6%,,1,,0.32,,0
,,1.9%,,1,,2.33,,0
,,1.9%,,1,,0.55,,0
,,1.9%,,1,,0.60,,0
,,46.1%,,1,,2.33,,0
,,46.1%,,1,,0.38,,0
20,20,2.1%,20,1,20,0.36,20,0
,,2.4%,,1,,0.42,,0
,,2.2%,,1,,0.39,,0
,,3.3%,,1,,2.33,,0
,,2.2%,,1,,0.43,,0
,,3.3%,,1,,0.42,,0
,,2.3%,,1,,2.33,,0
,,2.4%,,1,,1.93,,0
,,2.5%,,1,,1.01,,0
,,1.0%,,1,,0.53,,0
30,30,8.4%,30,1,30,0.56,30,0
,,15.1%,,1,,0.57,,0
,,6.6%,,1,,0.67,,0
,,3.3%,,1,,2.33,,0
,,3.3%,,1,,1.26,,0
,,3.3%,,1,,0.67,,0
,,6.6%,,1,,2.33,,0
,,3.4%,,1,,1.65,,0
,,3.9%,,1,,1.26,,0
,,15.2%,,1,,0.76,,0
40,40,14.9%,40,1,40,0.72,40,0
,,6.6%,,1,,0.78,,0
,,6.0%,,1,,1.26,,0
,,6.6%,,1,,0.92,,0
,,5.0%,,1,,1.26,,0
,,4.5%,,1,,1.13,,0
,,5.0%,,1,,1.04,,0
,,3.1%,,1,,1.14,,0
,,6.6%,,1,,1.26,,0
,,12.4%,,1,,1.08,,0
50,50,7.3%,50,1,50,1.24,50,0
,,6.6%,,1,,1.26,,0
,,6.4%,,1,,1.37,,0
,,15.6%,,2,,1.47,,0
,,7.0%,,1,,2.93,,0
,,7.6%,,1,,1.65,,0
,,8.5%,,1,,,,0
,,15.6%,,,,1.73,,0
,,4.6%,,1,,7.03,,0
,,15.6%,,1,,1.47,,0
60,60,24.9%,60,1,60,1.47,60,
,,13.0%,,1,,2.40,,0
,,,,1,,1.64,,0
,,5.9%,,1,,1.85,,0
,,30.0%,,1,,1.47,,0
,,15.6%,,1,,1.68,,0
,,28.1%,,1,,1.47,,0
,,15.6%,,1,,1.55,,0
,,11.3%,,1,,1.47,,0
,,9.4%,,1,,1.47,,0
70,70,6.5%,70,1,70,1.43,70,0
,,15.6%,,1,,1.35,,0
,,12.0%,,1,,1.38,,0
,,9.0%,,1,,1.27,,0
,,9.0%,,1,,1.39,,0
,,7.2%,,1,,1.26,,0
,,8.6%,,1,,1.32,,0
,,7.7%,,1,,1.26,,0
,,8.1%,,1,,1.27,,0
,,7.2%,,1,,1.28,,0
80,80,4.7%,80,1,80,1.26,80,0
,,13.8%,,1,,1.25,,0
,,7.2%,,1,,1.26,,0
,,7.2%,,1,,1.23,,0
,,7.6%,,1,,1.26,,0
,,7.2%,,1,,1.41,,0
,,7.6%,,1,,1.26,,0
,,8.0%,,1,,1.24,,0
,,7.2%,,2,,1.27,,0
,,13.4%,,1,,1.24,,0
90,90,7.7%,90,1,90,1.21,90,0
,,7.2%,,1,,1.86,,0
,,7.6%,,1,,2.59,,0
,,7.7%,,1,,1.35,,0
,,8.0%,,1,,1.25,,0
,,8.0%,,1,,1.33,,0
,,4.3%,,1,,1.31,,0
,,8.0%,,1,,1.52,,0
,,6.9%,,1,,1.31,,0
,,12.4%,,1,,1.40,,0
100,100,8.9%,100,1,100,1.28,100,0
,,8.9%,,1,,1.34,,0
,,8.9%,,2,,1.36,,0
,,9.4%,,2,,1.38,,0
,,7.4%,,1,,1.31,,0
,,8.0%,,1,,1.39,,0
,,8.0%,,2,,1.80,,0
,,8.0%,,1,,1.68,,0
,,8.2%,,2,,1.49,,0
,,8.9%,,1,,1.54,,0
110,110,8.9%,110,2,110,1.44,110,0
,,8.9%,,1,,1.68,,0
,,7.5%,,1,,2.44,,112
,,4.7%,,1,,1.52,,112
,,13.0%,,2,,4.44,,0
,,9.6%,,1,,2.64,,0
,,7.5%,,1,,2.44,,0
,,8.5%,,1,,1.54,,112
,,8.6%,,1,,1.79,,0
,,8.3%,,1,,1.87,,0
120,120,7.3%,120,1,120,1.86,120,0
,,11.5%,,1,,2.44,,112
,,15.1%,,1,,2.44,,0
,,11.5%,,1,,1.86,,112
,,10.8%,,1,,2.04,,0
,,8.9%,,1,,2.44,,0
,,11.5%,,1,,2.11,,112
,,16.5%,,1,,2.39,,0
,,8.6%,,1,,2.39,,0
,,11.5%,,1,,2.44,,113800
130,130,11.2%,130,1,130,13.13,130,113800
,,16.5%,,1,,2.50,,0
,,4.9%,,1,,2.60,,0
,,11.3%,,1,,2.52,,0
,,11.5%,,1,,3.30,,0
,,21.5%,,1,,3.17,,113800
,,12.5%,,1,,13.13,,0
,,16.5%,,1,,3.56,,113800
,,16.5%,,1,,13.13,,0
,,10.3%,,1,,3.39,,0
140,140,11.5%,140,1,140,3.77,140,14200
,,10.6%,,1,,3.91,,113800
,,16.5%,,2,,13.64,,56900
,,11.5%,,1,,13.13,,85300
,,11.1%,,1,,4.87,,99500
,,7.2%,,1,,13.13,,113800
,,16.5%,,1,,5.21,,170600
,,13.0%,,1,,2.78,,1300000
,,14.1%,,1,,14.63,,199100
,,14.4%,,2,,6.73,,1100000
150,150,14.5%,150,1,150,5.05,150,298600
,,14.6%,,1,,12.56,,1300000
,,14.8%,,1,,5.09,,383900
,,9.3%,,1,,4.81,,426600
,,22.2%,,1,,4.84,,497700
,,47.5%,,1,,4.48,,1300000
,,26.1%,,2,,2.78,,1100000
,,19.7%,,1,,2.78,,1100000
,,20.3%,,1,,4.85,,600000
,,45.6%,,1,,2.78,,600000
160,160,25.2%,160,1,160,14.82,160,1300000
,,60.7%,,1,,11.10,,1100000
,,38.3%,,2,,5.40,,1500000
,,32.9%,,1,,4.07,,800000
,,50.6%,,1,,4.07,,1100000
,,46.3%,,1,,4.97,,1300000
,,17.1%,,1,,4.73,,2700000
,,55.1%,,2,,4.07,,900000
,,25.2%,,1,,4.88,,1100000
,,28.8%,,2,,4.96,,1000000
170,170,25.2%,170,1,170,14.82,170,1100000
,,25.2%,,1,,10.94,,476300
,,28.8%,,1,,13.13,,2300000
,,30.2%,,1,,9.71,,1100000
,,28.0%,,2,,3.94,,2500000
,,10.6%,,1,,4.07,,1200000
,,10.6%,,1,,4.07,,1300000
,,54.4%,,1,,4.53,,2700000
,,10.6%,,1,,4.07,,1300000
,,35.1%,,,,4.32,,1100000
180,180,35.0%,180,1,180,4.42,180,1300000
,,30.2%,,,,19.58,,2700000
,,29.9%,,2,,9.07,,1400000
,,23.2%,,1,,2.95,,476300
,,24.0%,,1,,2.95,,1500000
,,10.6%,,2,,,,476300
,,10.6%,,2,,4.08,,476300
,,10.6%,,1,,7.79,,2700000
,,56.1%,,1,,,,1000000
,,27.3%,,1,,7.81,,1500000
190,190,27.2%,190,1,190,3.98,190,1000000
