quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,,60,,60,,60,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
70,70,,70,,70,,70,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
80,80,,80,,80,,80,
,,,,,,,,
,,0.1%,,1,,0.09,,0
,,0.5%,,,,,,
,,0.1%,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,1,,0.00,,0
,,,,,,,,0
90,90,,90,,90,,90,0
,,,,,,,,
,,,,,,,,
,,,,1,,0.00,,
,,0.0%,,,,,,
,,,,,,,,0
,,,,,,,,
,,,,1,,0.00,,
,,0.0%,,,,,,
,,,,,,,,0
100,100,,100,,100,,100,
,,,,1,,0.00,,
,,0.0%,,,,,,
,,,,,,,,
,,,,,,,,
,,,,1,,,,
,,0.1%,,1,,,,0
,,,,1,,0.00,,
,,,,,,,,
,,0.0%,,,,,,0
110,110,,110,1,110,0.01,110,
,,,,,,,,
,,0.1%,,,,,,
,,,,1,,,,
,,,,,,0.00,,
,,,,,,,,0
,,0.0%,,,,,,
,,,,1,,,,
,,,,,,0.00,,
,,,,,,0.00,,0
120,120,0.0%,120,,120,,120,
,,,,1,,,,
,,,,,,,,
,,,,,,,,
,,,,,,0.00,,0
,,0.0%,,,,0.00,,
,,,,1,,0.00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,0
130,130,0.0%,130,,130,,130,
,,,,1,,0.00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,0
,,0.0%,,,,,,
,,,,1,,0.01,,
,,,,,,,,
140,140,,140,,140,,140,
,,,,,,,,
,,,,,,,,
,,,,,,,,0
,,,,,,,,
,,,,1,,0.00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
