quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.1%,,6,,0.57,,0
,,2.4%,,3,,6.90,,0
,,2.4%,,2,,0.35,,0
,,0.9%,,1,,6.90,,0
,,0.9%,,2,,0.14,,0
,,0.8%,,1,,0.14,,1000000
,,10.2%,,1,,0.15,,0
,,23.7%,,1,,0.15,,1000000
10,10,23.7%,10,1,10,0.15,10,0
,,5.8%,,1,,0.15,,800000
,,1.1%,,1,,0.49,,0
,,20.9%,,1,,0.18,,800000
,,1.4%,,1,,0.19,,0
,,20.9%,,1,,0.84,,0
,,1.3%,,1,,0.20,,440800
,,12.4%,,1,,6.90,,0
,,1.1%,,2,,6.90,,440800
,,1.1%,,2,,0.23,,0
20,20,12.4%,20,1,20,0.19,20,0
,,0.7%,,1,,0.21,,0
,,1.4%,,1,,0.25,,0
,,23.7%,,1,,0.29,,0
,,1.5%,,1,,0.37,,0
,,23.7%,,1,,0.32,,0
,,10.2%,,2,,0.31,,1000000
,,1.7%,,1,,0.32,,1000000
,,20.9%,,1,,0.84,,0
,,2.2%,,1,,0.86,,0
30,30,20.9%,30,1,30,0.56,30,800000
,,10.2%,,1,,0.84,,0
,,12.4%,,1,,0.38,,800000
,,1.7%,,1,,0.37,,0
,,12.4%,,1,,0.41,,440800
,,0.8%,,1,,0.67,,440800
,,3.6%,,1,,0.43,,0
,,9.8%,,1,,0.55,,0
,,5.0%,,1,,0.84,,0
,,2.3%,,1,,0.50,,0
40,40,2.4%,40,1,40,0.84,40,0
,,10.2%,,1,,0.49,,0
,,20.9%,,1,,0.52,,0
,,1.4%,,1,,0.56,,1000000
,,10.2%,,1,,0.90,,0
,,4.2%,,1,,0.67,,1000000
,,20.9%,,1,,0.84,,0
,,12.4%,,1,,1.18,,0
,,3.6%,,1,,1.24,,0
,,3.6%,,1,,0.84,,0
50,50,12.4%,50,1,50,0.67,50,440800
,,3.0%,,1,,0.63,,440800
,,3.0%,,1,,0.66,,0
,,2.7%,,1,,0.66,,0
,,5.0%,,1,,0.67,,0
,,3.2%,,2,,0.81,,0
,,10.2%,,1,,0.70,,0
,,1.5%,,1,,0.62,,0
,,5.0%,,1,,0.80,,0
,,9.7%,,1,,0.67,,0
60,60,10.2%,60,1,60,2.78,60,0
,,4.4%,,1,,1.09,,0
,,6.6%,,1,,0.86,,0
,,5.0%,,1,,0.67,,0
,,4.1%,,1,,1.03,,0
,,3.9%,,1,,0.70,,0
,,3.8%,,1,,0.62,,0
,,5.0%,,1,,0.67,,0
,,2.7%,,1,,0.77,,0
,,6.7%,,1,,0.67,,0
70,70,4.5%,70,1,70,0.76,70,0
,,2.8%,,1,,0.62,,0
,,5.0%,,1,,0.74,,0
,,12.2%,,1,,0.62,,0
,,16.6%,,1,,0.62,,0
,,4.1%,,1,,0.90,,0
,,5.0%,,1,,0.65,,0
,,5.0%,,1,,0.64,,0
,,2.8%,,1,,0.62,,0
,,11.4%,,1,,0.62,,0
80,80,4.1%,80,1,80,0.66,80,0
,,4.7%,,1,,0.76,,0
,,4.1%,,1,,0.65,,0
,,4.6%,,1,,0.62,,0
,,3.9%,,1,,0.66,,0
,,4.5%,,1,,0.99,,0
,,4.1%,,1,,0.76,,0
,,2.7%,,1,,0.70,,0
,,12.8%,,1,,0.98,,0
,,4.1%,,1,,0.77,,0
90,90,9.9%,90,1,90,0.76,90,0
,,4.0%,,1,,0.79,,0
,,4.0%,,1,,1.47,,0
,,4.1%,,1,,0.71,,0
,,3.9%,,1,,0.76,,0
,,12.8%,,1,,0.76,,0
,,3.9%,,1,,1.87,,0
,,3.8%,,1,,0.76,,0
,,10.6%,,1,,1.38,,0
,,12.8%,,1,,0.84,,0
100,100,4.5%,100,1,100,0.76,100,0
,,4.0%,,1,,1.19,,0
,,12.8%,,1,,0.82,,0
,,5.9%,,1,,1.88,,0
,,12.8%,,1,,0.94,,112
,,4.7%,,1,,1.61,,0
,,12.8%,,1,,0.81,,0
,,2.6%,,1,,1.88,,0
,,6.5%,,1,,1.55,,0
,,3.7%,,1,,1.88,,0
110,110,12.8%,110,1,110,1.54,110,0
,,8.1%,,1,,1.88,,0
,,6.5%,,1,,1.42,,0
,,6.3%,,2,,1.51,,0
,,4.8%,,2,,1.50,,0
,,6.8%,,1,,1.88,,0
,,6.5%,,1,,2.29,,0
,,5.0%,,1,,1.88,,0
,,6.5%,,1,,1.88,,156400
,,3.5%,,1,,1.91,,156400
120,120,6.5%,120,1,120,1.92,120,156400
,,15.4%,,1,,2.04,,14200
,,6.0%,,1,,2.19,,156400
,,9.1%,,1,,7.15,,56900
,,9.3%,,1,,4.15,,71100
,,11.4%,,1,,2.76,,85300
,,6.5%,,1,,11.42,,99500
,,6.5%,,1,,2.76,,156400
,,9.2%,,1,,2.06,,900000
,,11.4%,,1,,2.04,,113800
130,130,6.5%,130,1,130,2.76,130,156400
,,11.4%,,1,,2.76,,156400
,,11.4%,,1,,2.02,,900000
,,8.7%,,1,,2.90,,900000
,,7.7%,,1,,2.40,,900000
,,13.6%,,1,,2.76,,213300
,,11.3%,,1,,2.81,,270200
,,11.4%,,1,,2.76,,298600
,,12.1%,,1,,2.23,,327000
,,11.4%,,1,,2.93,,600000
140,140,11.4%,140,1,140,2.70,140,355500
,,13.1%,,1,,2.76,,600000
,,16.9%,,1,,2.85,,600000
,,16.9%,,1,,2.87,,398100
