quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.0%,,6,,0.40,,0
,,0.7%,,2,,0.17,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.6%,,1,,0.08,,0
10,10,0.8%,10,1,10,0.08,10,0
,,0.5%,,1,,0.09,,0
,,0.8%,,1,,0.13,,0
,,0.8%,,1,,0.07,,0
,,0.4%,,1,,0.21,,0
,,1.2%,,1,,0.09,,0
,,0.7%,,1,,0.13,,0
,,0.5%,,1,,0.09,,0
,,1.2%,,1,,0.09,,0
,,0.5%,,1,,0.07,,0
20,20,0.5%,20,1,20,0.21,20,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.09,,0
,,0.5%,,1,,0.07,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
30,30,0.5%,30,1,30,0.08,30,0
,,0.3%,,1,,0.07,,0
,,0.6%,,1,,0.10,,0
,,1.0%,,1,,0.07,,0
,,0.5%,,1,,0.07,,0
,,0.5%,,1,,0.08,,0
,,0.4%,,1,,0.08,,0
,,0.4%,,1,,0.07,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
40,40,0.6%,40,1,40,0.08,40,0
,,0.4%,,1,,0.08,,0
,,0.5%,,1,,0.08,,0
,,0.6%,,1,,0.07,,0
,,0.6%,,1,,0.11,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.07,,0
,,0.5%,,1,,0.07,,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.09,,0
50,50,0.6%,50,1,50,0.08,50,0
,,0.5%,,1,,0.08,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.5%,,1,,0.08,,0
,,2.3%,,1,,0.10,,0
,,1.1%,,1,,0.39,,0
,,0.6%,,1,,0.19,,0
,,0.5%,,1,,0.10,,72
,,0.7%,,1,,0.10,,0
60,60,0.6%,60,1,60,0.10,60,0
,,0.6%,,1,,0.10,,0
,,1.2%,,1,,0.10,,0
,,0.5%,,1,,0.21,,0
,,0.2%,,1,,0.09,,0
,,0.5%,,1,,0.09,,0
,,0.4%,,1,,0.10,,0
,,1.7%,,1,,0.08,,0
,,0.5%,,1,,0.09,,0
