quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.5%,,6,,0.80,,480
,,2.1%,,3,,0.37,,240
,,2.1%,,1,,0.18,,80
,,2.1%,,1,,0.13,,80
,,0.9%,,1,,0.13,,80
,,0.8%,,1,,0.15,,80
,,0.9%,,1,,0.15,,80
,,0.8%,,1,,0.13,,80
10,10,0.7%,10,1,10,0.13,10,80
,,0.4%,,1,,0.14,,80
,,1.6%,,1,,0.14,,80
,,1.0%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.9%,,1,,0.16,,80
,,0.9%,,1,,0.14,,80
,,0.7%,,1,,0.13,,80
,,1.0%,,1,,0.15,,80
,,0.8%,,1,,0.13,,80
20,20,0.8%,20,1,20,0.18,20,80
,,0.6%,,1,,0.13,,80
,,1.5%,,1,,0.14,,80
,,0.9%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.15,,80
30,30,0.3%,30,1,30,0.14,30,80
,,1.0%,,2,,0.28,,160
,,2.2%,,1,,0.13,,80
,,0.8%,,1,,0.14,,80
,,0.7%,,1,,0.13,,80
,,0.8%,,1,,0.13,,80
,,0.7%,,1,,0.15,,80
,,1.0%,,1,,0.13,,80
,,0.7%,,1,,0.25,,80
,,0.4%,,1,,0.16,,80
40,40,2.5%,40,2,40,0.25,40,160
,,1.0%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.9%,,1,,0.16,,80
,,0.9%,,1,,0.15,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.13,,80
,,1.0%,,1,,0.18,,80
,,0.5%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
50,50,1.4%,50,1,50,0.13,50,80
,,0.9%,,1,,0.14,,80
,,0.8%,,1,,0.13,,80
,,0.8%,,1,,0.15,,80
,,0.8%,,1,,0.13,,80
,,1.1%,,1,,0.18,,80
,,0.9%,,1,,0.15,,80
,,0.7%,,1,,0.13,,80
,,0.5%,,1,,0.15,,80
,,1.3%,,1,,0.14,,80
60,60,1.1%,60,1,60,0.14,60,80
,,0.5%,,1,,0.14,,80
,,1.0%,,1,,0.22,,80
,,3.3%,,2,,0.36,,160
,,1.3%,,1,,0.17,,80
,,1.1%,,1,,0.13,,80
,,0.7%,,1,,0.18,,80
,,1.1%,,1,,0.35,,80
,,1.3%,,1,,0.14,,80
,,1.1%,,1,,0.12,,80
70,70,1.0%,70,1,70,0.14,70,80
,,0.8%,,1,,0.13,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.9%,,1,,0.15,,80
,,0.8%,,1,,0.14,,80
,,0.7%,,1,,0.13,,80
,,0.6%,,1,,0.17,,80
,,1.3%,,1,,0.17,,80
,,0.8%,,1,,0.13,,80
80,80,1.1%,80,1,80,0.15,80,80
,,0.9%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.7%,,1,,0.13,,80
,,0.7%,,1,,0.13,,80
,,0.5%,,1,,0.13,,80
,,1.4%,,1,,0.14,,80
,,1.0%,,1,,0.14,,80
90,90,0.7%,90,1,90,0.12,90,80
,,0.8%,,1,,0.14,,80
,,0.7%,,1,,0.12,,80
,,0.4%,,1,,0.12,,80
,,0.9%,,1,,0.15,,80
,,0.6%,,1,,0.14,,80
,,0.6%,,1,,0.25,,160
,,2.1%,,2,,0.13,,80
,,1.0%,,1,,0.14,,80
,,0.8%,,1,,0.13,,80
100,100,0.9%,100,1,100,0.15,100,80
,,0.9%,,1,,0.16,,80
,,0.7%,,1,,0.12,,80
,,0.8%,,1,,0.13,,80
,,0.9%,,1,,0.14,,80
,,0.8%,,1,,0.15,,80
,,0.5%,,1,,0.16,,80
,,1.3%,,1,,0.13,,80
,,0.9%,,1,,0.12,,80
,,0.5%,,1,,0.13,,80
110,110,0.7%,110,1,110,0.12,110,80
,,0.7%,,1,,0.12,,80
,,0.7%,,1,,0.13,,80
,,0.7%,,1,,0.13,,80
,,0.7%,,1,,0.12,,80
,,0.6%,,1,,0.12,,80
,,0.5%,,1,,0.13,,80
,,1.2%,,1,,0.13,,80
,,0.9%,,1,,0.13,,80
,,0.7%,,1,,0.13,,80
120,120,0.7%,120,1,120,0.13,120,80
,,0.9%,,1,,0.15,,80
,,0.7%,,1,,0.13,,80
,,0.8%,,1,,0.12,,80
,,0.8%,,1,,0.12,,80
,,0.4%,,1,,0.24,,80
,,0.6%,,1,,0.26,,160
,,2.1%,,2,,0.14,,80
,,1.1%,,1,,0.25,,80
,,0.7%,,1,,0.12,,80
130,130,0.8%,130,1,130,0.13,130,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.14,,80
,,0.9%,,1,,0.15,,80
,,0.7%,,1,,0.13,,80
,,0.5%,,1,,0.16,,80
,,2.0%,,2,,0.25,,160
,,1.0%,,1,,0.13,,80
,,0.7%,,1,,0.11,,80
,,0.8%,,1,,0.14,,80
140,140,0.7%,140,1,140,0.12,140,80
,,0.8%,,1,,0.14,,80
,,0.8%,,1,,0.12,,80
,,0.7%,,1,,0.11,,80
,,0.7%,,1,,0.12,,80
,,0.3%,,1,,0.11,,80
,,1.0%,,1,,0.12,,80
,,0.9%,,1,,0.12,,80
,,0.8%,,1,,0.13,,80
,,0.7%,,1,,0.11,,80
150,150,0.7%,150,1,150,0.12,150,80
,,0.7%,,1,,0.13,,80
,,0.7%,,1,,0.11,,80
,,0.6%,,1,,0.11,,80
,,1.3%,,1,,0.11,,80
,,0.3%,,2,,0.80,,160
,,2.8%,,1,,0.22,,160
,,1.8%,,2,,0.11,,80
,,0.8%,,1,,0.12,,80
,,0.7%,,1,,0.11,,80
160,160,0.6%,160,1,160,0.11,160,80
,,1.0%,,1,,0.16,,80
,,0.9%,,1,,0.16,,80
,,0.3%,,1,,0.12,,80
,,1.3%,,2,,0.23,,160
,,1.1%,,1,,0.12,,80
,,0.8%,,1,,0.13,,80
,,0.8%,,1,,0.15,,80
,,0.7%,,1,,0.12,,80
,,0.3%,,1,,0.12,,80
170,170,0.7%,170,1,170,0.16,170,80
,,0.8%,,2,,0.12,,80
,,0.3%,,1,,0.33,,160
,,0.9%,,2,,0.12,,160
,,1.6%,,2,,0.24,,160
,,1.2%,,1,,0.17,,80
,,1.0%,,1,,0.17,,80
,,0.8%,,1,,0.14,,80
,,0.7%,,1,,0.12,,80
,,0.6%,,1,,0.12,,80
180,180,0.3%,180,1,180,0.12,180,80
,,0.7%,,2,,0.25,,160
,,2.3%,,2,,0.67,,160
,,0.8%,,2,,0.25,,160
,,0.8%,,1,,0.12,,80
,,0.9%,,1,,0.14,,80
,,0.8%,,1,,0.13,,80
,,0.4%,,1,,0.24,,80
,,1.1%,,2,,0.12,,160
,,4.6%,,1,,0.69,,80
190,190,0.8%,190,1,190,0.12,190,80
,,0.8%,,1,,0.12,,80
,,0.8%,,1,,0.13,,80
,,0.5%,,1,,0.15,,80
,,1.4%,,2,,0.27,,160
,,0.5%,,1,,0.12,,80
,,0.8%,,1,,0.12,,80
,,0.9%,,1,,0.14,,80
,,0.9%,,1,,0.14,,80
,,0.4%,,1,,0.13,,80
200,200,0.8%,200,1,200,0.12,200,80
,,0.7%,,1,,0.13,,80
,,0.8%,,1,,0.18,,80
,,1.1%,,1,,0.12,,80
,,0.7%,,1,,0.13,,80
,,0.3%,,1,,0.15,,80
,,1.3%,,2,,0.26,,160
,,1.2%,,1,,0.15,,80
,,0.4%,,1,,0.13,,80
,,1.4%,,2,,0.39,,160
210,210,1.0%,210,1,210,0.14,210,80
,,0.9%,,1,,0.15,,80
,,0.4%,,1,,0.14,,80
,,1.4%,,2,,0.26,,160
,,0.8%,,1,,0.12,,80
,,1.0%,,1,,0.12,,80
,,0.7%,,1,,0.12,,80
,,0.7%,,1,,0.17,,80
,,1.0%,,1,,0.16,,80
,,0.4%,,1,,0.13,,80
220,220,1.9%,220,2,220,0.29,220,160
,,,,,,,,
,,1.6%,,2,,0.28,,160
,,1.1%,,1,,0.12,,80
,,0.8%,,1,,0.15,,80
,,0.8%,,1,,0.13,,80
,,0.7%,,1,,0.13,,80
,,0.8%,,1,,0.14,,80
,,1.0%,,1,,0.16,,80
,,0.8%,,1,,0.13,,80
230,230,0.7%,230,1,230,0.14,230,80
,,0.8%,,1,,0.13,,80
,,0.4%,,1,,0.17,,80
,,1.1%,,1,,0.16,,80
,,1.1%,,1,,0.14,,80
,,0.8%,,1,,0.13,,80
,,0.9%,,1,,0.14,,80
,,0.9%,,1,,0.15,,80
,,0.4%,,1,,0.14,,80
,,1.7%,,2,,0.47,,160
240,240,0.5%,240,1,240,0.14,240,80
,,1.5%,,2,,0.25,,160
,,1.3%,,1,,0.14,,80
,,0.5%,,1,,0.14,,80
,,1.0%,,1,,0.12,,80
,,1.0%,,1,,0.12,,80
,,0.7%,,1,,0.12,,80
,,0.7%,,1,,0.14,,80
,,0.9%,,1,,0.15,,80
,,0.9%,,1,,0.13,,80
250,250,0.4%,250,1,250,0.14,250,80
,,1.6%,,2,,0.28,,160
,,1.1%,,1,,0.13,,80
,,0.9%,,1,,0.15,,80
,,1.0%,,1,,0.17,,80
,,0.9%,,1,,0.15,,80
,,0.9%,,1,,0.14,,80
,,0.9%,,1,,0.15,,80
,,0.7%,,1,,0.14,,80
,,0.4%,,1,,0.15,,80
260,260,0.9%,260,1,260,0.14,260,80
,,1.0%,,1,,0.14,,80
,,1.0%,,1,,0.13,,80
,,0.8%,,1,,0.13,,80
,,0.8%,,1,,0.17,,80
,,0.7%,,1,,0.12,,80
,,0.8%,,1,,0.13,,80
,,0.4%,,1,,0.13,,80
,,1.0%,,2,,0.43,,160
,,1.6%,,2,,0.29,,160
270,270,1.1%,270,1,270,0.13,270,80
,,0.7%,,1,,0.19,,80
,,1.7%,,2,,0.27,,160
,,1.0%,,1,,0.13,,80
,,0.7%,,1,,0.12,,80
,,0.7%,,1,,0.12,,80
,,0.7%,,1,,0.16,,80
,,0.4%,,3,,0.14,,80
,,0.9%,,1,,0.12,,160
,,0.8%,,1,,0.13,,80
280,280,0.8%,280,1,280,0.13,280,80
,,0.8%,,1,,0.15,,80
,,1.2%,,1,,0.17,,80
,,0.8%,,1,,0.14,,80
,,0.7%,,1,,0.13,,80
,,0.7%,,1,,0.13,,80
,,0.4%,,1,,0.12,,80
,,1.2%,,2,,0.25,,160
,,1.1%,,1,,0.14,,80
,,0.8%,,1,,0.12,,80
290,290,0.3%,290,1,290,0.14,290,80
,,0.4%,,1,,0.32,,80
,,2.6%,,2,,0.16,,80
,,1.0%,,1,,0.13,,80
END,END,0.7%,END,1,END,0.13,END,80
,,0.2%,,1,,0.13,,80
,,1.1%,,3,,0.41,,240
,,1.5%,,2,,0.27,,160
,,0.9%,,1,,0.13,,80
,,0.9%,,1,,0.14,,80
,,0.8%,,1,,0.13,,80
,,0.4%,,1,,0.12,,80
,,0.6%,,2,,0.26,,160
,,1.3%,,2,,0.31,,160
,,1.2%,,2,,0.25,,160
,,0.9%,,1,,0.13,,80
,,0.7%,,1,,0.13,,80
,,0.7%,,1,,0.12,,80
,,0.6%,,1,,0.16,,80
,,0.3%,,1,,0.14,,80
