quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.4%,,6,,0.23,,32
,,0.0%,,6,,0.00,,0
,,0.0%,,,,,,
,,,,,,,,
,,,,,,,,
,,,,6,,0.00,,0
,,0.0%,,,,,,
,,,,8,,0.00,,0
10,10,0.0%,10,8,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,0.00,,0
,,0.0%,,8,,,,0
,,,,,,,,
,,,,,,0.00,,
,,0.0%,,8,,0.00,,0
,,,,,,,,
,,,,,,,,
20,20,0.0%,20,8,20,0.00,20,0
,,,,,,,,
,,,,,,,,
,,0.0%,,10,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,10,,0.00,,0
,,,,,,,,
,,,,,,,,
,,0.0%,,12,,0.00,,0
30,30,,30,,30,,30,
,,0.1%,,10,,0.03,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,14,,0.00,,0
,,,,,,,,
,,,,,,,,
,,0.0%,,12,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,8,,0.00,,0
40,40,0.0%,40,4,40,0.00,40,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
,,0.0%,,12,,0.00,,0
,,,,,,,,
,,,,,,,,
,,0.0%,,12,,0.00,,0
50,50,,50,,50,,50,
,,,,,,,,
,,0.0%,,14,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,16,,0.00,,0
,,,,,,,,
,,,,,,,,
,,0.0%,,10,,0.00,,0
,,,,,,,,
60,60,0.0%,60,4,60,0.00,60,0
,,0.0%,,10,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,
,,,,14,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.1%,,12,,0.03,,0
,,0.0%,,2,,0.00,,0
70,70,0.0%,70,2,70,0.00,70,0
,,0.0%,,12,,0.00,,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,14,,0.00,,0
,,,,,,,,
,,0.0%,,2,,0.00,,0
,,0.0%,,18,,0.01,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,
80,80,0.1%,80,16,80,0.01,80,0
,,0.0%,,2,,0.00,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,16,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,18,,0.00,,0
90,90,,90,,90,,90,
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,12,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,16,,0.01,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,,,,,
,,,,20,,0.00,,0
,,0.0%,,,,,,
100,100,,100,6,100,0.00,100,0
,,0.0%,,18,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,10,,0.02,,0
