quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.8%,,6,,0.46,,480
,,2.2%,,3,,0.38,,240
,,2.2%,,1,,0.15,,80
,,1.8%,,1,,0.13,,80
,,0.8%,,1,,0.16,,80
,,1.7%,,1,,0.16,,80
,,0.9%,,1,,0.13,,80
,,0.6%,,1,,0.18,,80
10,10,0.6%,10,1,10,0.16,10,80
,,0.8%,,1,,0.13,,80
,,1.0%,,1,,0.14,,80
,,0.5%,,2,,0.18,,80
,,0.6%,,1,,0.14,,80
,,2.1%,,1,,0.13,,160
,,0.9%,,1,,0.13,,80
,,0.7%,,1,,0.17,,80
,,0.5%,,1,,0.12,,80
,,1.8%,,1,,0.14,,80
20,20,0.6%,20,1,20,0.13,20,80
,,0.6%,,1,,0.13,,80
,,1.0%,,1,,0.14,,80
,,0.9%,,2,,0.14,,80
,,0.5%,,1,,0.30,,80
,,1.9%,,1,,0.18,,160
,,0.4%,,2,,0.21,,80
,,0.8%,,1,,0.13,,80
,,0.4%,,2,,0.15,,80
,,1.2%,,2,,0.15,,160
30,30,1.1%,30,2,30,0.28,30,80
,,0.3%,,1,,0.26,,160
,,0.8%,,2,,0.15,,160
,,1.4%,,1,,0.15,,80
,,0.7%,,1,,0.28,,160
,,1.5%,,2,,0.12,,80
,,0.4%,,1,,0.14,,80
,,0.6%,,2,,0.29,,80
,,0.4%,,2,,0.15,,160
,,0.5%,,1,,0.15,,160
40,40,1.0%,40,1,40,0.17,40,160
,,1.3%,,2,,0.15,,80
,,0.7%,,4,,0.33,,80
,,1.0%,,2,,0.31,,160
,,0.6%,,4,,0.30,,160
,,0.9%,,1,,0.26,,160
,,0.6%,,3,,0.28,,240
,,0.9%,,6,,0.15,,160
,,0.9%,,4,,0.28,,80
,,0.8%,,3,,0.43,,240
50,50,0.5%,50,4,50,0.88,50,240
,,1.2%,,2,,0.28,,480
,,0.4%,,6,,0.57,,240
,,0.9%,,6,,0.38,,240
,,0.6%,,3,,0.28,,240
,,0.9%,,3,,0.38,,320
,,0.9%,,4,,0.88,,240
,,0.6%,,6,,0.88,,160
,,0.5%,,4,,0.56,,240
,,0.5%,,4,,0.54,,480
60,60,0.8%,60,5,60,0.53,60,480
,,0.6%,,6,,0.62,,240
,,0.9%,,6,,0.88,,240
,,0.5%,,5,,0.75,,320
,,0.6%,,5,,0.88,,320
,,0.8%,,6,,0.88,,480
,,0.8%,,6,,0.94,,400
,,0.5%,,6,,0.85,,400
,,0.5%,,6,,0.88,,480
,,0.8%,,6,,0.89,,480
70,70,0.8%,70,6,70,0.87,70,400
,,0.8%,,6,,0.85,,480
,,0.5%,,6,,0.89,,480
,,0.7%,,6,,0.93,,480
,,0.5%,,6,,0.89,,480
,,0.7%,,6,,0.93,,480
,,0.6%,,6,,0.88,,480
,,0.6%,,6,,0.89,,480
,,0.6%,,6,,0.89,,480
,,0.5%,,6,,0.99,,480
80,80,0.6%,80,6,80,0.89,80,480
,,0.5%,,6,,0.89,,480
,,0.6%,,6,,0.97,,480
,,0.5%,,6,,0.86,,480
,,0.5%,,6,,0.94,,480
,,0.5%,,6,,0.89,,480
,,0.5%,,6,,0.89,,480
,,0.5%,,6,,0.91,,480
,,0.7%,,6,,0.91,,480
,,0.5%,,6,,0.91,,480
90,90,0.4%,90,6,90,0.91,90,480
,,0.4%,,6,,0.91,,480
,,0.4%,,6,,0.97,,480
,,0.3%,,6,,0.91,,480
,,0.3%,,6,,0.86,,480
,,0.3%,,6,,0.92,,480
,,0.4%,,6,,0.86,,480
,,0.3%,,6,,0.86,,480
,,0.3%,,6,,0.86,,480
,,0.3%,,6,,0.97,,480
100,100,0.3%,100,6,100,0.86,100,480
,,0.3%,,6,,0.91,,480
,,0.3%,,5,,0.91,,480
,,0.3%,,6,,0.97,,480
,,0.3%,,6,,0.86,,480
,,0.3%,,6,,1.03,,480
,,0.3%,,6,,0.86,,480
,,0.3%,,6,,0.92,,480
,,0.3%,,6,,0.86,,400
,,0.2%,,6,,0.95,,480
110,110,0.3%,110,6,110,0.96,110,480
,,0.2%,,6,,0.90,,480
,,0.2%,,6,,0.91,,480
,,0.3%,,6,,0.96,,480
,,0.2%,,6,,0.93,,480
,,0.2%,,6,,0.96,,480
,,0.2%,,6,,1.03,,480
,,0.2%,,6,,0.96,,480
,,0.2%,,6,,0.77,,480
,,0.2%,,6,,0.91,,480
120,120,0.2%,120,6,120,0.96,120,480
,,0.2%,,6,,0.96,,480
,,0.2%,,6,,0.96,,480
,,0.2%,,6,,0.90,,480
,,0.2%,,6,,0.99,,480
,,0.2%,,6,,0.91,,480
,,0.2%,,6,,1.03,,480
,,0.2%,,6,,0.93,,480
,,0.2%,,6,,0.95,,480
,,0.2%,,6,,0.92,,480
130,130,0.2%,130,6,130,0.98,130,480
,,0.2%,,6,,1.03,,480
,,0.2%,,6,,0.92,,480
,,0.2%,,6,,0.91,,480
,,0.2%,,6,,1.05,,480
,,0.2%,,6,,1.02,,480
,,0.2%,,6,,0.96,,480
,,0.2%,,6,,0.95,,480
,,0.1%,,6,,0.99,,480
,,0.1%,,6,,0.92,,480
140,140,0.2%,140,6,140,0.94,140,480
,,0.2%,,6,,0.91,,480
,,0.2%,,6,,0.96,,480
,,0.2%,,6,,0.97,,480
,,0.1%,,6,,1.00,,480
,,0.2%,,6,,0.98,,480
,,0.1%,,6,,0.98,,480
,,0.1%,,6,,0.94,,480
,,0.1%,,6,,0.93,,480
,,0.1%,,6,,1.04,,480
150,150,0.1%,150,6,150,1.10,150,480
,,0.1%,,6,,0.97,,480
,,0.1%,,6,,0.92,,480
,,0.1%,,6,,0.92,,480
,,0.1%,,6,,0.98,,480
,,0.1%,,6,,1.04,,480
,,0.1%,,6,,0.96,,480
,,0.1%,,6,,1.04,,480
,,0.1%,,6,,0.98,,480
,,0.1%,,6,,0.97,,480
160,160,0.1%,160,6,160,1.01,160,480
,,0.1%,,6,,0.93,,480
,,0.1%,,6,,0.94,,480
,,0.1%,,6,,0.94,,480
,,0.1%,,6,,1.04,,480
,,0.1%,,6,,1.04,,480
,,0.1%,,6,,0.92,,480
,,0.1%,,6,,1.05,,480
END,END,0.1%,END,6,END,1.14,END,480
,,0.1%,,6,,1.01,,480
,,0.1%,,6,,1.04,,480
,,0.1%,,6,,0.98,,480
,,0.1%,,6,,1.04,,480
,,0.1%,,6,,1.04,,480
,,0.1%,,6,,END,,480
,,0.1%,,6,,,,480
,,0.1%,,6,,,,480
,,0.1%,,6,,,,480
,,END,,6,,,,480
,,,,6,,,,480
,,,,6,,,,480
,,,,6,,,,480
,,,,6,,,,480
,,,,6,,,,480
,,,,6,,,,480
,,,,6,,,,END
,,,,6,,,,
,,,,6,,,,
,,,,6,,,,
,,,,6,,,,
,,,,6,,,,
,,,,6,,,,
,,,,6,,,,
,,,,6,,,,
,,,,6,,,,
,,,,6,,,,
,,,,END,,,,
