quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,60,0.1%,60,6,60,0.09,60,0
,,0.0%,,6,,0.09,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.09,,0
,,0.0%,,18,,0.00,,0
,,0.0%,,10,,0.09,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,2,,0.01,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
70,70,0.0%,70,2,70,0.00,70,
,,0.0%,,2,,0.01,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,0
,,0.0%,,2,,0.00,,
,,0.0%,,4,,0.00,,0
80,80,0.0%,80,2,80,0.00,80,
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,2,,0.00,,0
90,90,0.0%,90,,90,0.00,90,0
,,,,2,,,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,6,,0.00,,
,,0.0%,,2,,,,0
,,0.0%,,2,,0.00,,0
,,,,2,,0.00,,0
,,0.0%,,,,0.00,,
,,0.0%,,2,,0.00,,
,,0.0%,,2,,0.00,,
100,100,0.0%,100,4,100,,100,
,,,,4,,0.00,,
,,,,2,,0.00,,
,,,,,,0.00,,0
,,,,,,0.00,,
,,,,,,0.00,,
,,,,,,0.00,,0
,,0.0%,,,,0.00,,
,,,,,,0.00,,
,,,,,,,,0
110,110,0.0%,110,,110,,110,
,,,,2,,,,
,,,,,,,,
,,0.0%,,,,,,
,,,,6,,,,0
,,,,6,,0.00,,
,,,,,,0.00,,
,,,,,,0.00,,0
,,0.0%,,,,,,
,,,,,,,,
120,120,,120,6,120,,120,0
,,0.0%,,,,,,0
,,,,,,0.00,,0
,,,,6,,0.00,,
,,0.0%,,,,,,
,,0.0%,,,,,,0
,,,,2,,,,0
,,0.0%,,2,,,,
,,,,2,,0.00,,0
,,0.0%,,,,0.01,,0
130,130,,130,2,130,,130,
,,0.0%,,2,,,,
,,,,6,,0.00,,0
,,,,,,,,0
,,0.0%,,4,,,,0
,,,,2,,0.00,,
,,0.0%,,4,,0.00,,0
,,,,6,,0.00,,
,,,,,,0.00,,
,,,,2,,,,
140,140,,140,,140,0.00,140,
,,0.0%,,,,,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,10,,0.00,,0
,,0.0%,,,,,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,,,0
,,,,,,,,0
,,0.0%,,,,0.00,,0
,,0.0%,,,,0.00,,0
150,150,0.0%,150,,150,,150,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,,,0
,,,,2,,,,
,,0.0%,,4,,,,0
,,0.0%,,6,,,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,,,0.00,,0
160,160,0.0%,160,2,160,0.00,160,
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,,,0
,,,,6,,0.00,,0
,,END,,2,,0.00,,0
,,,,2,,0.00,,0
,,,,4,,0.00,,0
,,,,,,0.00,,0
,,,,6,,,,
,,,,2,,0.00,,END
170,170,,170,4,170,0.00,170,
,,,,6,,0.00,,
END,END,,END,6,END,0.00,END,
,,,,2,,0.01,,
,,,,,,0.00,,
,,,,END,,,,
,,,,,,END,,
