quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,,50,,50,,50,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,0.1%,,4,,0.09,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,8,,0.01,,0
60,60,0.0%,60,18,60,0.00,60,0
,,0.0%,,18,,0.02,,0
,,0.0%,,26,,0.02,,0
,,0.0%,,18,,0.02,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,14,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,6,,,,0
70,70,0.0%,70,,70,0.00,70,
,,,,,,0.00,,0
,,0.0%,,4,,,,0
,,0.0%,,2,,,,
,,,,6,,0.00,,
,,,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
80,80,0.0%,80,6,80,0.00,80,0
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,,,0
,,0.0%,,,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,2,,0.00,,0
90,90,0.0%,90,2,90,0.00,90,
,,0.0%,,4,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,6,,0.00,,0
,,0.0%,,2,,0.00,,0
,,,,,,,,0
,,0.0%,,2,,0.00,,
,,0.0%,,4,,0.00,,0
100,100,,100,,100,0.00,100,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,,,
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,
,,,,2,,,,0
,,0.0%,,6,,,,0
,,0.0%,,,,,,0
,,0.0%,,,,,,
110,110,,110,,110,0.00,110,
,,,,,,,,
,,,,,,,,
,,,,2,,0.00,,
,,,,,,0.00,,0
,,0.0%,,,,,,
,,,,2,,,,
,,,,2,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,,,,,0
120,120,,120,2,120,0.00,120,
,,,,2,,0.00,,
,,0.0%,,2,,0.00,,0
,,0.0%,,,,,,0
,,,,2,,0.00,,
,,0.0%,,2,,0.00,,0
,,,,,,,,0
,,0.0%,,2,,0.00,,
,,0.0%,,6,,0.00,,0
,,0.0%,,,,0.00,,0
130,130,,130,4,130,0.00,130,
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,,,0
,,0.0%,,6,,,,0
,,0.0%,,2,,0.00,,0
,,,,4,,0.00,,0
,,,,2,,0.00,,0
,,0.0%,,,,0.00,,0
,,0.0%,,,,,,
,,0.0%,,2,,0.00,,
140,140,0.0%,140,2,140,0.00,140,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,,,0
,,,,2,,0.00,,0
,,0.0%,,6,,,,0
,,0.0%,,,,0.00,,
,,,,2,,0.00,,0
,,0.0%,,2,,,,0
,,,,,,0.00,,
150,150,0.0%,150,2,150,0.00,150,
,,0.0%,,,,0.01,,0
,,,,4,,,,0
,,0.0%,,,,0.00,,
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,,,0.00,,
,,,,4,,,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
160,160,0.0%,160,2,160,0.00,160,0
,,0.0%,,2,,0.00,,0
,,0.0%,,,,0.00,,
,,0.0%,,4,,,,0
,,,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,4,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,8,,0.00,,0
,,0.0%,,,,0.00,,0
170,170,,170,2,170,0.00,170,
,,0.0%,,4,,0.00,,0
END,END,0.0%,END,4,END,0.00,END,0
,,0.0%,,4,,0.00,,0
,,0.0%,,4,,END,,0
,,0.0%,,4,,,,0
,,0.0%,,2,,,,0
,,0.0%,,4,,,,0
,,END,,2,,,,0
,,,,6,,,,0
,,,,END,,,,END
