quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.9%,,6,,0.30,,480
,,0.9%,,3,,0.12,,240
,,0.9%,,1,,0.12,,80
,,0.4%,,6,,0.13,,80
,,1.1%,,6,,0.30,,80
,,1.3%,,1,,0.19,,480
,,1.1%,,6,,0.14,,480
,,0.1%,,6,,0.15,,80
10,10,0.1%,10,1,10,0.17,10,80
,,0.9%,,1,,0.24,,80
,,0.9%,,1,,0.98,,80
,,1.1%,,1,,0.98,,160
,,1.7%,,1,,0.20,,80
,,0.5%,,1,,0.27,,160
,,1.7%,,1,,0.26,,80
,,1.1%,,2,,0.14,,80
,,1.4%,,6,,0.14,,160
,,0.8%,,6,,0.13,,160
20,20,1.4%,20,1,20,0.17,20,80
,,0.5%,,1,,0.30,,240
,,1.2%,,2,,0.30,,160
,,0.9%,,1,,0.86,,400
,,1.5%,,2,,0.40,,160
,,1.7%,,1,,0.29,,80
,,1.3%,,6,,0.24,,80
,,1.0%,,6,,0.31,,160
,,1.4%,,4,,0.13,,160
,,1.4%,,6,,0.28,,160
30,30,1.4%,30,3,30,0.28,30,160
,,0.2%,,1,,0.30,,80
,,0.8%,,2,,0.31,,240
,,0.7%,,6,,0.30,,160
,,0.7%,,6,,0.15,,240
,,0.4%,,2,,0.13,,240
,,1.0%,,2,,0.26,,240
,,0.7%,,2,,0.26,,240
,,0.5%,,1,,0.26,,240
,,0.7%,,1,,0.26,,320
40,40,0.7%,40,3,40,0.46,40,240
,,0.8%,,3,,0.51,,240
,,0.7%,,2,,0.43,,320
,,0.7%,,2,,0.26,,320
,,0.7%,,4,,0.26,,240
,,0.8%,,3,,0.26,,240
,,0.7%,,3,,0.26,,240
,,0.7%,,3,,0.57,,320
,,0.7%,,3,,0.26,,320
,,0.6%,,3,,0.26,,240
50,50,1.1%,50,3,50,0.42,50,320
,,0.9%,,3,,0.74,,240
,,0.7%,,3,,0.63,,320
,,0.9%,,4,,0.59,,320
,,1.0%,,3,,0.72,,320
,,0.6%,,3,,0.58,,320
,,0.8%,,2,,0.55,,400
,,0.6%,,3,,0.71,,320
,,0.6%,,3,,0.72,,320
,,0.6%,,5,,0.87,,400
60,60,0.5%,60,4,60,0.82,60,400
,,0.6%,,5,,0.87,,480
,,0.5%,,4,,0.87,,480
,,0.6%,,5,,0.89,,480
,,0.6%,,6,,0.87,,480
,,0.4%,,6,,0.87,,480
,,0.7%,,6,,0.83,,480
,,0.5%,,6,,0.82,,480
,,0.5%,,6,,0.87,,480
,,0.5%,,6,,0.86,,480
70,70,0.5%,70,6,70,0.87,70,480
,,0.5%,,6,,0.92,,480
,,0.6%,,6,,0.88,,480
,,0.5%,,6,,0.88,,480
,,0.5%,,6,,0.80,,480
,,0.6%,,6,,0.85,,480
,,0.5%,,6,,0.88,,480
,,0.4%,,6,,0.83,,480
,,0.5%,,6,,0.87,,480
,,0.3%,,6,,0.88,,480
80,80,0.5%,80,6,80,0.88,80,480
,,0.5%,,6,,0.87,,480
,,0.5%,,6,,0.86,,480
,,0.3%,,6,,0.87,,480
,,0.3%,,6,,0.88,,480
,,0.2%,,6,,0.86,,400
,,0.5%,,6,,0.86,,480
,,0.3%,,6,,0.86,,480
,,0.2%,,6,,0.90,,480
,,0.3%,,6,,0.98,,480
90,90,0.5%,90,6,90,0.86,90,400
,,0.2%,,6,,0.86,,400
,,0.2%,,6,,0.88,,480
,,0.4%,,6,,0.90,,480
,,0.2%,,6,,0.86,,400
,,0.2%,,6,,0.84,,480
,,0.5%,,6,,0.99,,400
,,0.2%,,6,,0.86,,480
,,0.2%,,6,,0.88,,480
,,0.2%,,6,,1.00,,480
100,100,0.5%,100,6,100,0.93,100,480
