quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,0.2%,,112,,0.10,,0
,,0.8%,,188,,0.15,,0
,,0.8%,,118,,0.16,,0
,,1.9%,,118,,0.09,,0
,,0.2%,,164,,0.10,,0
,,1.1%,,202,,0.10,,0
,,0.6%,,252,,0.12,,0
,,1.6%,,294,,0.14,,0
10,10,1.6%,10,688,10,0.15,10,0
,,0.8%,,688,,0.24,,0
,,0.5%,,394,,0.54,,0
,,0.7%,,552,,0.22,,0
,,4.8%,,604,,0.54,,0
,,1.8%,,650,,0.25,,0
,,1.1%,,668,,0.27,,0
,,3.1%,,696,,0.30,,0
,,1.7%,,688,,0.29,,0
,,1.6%,,688,,0.33,,0
20,20,1.6%,20,2248,20,0.38,20,0
,,1.7%,,2248,,0.54,,0
,,2.5%,,734,,0.54,,0
,,4.6%,,1560,,0.70,,0
,,1.7%,,782,,0.50,,0
,,1.6%,,796,,0.50,,0
,,1.7%,,2248,,0.36,,0
,,5.0%,,884,,0.82,,0
,,3.4%,,2248,,0.45,,0
,,0.9%,,1848,,0.50,,0
30,30,2.9%,30,914,30,0.97,30,0
,,2.3%,,1892,,0.94,,0
,,4.9%,,962,,0.50,,0
,,1.7%,,976,,0.91,,0
,,1.7%,,2248,,0.43,,0
,,1.7%,,1028,,0.99,,0
,,3.5%,,2248,,0.50,,0
,,5.2%,,1122,,0.50,,0
,,4.4%,,5396,,0.83,,0
,,2.3%,,2388,,0.55,,0
40,40,4.4%,40,5396,40,1.29,40,0
,,5.1%,,2464,,1.18,,0
,,4.4%,,5396,,1.24,,0
,,2.7%,,2510,,1.18,,0
,,3.6%,,5396,,1.24,,0
,,4.4%,,1260,,1.23,,0
,,3.9%,,4248,,1.24,,0
,,5.4%,,5396,,0.60,,0
,,1.6%,,4170,,2.01,,0
,,4.4%,,4036,,1.24,,0
50,50,3.2%,50,5396,50,2.16,50,0
,,4.7%,,2744,,1.89,,0
,,4.4%,,4408,,1.24,,0
,,2.8%,,4412,,2.53,,0
,,5.0%,,4390,,1.90,,0
,,3.7%,,5888,,1.24,,0
,,2.9%,,10282,,1.28,,0
,,4.1%,,10282,,2.05,,0
,,3.4%,,5966,,2.25,,0
,,3.4%,,10282,,2.69,,0
60,60,3.9%,60,8140,60,2.95,60,0
,,3.4%,,10282,,3.05,,0
,,4.5%,,10282,,5.12,,0
,,3.6%,,8238,,5.12,,0
,,3.4%,,8474,,3.67,,0
,,3.4%,,10358,,3.80,,0
,,4.0%,,10282,,5.12,,0
,,4.5%,,10606,,5.12,,0
,,3.4%,,11156,,5.12,,0
,,4.5%,,11718,,5.15,,0
70,70,4.1%,70,12960,70,6.58,70,0
,,5.3%,,12930,,5.12,,0
,,3.5%,,15092,,5.08,,0
,,3.9%,,13304,,5.76,,0
,,4.2%,,15092,,5.38,,0
,,4.2%,,13846,,5.64,,0
,,3.6%,,15092,,6.29,,0
,,4.0%,,17510,,7.90,,0
,,4.2%,,14638,,5.85,,0
,,4.0%,,17510,,6.38,,0
80,80,4.0%,80,15092,80,6.62,80,0
,,3.3%,,15092,,6.77,,0
,,4.5%,,15092,,7.81,,0
,,3.7%,,17510,,7.43,,0
,,4.0%,,15990,,8.88,,0
,,4.2%,,17510,,9.55,,0
