quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.6%,,6,,0.71,,7100
,,2.3%,,1,,0.32,,14200
,,2.9%,,1,,0.17,,167100
,,1.7%,,1,,0.12,,7100
,,0.8%,,1,,0.29,,42700
,,2.6%,,1,,0.29,,167100
,,2.6%,,1,,0.59,,42700
,,0.7%,,1,,0.16,,7100
10,10,2.3%,10,1,10,0.16,10,21300
,,1.5%,,1,,0.16,,21300
,,1.0%,,1,,0.29,,14200
,,1.3%,,1,,0.20,,42700
,,1.1%,,1,,0.18,,14200
,,2.9%,,1,,0.18,,14200
,,2.9%,,1,,0.18,,28400
,,1.1%,,1,,0.59,,192000
,,0.9%,,1,,0.59,,192000
,,1.1%,,1,,0.19,,28400
20,20,1.3%,20,1,20,0.20,20,21300
,,2.3%,,1,,0.23,,21300
,,1.3%,,1,,0.29,,21300
,,1.2%,,1,,0.29,,42700
,,2.3%,,1,,0.26,,42700
,,1.1%,,1,,0.19,,42700
,,1.9%,,1,,0.26,,71100
,,1.4%,,1,,0.18,,42700
,,1.3%,,1,,0.21,,42700
,,1.0%,,1,,0.22,,71100
30,30,1.3%,30,1,30,0.22,30,42700
,,1.2%,,1,,0.23,,42700
,,1.5%,,1,,0.26,,64000
,,0.9%,,1,,0.25,,64000
,,1.2%,,1,,0.33,,71100
,,8.6%,,1,,0.64,,64000
,,1.3%,,1,,0.22,,64000
,,1.4%,,1,,0.21,,156400
,,1.3%,,1,,0.21,,56900
,,1.1%,,1,,0.20,,49800
40,40,1.2%,40,1,40,0.26,40,49800
,,1.2%,,1,,0.25,,71100
,,1.6%,,1,,0.26,,42700
,,1.1%,,1,,0.22,,71100
,,1.3%,,1,,0.26,,71100
,,1.4%,,1,,0.24,,64000
,,1.1%,,1,,0.26,,64000
,,1.7%,,1,,0.24,,64000
,,1.3%,,,,0.26,,64000
,,,,2,,0.24,,71100
50,50,2.6%,50,,50,0.23,50,92400
,,1.1%,,1,,,,78200
,,,,1,,,,71100
,,1.4%,,1,,0.26,,
,,1.4%,,1,,0.24,,
,,1.1%,,1,,0.25,,85300
,,1.6%,,1,,0.24,,85300
,,1.7%,,1,,0.22,,78200
,,1.7%,,1,,0.26,,71100
,,1.5%,,1,,0.25,,71100
60,60,28.9%,60,1,60,0.22,60,71100
,,2.5%,,1,,0.26,,92400
,,1.7%,,2,,6.69,,92400
,,1.3%,,1,,0.25,,78200
,,3.1%,,1,,0.24,,71100
,,1.7%,,1,,0.23,,71100
,,5.0%,,1,,0.23,,71100
,,1.7%,,1,,0.75,,85300
,,3.1%,,1,,0.48,,92400
,,2.1%,,1,,0.41,,85300
70,70,1.5%,70,1,70,0.25,70,92400
,,1.7%,,1,,0.34,,85300
,,1.5%,,1,,0.24,,92400
,,1.4%,,1,,0.25,,85300
,,1.6%,,1,,0.28,,99500
,,1.5%,,1,,0.25,,92400
,,1.7%,,1,,0.26,,92400
,,2.0%,,1,,0.25,,85300
,,1.6%,,1,,0.27,,99500
,,1.5%,,1,,0.25,,99500
80,80,1.4%,80,1,80,0.25,80,78200
,,1.4%,,1,,0.27,,78200
,,1.7%,,1,,0.27,,78200
,,1.4%,,1,,0.33,,99500
,,2.2%,,1,,0.28,,99500
,,1.6%,,1,,0.26,,99500
,,1.4%,,1,,0.35,,99500
,,2.1%,,1,,0.26,,99500
,,2.1%,,1,,0.28,,106600
,,1.7%,,1,,0.33,,106600
90,90,1.9%,90,1,90,0.30,90,99500
,,1.7%,,1,,0.31,,120900
,,1.5%,,1,,0.33,,99500
,,1.6%,,1,,0.32,,92400
,,1.0%,,1,,0.33,,85300
,,1.9%,,1,,0.29,,88900
,,2.4%,,1,,0.33,,124400
,,1.8%,,1,,0.29,,124400
,,1.9%,,1,,0.26,,96000
,,1.9%,,1,,0.26,,131500
100,100,1.9%,100,1,100,0.27,100,110200
,,1.9%,,1,,7.84,,131500
,,1.8%,,1,,0.61,,124400
,,2.0%,,1,,0.74,,96000
,,1.8%,,1,,0.29,,117300
,,1.4%,,1,,0.30,,117300
,,2.3%,,1,,0.33,,124400
,,32.2%,,1,,7.84,,81800
,,1.9%,,1,,0.32,,96000
,,2.3%,,1,,0.34,,96000
110,110,1.8%,110,1,110,0.29,110,96000
,,1.9%,,1,,0.35,,96000
